Tipo,Antiscivolo,Impermeabile,Colore,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
stivaletto alla caviglia,n,y,Chiaro,autunno_inverno,pioggia,0,inverno,28
stivaletto alla caviglia,n,y,Chiaro,autunno,nuvoloso,15,primavera,16
stivaletto alla caviglia,n,y,colorato,autunno,soleggiato,6,autunno,18
stivaletto alla caviglia,n,n,colorato,autunno,soleggiato,13,estate,15
stivali,n,y,Chiaro,inverno,soleggiato,23,estate,9
scarpe aperte,n,n,Chiaro,estate,soleggiato,-2,inverno,14
stivaletto alla caviglia,y,n,colorato,inverno,pioggia,16,estate,24
scarpe con tacchi,n,n,colorato,inverno,pioggia,26,autunno,18
scarpe con tacchi,n,n,Chiaro,estate,pioggia,25,autunno,19
scarpa da ginnastica,y,n,scuro,all,soleggiato,5,inverno,19
stivaletto alla caviglia,y,n,colorato,autunno,pioggia,10,inverno,29
stivaletto alla caviglia,y,y,Chiaro,autunno_inverno,nuvoloso,15,autunno,18
scarpa da ginnastica,y,n,colorato,primavera_estate,pioggia,8,inverno,17
scarpe con tacchi,n,n,scuro,autunno_inverno,soleggiato,5,inverno,21
scarpe con tacchi,n,n,Chiaro,estate,soleggiato,12,autunno,13
stivaletto alla caviglia,y,y,Chiaro,inverno,pioggia,8,inverno,31
stivaletto alla caviglia,n,y,scuro,autunno_inverno,soleggiato,27,autunno,9
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,8,inverno,31
stivaletto alla caviglia,n,n,colorato,inverno,pioggia,20,autunno,25
scarpa classica,n,y,scuro,all,soleggiato,27,estate,13
stivaletto alla caviglia,n,y,Chiaro,inverno,soleggiato,36,estate,8
stivaletto alla caviglia,n,y,scuro,inverno,soleggiato,18,primavera,12
scarpa da ginnastica,n,n,Chiaro,primavera_estate,soleggiato,35,autunno,18
scarpa da ginnastica,n,n,Chiaro,estate,pioggia,20,primavera,24
scarpa da ginnastica,n,n,Chiaro,estate,pioggia,12,autunno,17
stivaletto alla caviglia,n,n,Chiaro,autunno,nuvoloso,6,inverno,17
scarpa classica,n,n,scuro,all,soleggiato,18,autunno,18
stivaletto alla caviglia,n,y,Chiaro,autunno,soleggiato,23,primavera,12
scarpa da ginnastica,y,n,Chiaro,all,soleggiato,10,primavera,19
scarpa da ginnastica,y,n,colorato,estate,soleggiato,16,autunno,16
stivaletto alla caviglia,n,n,Chiaro,autunno_inverno,soleggiato,6,primavera,13
stivaletto alla caviglia,n,n,colorato,inverno,pioggia,2,inverno,31
scarpa da ginnastica,y,n,scuro,estate,soleggiato,29,estate,19
stivaletto alla caviglia,n,n,Chiaro,inverno,soleggiato,21,primavera,9
scarpa da ginnastica,y,y,Chiaro,estate,soleggiato,6,primavera,17
stivaletto alla caviglia,n,n,colorato,autunno,soleggiato,11,inverno,17
scarpa classica,n,y,scuro,inverno,pioggia,31,estate,17
stivaletto alla caviglia,n,n,scuro,autunno_inverno,soleggiato,35,estate,5
stivaletto alla caviglia,n,n,scuro,autunno,soleggiato,2,inverno,15
scarpe con tacchi,n,n,Chiaro,primavera_estate,pioggia,29,estate,23
stivaletto alla caviglia,n,y,Chiaro,inverno,soleggiato,12,primavera,13
scarpa da ginnastica,n,n,scuro,autunno_inverno,pioggia,14,inverno,25
scarpa da ginnastica,y,n,Chiaro,all,pioggia,23,estate,22
scarpa da ginnastica,y,n,Chiaro,primavera_estate,soleggiato,17,autunno,17
stivaletto alla caviglia,y,y,scuro,autunno,soleggiato,25,estate,6
scarpa da ginnastica,y,y,scuro,inverno,pioggia,15,autunno,24
scarpa da ginnastica,y,y,colorato,primavera_estate,neve,7,autunno,16
scarpa da ginnastica,y,y,scuro,all,pioggia,13,primavera,22
stivaletto alla caviglia,n,n,scuro,autunno_inverno,pioggia,6,inverno,29
scarpa classica,y,y,Chiaro,all,pioggia,3,inverno,23
scarpa da ginnastica,n,n,scuro,estate,pioggia,23,autunno,20
scarpa classica,y,y,scuro,primavera_estate,neve,-1,inverno,17
scarpa classica,y,y,colorato,inverno,soleggiato,6,primavera,17
scarpa classica,y,y,Chiaro,all,soleggiato,3,primavera,18
scarpe aperte,y,n,scuro,primavera_estate,pioggia,18,primavera,18
scarpa da ginnastica,n,y,scuro,primavera_estate,soleggiato,-2,primavera,18
scarpe con tacchi,n,n,Chiaro,autunno_inverno,pioggia,6,primavera,19
scarpa classica,n,n,scuro,inverno,pioggia,24,estate,18
scarpe aperte,y,n,Chiaro,estate,pioggia,27,estate,21
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,19,autunno,17
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,3,inverno,31
stivaletto alla caviglia,n,n,Chiaro,autunno,neve,3,inverno,25
scarpe con tacchi,n,n,Chiaro,inverno,pioggia,7,inverno,25
scarpe con tacchi,n,n,colorato,primavera_estate,pioggia,27,estate,23
scarpe aperte,y,n,scuro,primavera_estate,soleggiato,31,estate,18
scarpe aperte,y,n,Chiaro,primavera_estate,soleggiato,9,inverno,15
scarpe aperte,y,n,scuro,primavera,pioggia,7,inverno,13
stivaletto alla caviglia,y,n,scuro,inverno,neve,-7,primavera,23
scarpa da ginnastica,y,n,scuro,inverno,soleggiato,22,primavera,9
scarpa classica,n,n,scuro,all,soleggiato,32,estate,13
scarpe aperte,y,n,Chiaro,primavera,soleggiato,10,inverno,19
scarpe aperte,y,n,colorato,primavera,soleggiato,11,primavera,23
scarpe aperte,y,n,scuro,primavera_estate,neve,-4,autunno,11
scarpa da ginnastica,y,n,Chiaro,autunno_inverno,soleggiato,24,primavera,15
scarpa da ginnastica,y,n,colorato,estate,soleggiato,32,estate,24
scarpa da ginnastica,y,y,Chiaro,all,soleggiato,30,estate,19
scarpe con tacchi,n,n,scuro,autunno_inverno,soleggiato,24,estate,9
stivaletto alla caviglia,n,n,Chiaro,autunno_inverno,pioggia,22,autunno,26
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,13,inverno,29
scarpe aperte,y,n,scuro,primavera,soleggiato,3,inverno,17
scarpe aperte,y,n,scuro,primavera_estate,soleggiato,7,inverno,15
stivaletto alla caviglia,n,n,Chiaro,autunno_inverno,soleggiato,11,primavera,13
stivaletto alla caviglia,y,y,colorato,inverno,pioggia,8,inverno,31
stivaletto alla caviglia,y,y,Chiaro,autunno,pioggia,17,primavera,27
scarpa classica,n,y,Chiaro,autunno_inverno,pioggia,3,inverno,25
stivaletto alla caviglia,y,y,Chiaro,autunno,soleggiato,4,inverno,15
stivaletto alla caviglia,y,y,scuro,autunno_inverno,pioggia,24,autunno,26
scarpa da ginnastica,n,y,Chiaro,autunno_inverno,pioggia,8,inverno,25
stivaletto alla caviglia,n,n,colorato,autunno,soleggiato,11,primavera,15
scarpa classica,n,n,scuro,autunno_inverno,soleggiato,12,primavera,17
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,12,autunno,29
scarpa da ginnastica,n,n,colorato,estate,soleggiato,33,estate,24
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,14,primavera,21
scarpe con tacchi,n,n,Chiaro,inverno,soleggiato,17,autunno,20
stivaletto alla caviglia,n,n,colorato,autunno_inverno,nuvoloso,24,autunno,15
stivaletto alla caviglia,n,n,scuro,inverno,neve,-1,primavera,23
stivaletto alla caviglia,n,n,Chiaro,autunno_inverno,pioggia,22,primavera,22
stivali,n,n,Chiaro,autunno_inverno,nuvoloso,12,primavera,14
stivaletto alla caviglia,n,n,colorato,autunno,soleggiato,-3,inverno,15
stivali,n,y,colorato,autunno_inverno,pioggia,29,estate,22
scarpe con tacchi,n,n,colorato,inverno,neve,-5,inverno,22
stivaletto alla caviglia,n,n,scuro,inverno,soleggiato,22,autunno,8
stivaletto alla caviglia,n,y,colorato,autunno,neve,13,autunno,29
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,32,estate,20
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,7,inverno,31
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,7,primavera,25
scarpe con tacchi,y,n,scuro,estate,pioggia,27,estate,25
scarpe aperte,y,n,scuro,estate,pioggia,18,autunno,13
scarpa da ginnastica,n,n,scuro,all,nuvoloso,11,primavera,19
scarpa da ginnastica,n,n,Chiaro,autunno_inverno,nuvoloso,23,autunno,19
stivaletto alla caviglia,n,n,scuro,autunno_inverno,pioggia,25,estate,22
scarpe con tacchi,y,n,colorato,inverno,pioggia,19,estate,18
scarpa classica,n,n,colorato,autunno_inverno,soleggiato,0,primavera,16
stivaletto alla caviglia,n,n,Chiaro,autunno,nuvoloso,0,inverno,16
scarpa classica,n,n,scuro,inverno,soleggiato,7,inverno,23
scarpa classica,n,n,Chiaro,all,soleggiato,2,inverno,18
stivaletto alla caviglia,y,y,Chiaro,autunno,soleggiato,24,primavera,12
stivaletto alla caviglia,y,y,scuro,inverno,soleggiato,7,primavera,13
scarpa da ginnastica,y,y,Chiaro,all,soleggiato,16,autunno,19
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,2,inverno,28
scarpe aperte,y,n,colorato,primavera,pioggia,22,primavera,21
scarpa classica,n,n,scuro,inverno,pioggia,1,primavera,22
scarpe aperte,n,n,colorato,estate,soleggiato,25,estate,25
scarpe aperte,n,n,colorato,primavera,soleggiato,2,primavera,21
scarpa classica,n,y,colorato,inverno,nuvoloso,13,primavera,18
scarpe con tacchi,n,n,colorato,autunno_inverno,soleggiato,6,primavera,17
scarpe con tacchi,n,n,scuro,primavera_estate,soleggiato,19,primavera,20
scarpa da ginnastica,n,y,colorato,all,soleggiato,17,autunno,19
stivaletto alla caviglia,n,y,scuro,inverno,pioggia,27,autunno,24
scarpa da ginnastica,n,y,colorato,all,soleggiato,27,estate,19
scarpa classica,n,y,scuro,inverno,nuvoloso,33,estate,13
scarpa da ginnastica,y,n,Chiaro,primavera_estate,soleggiato,31,estate,22
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,12,primavera,25
scarpe aperte,y,n,Chiaro,primavera_estate,soleggiato,9,primavera,19
scarpa da ginnastica,n,y,Chiaro,inverno,soleggiato,26,estate,13
scarpa da ginnastica,n,y,Chiaro,all,soleggiato,8,primavera,19
stivaletto alla caviglia,n,y,colorato,inverno,soleggiato,29,estate,8
scarpa da ginnastica,y,n,colorato,autunno_inverno,pioggia,6,primavera,21
scarpa da ginnastica,n,n,Chiaro,primavera_estate,pioggia,18,estate,24
stivaletto alla caviglia,n,n,colorato,autunno_inverno,pioggia,9,autunno,29
scarpa da ginnastica,n,n,Chiaro,inverno,soleggiato,-3,inverno,24
scarpa da ginnastica,n,y,colorato,autunno_inverno,pioggia,15,primavera,21
scarpe con tacchi,n,n,colorato,inverno,soleggiato,6,inverno,23
stivali,n,n,colorato,inverno,soleggiato,-5,inverno,19
stivaletto alla caviglia,n,n,colorato,autunno_inverno,nuvoloso,7,inverno,18
stivaletto alla caviglia,y,n,Chiaro,autunno,pioggia,5,autunno,30
scarpa classica,n,y,colorato,all,soleggiato,4,autunno,18
scarpa classica,n,y,Chiaro,inverno,soleggiato,26,estate,12
stivaletto alla caviglia,n,y,scuro,inverno,soleggiato,6,autunno,17
scarpa da ginnastica,y,y,colorato,all,soleggiato,21,autunno,19
scarpa da ginnastica,n,y,colorato,estate,nuvoloso,7,primavera,17
scarpe aperte,y,n,colorato,estate,pioggia,-4,inverno,10
scarpa classica,y,y,scuro,all,neve,1,inverno,22
scarpa da ginnastica,n,n,colorato,primavera_estate,soleggiato,7,inverno,14
stivaletto alla caviglia,y,y,Chiaro,inverno,pioggia,12,inverno,31
stivaletto alla caviglia,y,n,scuro,inverno,pioggia,21,primavera,21
scarpa classica,y,y,colorato,inverno,soleggiato,5,primavera,17
scarpa classica,y,y,Chiaro,inverno,nuvoloso,15,autunno,21
scarpa classica,n,y,Chiaro,primavera_estate,pioggia,16,estate,25
scarpa classica,y,y,scuro,all,soleggiato,22,primavera,13
scarpa classica,y,y,colorato,primavera_estate,pioggia,19,inverno,21
scarpa classica,y,y,colorato,inverno,neve,3,primavera,21
stivaletto alla caviglia,n,n,Chiaro,autunno,nuvoloso,9,inverno,17
scarpa classica,y,n,colorato,all,soleggiato,26,estate,18
scarpa da ginnastica,n,n,scuro,primavera_estate,pioggia,10,primavera,23
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,22,primavera,21
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,13,primavera,25
scarpa classica,n,n,Chiaro,autunno_inverno,soleggiato,20,primavera,14
scarpa classica,y,n,colorato,inverno,pioggia,7,autunno,26
scarpa classica,y,n,colorato,all,soleggiato,9,inverno,18
scarpa classica,y,y,scuro,autunno_inverno,nuvoloso,18,autunno,22
scarpa classica,y,y,colorato,all,pioggia,29,estate,23
scarpe aperte,y,n,scuro,primavera,soleggiato,12,primavera,23
scarpa classica,y,y,Chiaro,inverno,nuvoloso,15,estate,17
stivaletto alla caviglia,y,y,scuro,autunno_inverno,soleggiato,30,estate,5
scarpa classica,y,y,colorato,inverno,pioggia,16,primavera,21
scarpa da ginnastica,y,n,Chiaro,inverno,soleggiato,6,primavera,18
scarpa da ginnastica,y,n,Chiaro,inverno,soleggiato,8,inverno,24
stivaletto alla caviglia,n,y,colorato,inverno,soleggiato,12,autunno,17
stivaletto alla caviglia,n,n,Chiaro,inverno,pioggia,26,estate,20
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,18,autunno,17
scarpa da ginnastica,y,n,Chiaro,autunno_inverno,pioggia,10,primavera,21
stivaletto alla caviglia,n,y,Chiaro,autunno_inverno,pioggia,31,estate,22
stivaletto alla caviglia,n,y,colorato,inverno,nuvoloso,30,estate,9
stivaletto alla caviglia,n,y,colorato,inverno,nuvoloso,11,inverno,20
scarpa da ginnastica,y,n,colorato,inverno,soleggiato,15,autunno,21
stivaletto alla caviglia,n,y,scuro,autunno,soleggiato,29,estate,6
stivaletto alla caviglia,n,n,Chiaro,autunno,soleggiato,4,autunno,17
scarpe con tacchi,n,n,scuro,estate,pioggia,6,primavera,18
scarpe con tacchi,n,n,Chiaro,primavera_estate,soleggiato,5,primavera,17
scarpe aperte,y,n,Chiaro,primavera_estate,pioggia,22,autunno,15
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,9,primavera,26
scarpe con tacchi,n,n,scuro,inverno,pioggia,18,autunno,22
stivaletto alla caviglia,n,n,colorato,autunno_inverno,pioggia,12,primavera,25
scarpa da ginnastica,y,n,Chiaro,all,pioggia,12,inverno,22
scarpe con tacchi,n,n,Chiaro,autunno_inverno,soleggiato,30,estate,14
stivaletto alla caviglia,n,y,Chiaro,inverno,pioggia,13,primavera,25
stivaletto alla caviglia,n,n,scuro,autunno_inverno,soleggiato,20,autunno,9
stivaletto alla caviglia,n,n,scuro,autunno,soleggiato,1,primavera,13
scarpe aperte,n,n,scuro,primavera_estate,soleggiato,6,inverno,15
stivaletto alla caviglia,n,n,scuro,autunno,pioggia,13,primavera,27
scarpa da ginnastica,y,y,scuro,primavera_estate,soleggiato,12,primavera,20
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,30,estate,18
anfibi,y,n,colorato,autunno_inverno,soleggiato,-8,inverno,16
scarpa classica,n,n,colorato,all,soleggiato,4,inverno,18
stivaletto alla caviglia,n,y,Chiaro,autunno_inverno,pioggia,7,inverno,29
scarpe con tacchi,n,n,colorato,primavera_estate,soleggiato,11,inverno,15
scarpa classica,n,y,colorato,primavera_estate,pioggia,26,estate,26
scarpa da ginnastica,y,y,colorato,inverno,soleggiato,2,inverno,24
scarpe con tacchi,n,n,Chiaro,estate,soleggiato,6,inverno,12
scarpe con tacchi,n,n,scuro,inverno,soleggiato,29,estate,7
scarpa classica,y,y,Chiaro,primavera_estate,neve,4,inverno,17
scarpa da ginnastica,y,n,Chiaro,primavera_estate,pioggia,19,estate,24
stivaletto alla caviglia,y,n,scuro,autunno_inverno,soleggiato,15,autunno,17
stivaletto alla caviglia,n,n,colorato,autunno_inverno,pioggia,10,primavera,25
scarpa da ginnastica,y,y,scuro,all,neve,4,primavera,21
stivaletto alla caviglia,n,n,scuro,autunno,neve,2,inverno,25
scarpa da ginnastica,n,n,scuro,all,pioggia,30,estate,22
stivaletto alla caviglia,y,y,colorato,inverno,soleggiato,34,estate,8
stivaletto alla caviglia,y,y,Chiaro,autunno,pioggia,13,autunno,31
stivaletto alla caviglia,y,y,scuro,autunno_inverno,pioggia,28,estate,22
scarpe con tacchi,y,n,Chiaro,inverno,nuvoloso,3,inverno,21
scarpa classica,y,y,Chiaro,all,soleggiato,31,estate,18
scarpa da ginnastica,n,y,colorato,autunno_inverno,nuvoloso,-2,inverno,21
scarpa classica,n,n,colorato,inverno,nuvoloso,2,inverno,24
scarpa da ginnastica,n,n,colorato,all,pioggia,22,primavera,22
anfibi,n,n,scuro,autunno,pioggia,23,primavera,24
scarpa classica,y,n,scuro,autunno_inverno,soleggiato,-7,autunno,20
stivaletto alla caviglia,y,y,Chiaro,autunno,pioggia,26,estate,23
scarpa classica,y,y,scuro,inverno,neve,-1,inverno,27
anfibi,y,y,Chiaro,autunno_inverno,neve,1,primavera,23
scarpe con tacchi,y,n,colorato,inverno,soleggiato,12,autunno,21
scarpe con tacchi,n,n,colorato,primavera_estate,pioggia,15,autunno,18
stivaletto alla caviglia,n,n,Chiaro,autunno,pioggia,20,autunno,28
scarpe aperte,y,n,scuro,primavera,pioggia,26,autunno,15
scarpe aperte,y,n,Chiaro,estate,pioggia,10,autunno,11
scarpa classica,y,y,Chiaro,all,pioggia,27,estate,23
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,34,estate,22
scarpe aperte,n,n,colorato,primavera_estate,pioggia,8,autunno,11
scarpa classica,n,y,Chiaro,inverno,pioggia,7,inverno,28
scarpe con tacchi,n,n,colorato,primavera_estate,pioggia,6,inverno,15
scarpe con tacchi,n,n,colorato,primavera_estate,pioggia,23,estate,23
scarpe con tacchi,n,n,Chiaro,estate,pioggia,22,autunno,18
scarpa classica,n,y,scuro,all,soleggiato,3,inverno,18
scarpa da ginnastica,n,n,scuro,all,nuvoloso,11,autunno,19
scarpa da ginnastica,y,y,Chiaro,estate,nuvoloso,9,primavera,17
stivali,n,n,colorato,autunno,nuvoloso,5,primavera,15
stivaletto alla caviglia,n,y,Chiaro,autunno,pioggia,18,estate,27
scarpa da ginnastica,n,n,Chiaro,inverno,soleggiato,30,estate,13
stivaletto alla caviglia,n,n,colorato,autunno,pioggia,4,autunno,29
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,20,autunno,14
stivaletto alla caviglia,n,y,scuro,inverno,soleggiato,0,inverno,19
scarpe con tacchi,n,n,Chiaro,primavera_estate,soleggiato,22,estate,21
scarpa da ginnastica,n,n,scuro,primavera_estate,nuvoloso,27,autunno,18
scarpa da ginnastica,y,n,Chiaro,estate,pioggia,8,primavera,20
stivaletto alla caviglia,n,y,colorato,autunno,soleggiato,15,autunno,19
stivaletto alla caviglia,n,y,scuro,autunno_inverno,pioggia,11,inverno,29
scarpa da ginnastica,y,y,scuro,all,pioggia,28,estate,22
scarpa da ginnastica,n,y,Chiaro,primavera_estate,soleggiato,14,autunno,16
scarpa da ginnastica,y,y,colorato,all,pioggia,19,primavera,22
scarpe con tacchi,n,n,scuro,inverno,pioggia,25,primavera,14
scarpe con tacchi,n,n,Chiaro,estate,nuvoloso,20,autunno,14
scarpe con tacchi,n,n,colorato,autunno_inverno,pioggia,25,estate,16
stivaletto alla caviglia,y,y,colorato,autunno_inverno,soleggiato,26,autunno,14
scarpa classica,n,y,Chiaro,primavera_estate,soleggiato,30,estate,21
stivaletto alla caviglia,n,n,Chiaro,autunno_inverno,soleggiato,18,autunno,17
stivaletto alla caviglia,n,n,colorato,autunno,pioggia,16,autunno,31
scarpe con tacchi,y,n,colorato,primavera_estate,pioggia,18,estate,22
scarpa classica,n,n,Chiaro,primavera_estate,soleggiato,30,estate,21
scarpa classica,n,n,Chiaro,all,soleggiato,27,estate,18
stivaletto alla caviglia,y,y,colorato,inverno,pioggia,19,autunno,28
scarpa classica,y,y,Chiaro,all,soleggiato,30,estate,18
scarpa classica,n,y,scuro,inverno,soleggiato,11,primavera,17
scarpa da ginnastica,n,y,colorato,autunno_inverno,soleggiato,2,inverno,21
scarpa classica,n,y,scuro,autunno_inverno,soleggiato,19,autunno,21
scarpa da ginnastica,y,y,Chiaro,autunno_inverno,nuvoloso,-1,inverno,21
stivaletto alla caviglia,y,n,scuro,autunno,pioggia,6,primavera,26
anfibi,n,n,scuro,inverno,soleggiato,12,autunno,17
scarpa da ginnastica,n,y,colorato,all,soleggiato,26,primavera,19
stivaletto alla caviglia,y,y,colorato,inverno,pioggia,32,estate,20
stivaletto alla caviglia,n,n,colorato,autunno_inverno,pioggia,8,primavera,25
stivaletto alla caviglia,n,y,Chiaro,inverno,pioggia,24,estate,21
scarpa da ginnastica,y,n,colorato,estate,pioggia,10,inverno,17
stivaletto alla caviglia,n,n,colorato,inverno,soleggiato,26,estate,8
scarpa da ginnastica,n,y,scuro,all,pioggia,21,autunno,22
stivaletto alla caviglia,n,n,colorato,inverno,pioggia,8,autunno,29
scarpe aperte,n,n,scuro,primavera,soleggiato,2,inverno,17
stivaletto alla caviglia,y,n,scuro,autunno,soleggiato,7,inverno,16
scarpa da ginnastica,y,y,colorato,autunno_inverno,pioggia,6,autunno,25
scarpa classica,y,y,scuro,all,neve,-4,primavera,22
stivaletto alla caviglia,y,y,Chiaro,autunno_inverno,nuvoloso,20,autunno,15
stivaletto alla caviglia,n,n,colorato,inverno,soleggiato,17,primavera,12
stivaletto alla caviglia,n,y,colorato,autunno,soleggiato,8,inverno,16
stivaletto alla caviglia,n,y,Chiaro,inverno,pioggia,18,autunno,28
scarpa da ginnastica,n,y,scuro,autunno_inverno,pioggia,9,inverno,25
scarpa da ginnastica,n,n,Chiaro,autunno_inverno,soleggiato,24,estate,15
stivaletto alla caviglia,n,y,colorato,autunno,pioggia,16,primavera,27
scarpa da ginnastica,y,y,colorato,all,soleggiato,15,primavera,19
stivaletto alla caviglia,n,n,scuro,autunno_inverno,nuvoloso,28,primavera,11
stivaletto alla caviglia,n,y,colorato,autunno_inverno,nuvoloso,13,inverno,18
scarpa da ginnastica,y,n,Chiaro,autunno_inverno,neve,8,inverno,24
scarpa classica,n,n,Chiaro,all,soleggiato,17,autunno,18
scarpe con tacchi,y,n,colorato,estate,pioggia,17,primavera,21
scarpe con tacchi,n,n,Chiaro,autunno_inverno,soleggiato,7,primavera,17
scarpa da ginnastica,y,y,colorato,estate,pioggia,10,inverno,17
stivaletto alla caviglia,y,n,colorato,autunno,soleggiato,26,autunno,15
stivaletto alla caviglia,y,n,scuro,inverno,pioggia,27,estate,20
stivaletto alla caviglia,n,n,colorato,autunno,soleggiato,22,estate,12
scarpa da ginnastica,n,y,scuro,all,soleggiato,8,inverno,19
stivaletto alla caviglia,y,y,Chiaro,autunno_inverno,pioggia,16,autunno,29
scarpa classica,n,y,colorato,all,soleggiato,24,primavera,18
