Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
lino,chiaro,medio,primavera,soleggiato,16.4,autunno,17
raso,chiaro,lungo,primavera_estate,soleggiato,25.1,estate,24
cotone,scuro,corto,primavera,pioggia,7.949999999999999,autunno,15
poliestere,chiaro,corto,inverno,soleggiato,10.7,primavera,14
poliestere,scuro,lungo,primavera_estate,nuvoloso,10.2,autunno,23
lino,chiaro,medio,primavera_estate,pioggia,20.2,estate,28
cotone,colorato,lungo,primavera,soleggiato,20.950000000000003,autunno,22
cotone,chiaro,medio,primavera,pioggia,6.5,inverno,15
velluto,chiaro,corto,autunno,pioggia,18.950000000000003,estate,14
raso,colorato,corto,autunno,pioggia,32.6,estate,25
velluto,chiaro,medio,autunno_inverno,soleggiato,26.35,autunno,24
lino,chiaro,lungo,autunno,soleggiato,32.4,estate,22
seta,scuro,medio,primavera,pioggia,28.4,estate,23
lino,chiaro,corto,primavera,soleggiato,19.3,autunno,15
velluto,chiaro,lungo,inverno,soleggiato,22.05,primavera,19
tweed,scuro,corto,autunno_inverno,soleggiato,20.9,autunno,12
poliestere,scuro,medio,inverno,soleggiato,15.7,autunno,21
velluto,colorato,corto,primavera,soleggiato,0.7999999999999998,primavera,20
cotone,scuro,corto,primavera_estate,soleggiato,26.1,estate,23
cotone,chiaro,medio,inverno,nuvoloso,-1.0499999999999998,inverno,19
cotone,scuro,corto,primavera,soleggiato,13.2,autunno,17
seta,scuro,lungo,inverno,neve,1.75,inverno,24
raso,scuro,corto,primavera,soleggiato,20.55,autunno,13
poliestere,chiaro,lungo,autunno,soleggiato,29.85,estate,19
seta,chiaro,corto,autunno,soleggiato,34.9,estate,31
cotone,chiaro,medio,primavera_estate,neve,-2.7,inverno,14
velluto,scuro,medio,inverno,soleggiato,19.0,autunno,18
lino,scuro,medio,primavera,pioggia,9.4,inverno,9
lino,scuro,corto,primavera_estate,soleggiato,24.9,autunno,14
lino,chiaro,lungo,autunno_inverno,nuvoloso,31.3,estate,16
cotone,scuro,corto,autunno,soleggiato,24.15,estate,17
tweed,colorato,corto,autunno_inverno,pioggia,10.55,primavera,13
raso,scuro,corto,inverno,pioggia,6.45,autunno,11
tweed,scuro,medio,primavera,soleggiato,25.35,estate,12
tweed,chiaro,corto,autunno_inverno,pioggia,24.4,primavera,13
velluto,colorato,medio,primavera,soleggiato,8.05,inverno,15
raso,chiaro,corto,primavera,soleggiato,30.1,estate,32
cotone,colorato,lungo,primavera_estate,soleggiato,20.65,estate,25
raso,colorato,medio,inverno,nuvoloso,27.15,estate,18
poliestere,chiaro,lungo,primavera_estate,nuvoloso,29.35,estate,17
cotone,chiaro,medio,autunno,pioggia,10.5,inverno,21
tweed,chiaro,medio,primavera_estate,pioggia,5.6,inverno,13
velluto,scuro,lungo,primavera_estate,pioggia,26.85,autunno,11
raso,colorato,lungo,autunno,soleggiato,23.6,estate,18
tweed,scuro,corto,primavera,pioggia,18.4,primavera,19
lino,chiaro,corto,primavera_estate,soleggiato,34.25,estate,35
cotone,scuro,corto,autunno_inverno,pioggia,11.35,inverno,20
velluto,colorato,medio,primavera_estate,pioggia,20.35,autunno,20
seta,colorato,corto,autunno,pioggia,27.05,estate,23
lino,colorato,corto,autunno,pioggia,20.25,primavera,20
cotone,colorato,corto,autunno,nuvoloso,11.55,autunno,21
tweed,scuro,medio,primavera,soleggiato,17.65,autunno,17
cotone,scuro,medio,autunno_inverno,pioggia,14.25,inverno,22
velluto,scuro,lungo,inverno,pioggia,6.050000000000001,primavera,23
cotone,colorato,lungo,primavera,soleggiato,24.7,autunno,22
cotone,chiaro,corto,primavera,nuvoloso,15.05,primavera,23
lino,chiaro,medio,inverno,pioggia,10.85,primavera,13
seta,scuro,corto,primavera,soleggiato,27.0,estate,20
cotone,chiaro,lungo,primavera_estate,pioggia,18.65,inverno,24
raso,chiaro,lungo,autunno_inverno,pioggia,7.7,inverno,22
tweed,scuro,corto,inverno,pioggia,-4.75,primavera,13
velluto,scuro,medio,inverno,pioggia,16.6,autunno,18
raso,chiaro,medio,autunno_inverno,soleggiato,0.8500000000000001,inverno,11
cotone,colorato,medio,inverno,nuvoloso,18.950000000000003,autunno,23
seta,colorato,medio,primavera,pioggia,28.35,estate,23
seta,chiaro,lungo,primavera_estate,pioggia,14.75,primavera,25
poliestere,scuro,medio,autunno_inverno,soleggiato,0.75,inverno,18
velluto,scuro,medio,primavera_estate,soleggiato,33.55,estate,11
poliestere,scuro,lungo,autunno,nuvoloso,11.05,inverno,26
poliestere,chiaro,corto,autunno,pioggia,5.95,primavera,15
cotone,scuro,medio,primavera_estate,nuvoloso,1.05,primavera,18
raso,chiaro,medio,inverno,pioggia,24.7,estate,21
seta,colorato,medio,inverno,pioggia,7.15,inverno,15
lino,scuro,medio,autunno,soleggiato,2.0,inverno,9
tweed,chiaro,medio,autunno_inverno,nuvoloso,6.199999999999999,inverno,17
seta,chiaro,corto,autunno,pioggia,10.15,primavera,14
cotone,chiaro,corto,autunno,pioggia,22.55,estate,22
tweed,colorato,medio,primavera,neve,6.25,inverno,14
lino,scuro,lungo,primavera_estate,soleggiato,3.1499999999999995,inverno,16
cotone,scuro,lungo,autunno_inverno,pioggia,4.45,inverno,28
velluto,colorato,corto,autunno_inverno,pioggia,15.1,autunno,17
cotone,scuro,corto,primavera_estate,soleggiato,25.25,autunno,19
raso,scuro,lungo,inverno,pioggia,12.55,autunno,21
cotone,scuro,lungo,autunno_inverno,soleggiato,-9.6,inverno,28
cotone,colorato,corto,inverno,soleggiato,2.95,primavera,13
seta,scuro,corto,inverno,soleggiato,4.550000000000001,inverno,14
lino,colorato,medio,autunno_inverno,soleggiato,29.7,estate,21
cotone,scuro,lungo,primavera_estate,soleggiato,0.6499999999999999,inverno,24
tweed,colorato,lungo,autunno_inverno,nuvoloso,11.55,inverno,25
velluto,scuro,lungo,autunno_inverno,soleggiato,18.15,autunno,23
poliestere,scuro,corto,primavera,soleggiato,18.0,autunno,17
lino,scuro,medio,autunno,nuvoloso,7.25,primavera,9
seta,chiaro,medio,inverno,soleggiato,21.3,primavera,29
velluto,chiaro,lungo,autunno_inverno,pioggia,-0.25,inverno,29
velluto,scuro,medio,primavera,pioggia,28.9,estate,18
cotone,scuro,corto,primavera,neve,-8.95,inverno,15
cotone,chiaro,corto,autunno,soleggiato,21.25,autunno,31
seta,scuro,lungo,autunno,neve,0.8499999999999999,inverno,22
lino,scuro,lungo,inverno,pioggia,17.4,estate,19
poliestere,colorato,lungo,autunno_inverno,soleggiato,9.0,primavera,24
raso,colorato,lungo,autunno_inverno,pioggia,19.85,autunno,22
cotone,colorato,lungo,autunno,soleggiato,19.65,primavera,25
lino,scuro,medio,autunno,soleggiato,6.75,inverno,11
cotone,scuro,medio,primavera,pioggia,10.1,primavera,23
lino,chiaro,lungo,autunno,soleggiato,22.35,estate,25
lino,colorato,corto,primavera_estate,soleggiato,17.4,primavera,18
raso,scuro,medio,primavera,pioggia,20.1,primavera,27
tweed,colorato,lungo,primavera_estate,soleggiato,12.9,inverno,21
cotone,chiaro,medio,primavera,soleggiato,-2.5,inverno,15
lino,colorato,lungo,primavera,pioggia,2.95,inverno,17
lino,scuro,lungo,autunno,neve,-1.1,inverno,19
raso,colorato,lungo,autunno_inverno,soleggiato,15.45,autunno,22
seta,colorato,medio,primavera,soleggiato,27.35,estate,23
tweed,scuro,corto,primavera,soleggiato,21.6,autunno,9
seta,chiaro,corto,inverno,pioggia,29.8,estate,21
tweed,chiaro,medio,primavera_estate,pioggia,15.9,estate,20
lino,colorato,corto,primavera,pioggia,22.7,estate,22
lino,chiaro,lungo,autunno,soleggiato,3.25,primavera,17
cotone,scuro,corto,primavera,nuvoloso,3.8,primavera,19
raso,colorato,corto,primavera,pioggia,7.85,primavera,13
raso,chiaro,corto,autunno_inverno,pioggia,28.3,estate,21
raso,scuro,lungo,primavera,soleggiato,0.4000000000000003,inverno,18
raso,chiaro,lungo,primavera,soleggiato,26.25,estate,23
raso,chiaro,lungo,autunno,neve,2.5,inverno,20
poliestere,colorato,corto,primavera_estate,soleggiato,-6.75,autunno,14
lino,scuro,corto,autunno_inverno,nuvoloso,9.2,primavera,8
lino,chiaro,lungo,inverno,pioggia,6.6000000000000005,primavera,17
seta,chiaro,medio,primavera,soleggiato,6.25,primavera,15
velluto,scuro,lungo,autunno,pioggia,0.6500000000000001,autunno,30
seta,scuro,medio,primavera,soleggiato,5.6,inverno,11
poliestere,chiaro,lungo,inverno,soleggiato,29.0,estate,17
cotone,scuro,corto,primavera_estate,soleggiato,31.35,estate,24
lino,scuro,lungo,inverno,pioggia,14.15,primavera,19
raso,scuro,corto,autunno,soleggiato,30.45,estate,20
cotone,chiaro,corto,inverno,soleggiato,19.25,autunno,21
tweed,colorato,lungo,primavera_estate,soleggiato,34.3,autunno,8
cotone,colorato,lungo,primavera,pioggia,13.4,primavera,29
poliestere,colorato,medio,primavera_estate,soleggiato,8.45,primavera,18
cotone,colorato,medio,inverno,nuvoloso,3.5500000000000003,inverno,19
raso,colorato,medio,autunno_inverno,soleggiato,16.5,primavera,14
cotone,colorato,corto,autunno,pioggia,26.4,estate,25
lino,colorato,medio,autunno_inverno,soleggiato,21.950000000000003,autunno,28
raso,colorato,corto,inverno,soleggiato,8.15,inverno,13
poliestere,scuro,lungo,primavera,soleggiato,22.200000000000003,estate,16
lino,chiaro,medio,autunno_inverno,pioggia,16.5,primavera,16
cotone,colorato,lungo,inverno,soleggiato,10.0,primavera,23
cotone,scuro,medio,autunno,soleggiato,8.55,primavera,15
tweed,colorato,lungo,primavera_estate,nuvoloso,-3.25,inverno,24
cotone,chiaro,lungo,autunno_inverno,pioggia,20.35,autunno,25
seta,scuro,lungo,autunno,pioggia,-3.8,inverno,22
cotone,chiaro,lungo,primavera_estate,soleggiato,28.35,estate,27
poliestere,colorato,medio,autunno_inverno,pioggia,3.65,inverno,18
cotone,colorato,corto,inverno,nuvoloso,28.25,estate,23
velluto,scuro,corto,autunno,pioggia,20.7,estate,16
poliestere,chiaro,lungo,primavera_estate,pioggia,8.65,autunno,24
seta,colorato,medio,primavera,pioggia,16.9,estate,20
cotone,scuro,medio,inverno,pioggia,21.35,primavera,25
cotone,colorato,corto,autunno,neve,0.3000000000000002,inverno,17
poliestere,chiaro,lungo,primavera_estate,soleggiato,15.25,autunno,22
lino,chiaro,medio,primavera,neve,-3.15,primavera,11
poliestere,scuro,corto,primavera,neve,-4.55,inverno,15
tweed,chiaro,medio,primavera_estate,pioggia,26.9,estate,18
raso,scuro,corto,autunno,pioggia,18.450000000000003,autunno,17
lino,chiaro,medio,autunno_inverno,soleggiato,-3.15,inverno,10
cotone,scuro,medio,primavera_estate,pioggia,22.9,primavera,30
cotone,scuro,corto,inverno,soleggiato,21.55,primavera,15
velluto,colorato,medio,autunno_inverno,soleggiato,15.1,primavera,15
tweed,colorato,medio,inverno,pioggia,7.65,autunno,16
raso,scuro,corto,primavera,pioggia,15.6,autunno,13
velluto,colorato,medio,autunno_inverno,neve,1.1,inverno,19
cotone,colorato,medio,primavera,soleggiato,19.35,autunno,21
cotone,chiaro,lungo,primavera_estate,soleggiato,6.1,inverno,24
cotone,scuro,lungo,autunno,pioggia,2.55,inverno,27
tweed,chiaro,medio,autunno_inverno,pioggia,4.6000000000000005,primavera,14
seta,chiaro,lungo,autunno,pioggia,24.75,autunno,25
lino,colorato,medio,autunno,nuvoloso,10.65,inverno,17
cotone,scuro,medio,primavera_estate,pioggia,24.1,autunno,26
cotone,colorato,corto,autunno,pioggia,11.95,autunno,21
raso,chiaro,medio,inverno,soleggiato,23.5,primavera,26
lino,scuro,corto,primavera,pioggia,9.0,inverno,9
cotone,chiaro,lungo,primavera_estate,nuvoloso,12.2,primavera,28
raso,colorato,corto,autunno_inverno,nuvoloso,-3.9,autunno,11
lino,chiaro,lungo,autunno,pioggia,9.75,autunno,23
raso,scuro,lungo,autunno,pioggia,28.15,estate,16
raso,chiaro,corto,primavera_estate,soleggiato,25.6,estate,30
velluto,scuro,lungo,inverno,pioggia,27.85,estate,10
raso,scuro,corto,autunno,nuvoloso,3.3,autunno,12
poliestere,scuro,corto,primavera_estate,soleggiato,3.1500000000000004,inverno,14
seta,chiaro,lungo,primavera_estate,neve,-1.1,inverno,19
velluto,chiaro,corto,primavera_estate,soleggiato,13.3,primavera,17
poliestere,scuro,medio,autunno,pioggia,5.800000000000001,inverno,17
raso,colorato,medio,primavera_estate,pioggia,6.0,inverno,8
cotone,chiaro,corto,primavera,pioggia,27.55,estate,27
seta,scuro,lungo,primavera,soleggiato,29.65,estate,14
cotone,chiaro,corto,autunno_inverno,soleggiato,18.55,autunno,22
seta,scuro,lungo,primavera_estate,pioggia,27.9,estate,20
velluto,chiaro,lungo,autunno_inverno,pioggia,8.4,inverno,28
tweed,colorato,corto,autunno_inverno,soleggiato,8.899999999999999,primavera,13
cotone,scuro,lungo,autunno_inverno,pioggia,9.25,primavera,24
tweed,colorato,corto,autunno_inverno,soleggiato,1.9,inverno,18
cotone,chiaro,corto,primavera,soleggiato,24.55,estate,29
cotone,scuro,lungo,primavera_estate,soleggiato,15.1,primavera,28
velluto,colorato,lungo,autunno,pioggia,33.0,estate,10
cotone,scuro,corto,primavera_estate,soleggiato,16.65,autunno,18
raso,scuro,corto,autunno_inverno,nuvoloso,2.0500000000000003,autunno,11
raso,chiaro,lungo,autunno,soleggiato,29.8,estate,21
cotone,colorato,lungo,inverno,pioggia,29.7,estate,17
raso,chiaro,lungo,autunno,pioggia,4.4,primavera,18
raso,colorato,corto,primavera_estate,pioggia,2.7,primavera,11
seta,scuro,medio,primavera,soleggiato,18.4,autunno,18
poliestere,scuro,medio,autunno,soleggiato,-3.4,inverno,17
poliestere,chiaro,corto,inverno,soleggiato,13.1,autunno,18
seta,scuro,medio,autunno,soleggiato,4.0,primavera,10
velluto,colorato,corto,inverno,soleggiato,9.8,primavera,13
cotone,chiaro,medio,autunno,pioggia,28.950000000000003,primavera,23
cotone,scuro,corto,primavera,nuvoloso,0.5499999999999998,autunno,15
cotone,scuro,lungo,inverno,soleggiato,30.950000000000003,estate,9
raso,chiaro,lungo,primavera,pioggia,23.3,estate,20
tweed,colorato,corto,primavera,nuvoloso,3.35,inverno,15
lino,scuro,corto,autunno,soleggiato,30.9,estate,22
cotone,chiaro,medio,autunno_inverno,pioggia,12.6,primavera,18
cotone,colorato,medio,inverno,pioggia,14.55,autunno,21
poliestere,scuro,medio,autunno_inverno,nuvoloso,8.8,primavera,14
cotone,scuro,lungo,primavera_estate,neve,6.1000000000000005,autunno,24
cotone,chiaro,corto,inverno,soleggiato,3.3000000000000003,primavera,13
cotone,scuro,medio,primavera,soleggiato,17.85,autunno,21
cotone,chiaro,corto,inverno,pioggia,4.25,primavera,13
seta,chiaro,medio,primavera_estate,pioggia,19.1,autunno,17
velluto,scuro,medio,autunno_inverno,pioggia,9.9,primavera,14
velluto,colorato,corto,inverno,soleggiato,6.8500000000000005,autunno,17
cotone,chiaro,lungo,primavera,soleggiato,23.25,estate,29
poliestere,chiaro,medio,autunno,soleggiato,7.45,primavera,15
raso,colorato,corto,primavera,soleggiato,-9.8,inverno,8
raso,colorato,lungo,primavera_estate,nuvoloso,9.8,inverno,18
lino,colorato,corto,inverno,soleggiato,20.35,autunno,22
velluto,colorato,medio,primavera,nuvoloso,-1.5999999999999996,inverno,16
cotone,scuro,lungo,primavera,pioggia,23.0,estate,24
lino,scuro,lungo,primavera,pioggia,21.5,estate,22
cotone,colorato,corto,autunno,pioggia,10.1,autunno,21
cotone,scuro,corto,autunno_inverno,soleggiato,21.65,primavera,16
cotone,scuro,corto,inverno,pioggia,26.9,estate,23
lino,colorato,corto,inverno,soleggiato,14.6,primavera,11
poliestere,chiaro,corto,primavera_estate,soleggiato,2.85,primavera,18
poliestere,colorato,lungo,primavera,soleggiato,13.55,primavera,28
seta,colorato,medio,autunno,soleggiato,22.85,primavera,26
cotone,colorato,lungo,autunno,pioggia,23.65,primavera,22
poliestere,scuro,medio,inverno,pioggia,15.1,inverno,23
velluto,colorato,lungo,primavera_estate,pioggia,32.55,estate,13
tweed,colorato,medio,primavera_estate,soleggiato,24.5,estate,22
tweed,scuro,medio,primavera_estate,soleggiato,20.85,autunno,13
raso,chiaro,corto,primavera_estate,pioggia,17.95,estate,16
seta,scuro,corto,primavera,soleggiato,7.35,primavera,15
poliestere,chiaro,lungo,primavera,pioggia,24.200000000000003,autunno,19
cotone,scuro,corto,primavera_estate,pioggia,17.15,autunno,18
cotone,colorato,medio,inverno,pioggia,13.75,primavera,17
cotone,chiaro,medio,primavera,nuvoloso,7.0,inverno,15
poliestere,scuro,lungo,inverno,nuvoloso,0.4,inverno,29
tweed,scuro,lungo,inverno,pioggia,21.05,autunno,16
seta,chiaro,medio,autunno,pioggia,9.7,inverno,13
poliestere,scuro,medio,primavera_estate,soleggiato,31.0,estate,12
cotone,colorato,lungo,inverno,pioggia,15.6,autunno,27
cotone,chiaro,corto,autunno_inverno,nuvoloso,6.0,autunno,18
velluto,colorato,medio,primavera,soleggiato,21.7,autunno,21
cotone,colorato,medio,inverno,pioggia,11.55,primavera,17
seta,colorato,lungo,primavera_estate,soleggiato,9.05,primavera,24
cotone,scuro,corto,autunno_inverno,pioggia,3.3,primavera,14
poliestere,colorato,corto,primavera,soleggiato,18.75,autunno,17
tweed,scuro,corto,autunno_inverno,soleggiato,32.05,estate,13
velluto,chiaro,medio,autunno_inverno,pioggia,30.2,estate,12
seta,chiaro,lungo,autunno_inverno,soleggiato,29.85,estate,21
cotone,scuro,medio,inverno,neve,13.05,autunno,21
poliestere,chiaro,lungo,inverno,nuvoloso,13.95,autunno,26
seta,colorato,medio,primavera_estate,nuvoloso,7.05,inverno,10
poliestere,chiaro,medio,inverno,soleggiato,26.200000000000003,estate,21
raso,scuro,corto,inverno,nuvoloso,27.95,estate,20
raso,chiaro,lungo,primavera,pioggia,29.55,estate,18
cotone,colorato,lungo,primavera_estate,pioggia,28.75,estate,22
cotone,chiaro,lungo,inverno,pioggia,11.85,inverno,29
cotone,colorato,medio,autunno,pioggia,23.55,primavera,27
poliestere,colorato,medio,autunno_inverno,pioggia,23.35,estate,23
velluto,chiaro,corto,primavera,pioggia,9.4,inverno,15
poliestere,chiaro,medio,autunno,soleggiato,20.65,estate,29
raso,chiaro,lungo,inverno,soleggiato,7.399999999999999,primavera,17
poliestere,scuro,lungo,inverno,soleggiato,17.45,autunno,25
cotone,scuro,corto,autunno_inverno,soleggiato,19.55,autunno,22
poliestere,scuro,corto,primavera_estate,pioggia,12.5,autunno,15
tweed,chiaro,lungo,autunno,soleggiato,8.85,inverno,26
cotone,chiaro,corto,inverno,nuvoloso,3.35,primavera,13
cotone,chiaro,medio,autunno_inverno,soleggiato,24.6,estate,31
lino,chiaro,lungo,inverno,soleggiato,14.8,autunno,23
tweed,scuro,lungo,autunno_inverno,pioggia,12.6,autunno,25
velluto,scuro,medio,primavera_estate,soleggiato,29.2,estate,14
cotone,chiaro,corto,autunno,pioggia,12.8,autunno,21
poliestere,colorato,lungo,inverno,pioggia,14.6,autunno,26
raso,scuro,lungo,primavera,pioggia,11.15,primavera,23
lino,chiaro,medio,primavera,pioggia,17.4,primavera,21
seta,scuro,medio,inverno,pioggia,15.65,autunno,20
poliestere,chiaro,lungo,autunno,pioggia,19.55,estate,23
tweed,colorato,medio,autunno_inverno,pioggia,9.35,inverno,17
lino,chiaro,corto,autunno_inverno,pioggia,-0.6499999999999999,inverno,10
cotone,scuro,medio,autunno,nuvoloso,0.1,primavera,15
cotone,chiaro,medio,autunno_inverno,soleggiato,19.05,autunno,24
tweed,chiaro,lungo,primavera_estate,neve,0.4499999999999999,primavera,28
lino,chiaro,lungo,primavera,soleggiato,4.25,inverno,17
cotone,colorato,corto,inverno,soleggiato,20.05,primavera,20
velluto,chiaro,lungo,autunno_inverno,soleggiato,5.65,inverno,28
raso,colorato,lungo,primavera,pioggia,17.35,autunno,19
seta,scuro,corto,primavera,pioggia,30.4,estate,28
tweed,scuro,corto,autunno,pioggia,15.15,autunno,19
seta,colorato,medio,inverno,soleggiato,26.2,estate,19
velluto,colorato,medio,autunno_inverno,pioggia,16.5,estate,15
velluto,colorato,medio,primavera,pioggia,8.95,inverno,15
seta,scuro,lungo,autunno_inverno,soleggiato,24.75,estate,15
velluto,colorato,corto,autunno_inverno,nuvoloso,2.2500000000000004,primavera,15
cotone,chiaro,corto,inverno,neve,-0.7000000000000001,inverno,19
raso,scuro,corto,autunno,nuvoloso,13.0,primavera,11
raso,scuro,lungo,autunno_inverno,soleggiato,22.05,primavera,12
cotone,chiaro,medio,autunno,nuvoloso,2.65,primavera,15
lino,chiaro,lungo,primavera_estate,soleggiato,17.15,autunno,20
poliestere,scuro,lungo,autunno_inverno,soleggiato,15.9,primavera,22
raso,scuro,lungo,primavera,soleggiato,6.75,primavera,23
velluto,colorato,lungo,primavera_estate,soleggiato,27.6,estate,15
tweed,chiaro,medio,autunno_inverno,soleggiato,17.5,autunno,20
poliestere,scuro,medio,autunno,pioggia,19.0,primavera,19
raso,chiaro,medio,inverno,pioggia,11.0,primavera,11
cotone,scuro,medio,inverno,soleggiato,26.55,estate,16
velluto,chiaro,lungo,primavera_estate,pioggia,25.5,autunno,11
tweed,chiaro,corto,autunno,soleggiato,31.35,estate,24
tweed,scuro,medio,autunno,pioggia,19.200000000000003,estate,17
lino,colorato,lungo,inverno,soleggiato,29.450000000000003,estate,16
tweed,chiaro,corto,autunno,pioggia,25.450000000000003,estate,17
cotone,colorato,lungo,estate,soleggiato,7.550000000000001,inverno,23
cotone,scuro,lungo,autunno,soleggiato,0.75,inverno,27
cotone,scuro,lungo,primavera_estate,soleggiato,29.450000000000003,estate,17
velluto,chiaro,corto,primavera_estate,pioggia,4.9,inverno,15
lino,chiaro,lungo,primavera_estate,pioggia,9.05,autunno,18
