Materiale,Colore,Manica,Stagione,time,Meteo,TemperaturaPercepita,StagionePrevisione,Mese,Punteggio
raso,chiaro,corta,primavera_estate,2022-06-08,pioggia,17.7,estate,giugno,16
raso,colorato,lunga,primavera,2022-09-18,soleggiato,14.85,autunno,settembre,19
raso,colorato,lunga,primavera,2022-06-08,pioggia,24.1,estate,giugno,20
seta,scuro,lunga,estate,2022-07-22,soleggiato,33.85,estate,luglio,15
seta,scuro,lunga,primavera,2022-06-20,pioggia,25.2,estate,giugno,19
seta,colorato,lunga,primavera_estate,2022-02-02,soleggiato,8.7,inverno,febbraio,20
raso,scuro,lunga,primavera,2022-09-29,pioggia,24.3,autunno,settembre,18
raso,scuro,corta,primavera_estate,2022-10-04,pioggia,14.1,autunno,ottobre,10
seta,chiaro,lunga,primavera,2022-04-10,soleggiato,7.95,primavera,aprile,25
seta,scuro,lunga,primavera_estate,2022-06-01,pioggia,12.55,estate,giugno,25
seta,chiaro,corta,estate,2022-09-18,soleggiato,16.95,autunno,settembre,14
seta,colorato,lunga,primavera_estate,2022-03-12,soleggiato,2.35,primavera,marzo,23
raso,colorato,corta,primavera,2022-04-13,soleggiato,12.9,primavera,aprile,15
lino,chiaro,corta,estate,2022-08-09,pioggia,29.55,estate,agosto,28
lino,chiaro,corta,primavera,2022-12-19,nuvoloso,13.15,inverno,dicembre,13
lino,scuro,lunga,primavera_estate,2022-06-04,nuvoloso,26.75,estate,giugno,21
lino,scuro,lunga,primavera,2022-06-23,pioggia,26.0,estate,giugno,20
raso,scuro,lunga,estate,2022-08-09,pioggia,35.3,estate,agosto,19
seta,colorato,corta,primavera_estate,2022-12-07,pioggia,11.35,inverno,dicembre,13
lino,scuro,corta,primavera_estate,2022-01-22,soleggiato,2.0500000000000003,inverno,gennaio,6
seta,chiaro,lunga,primavera,2022-01-15,soleggiato,5.75,inverno,gennaio,21
seta,colorato,corta,primavera,2022-11-22,pioggia,5.65,autunno,novembre,11
lino,chiaro,lunga,estate,2022-11-02,soleggiato,17.35,autunno,novembre,19
raso,colorato,corta,primavera,2022-09-05,soleggiato,27.05,autunno,settembre,22
seta,scuro,lunga,primavera_estate,2022-10-26,soleggiato,23.15,autunno,ottobre,15
seta,chiaro,lunga,primavera,2022-07-17,pioggia,32.55,estate,luglio,18
seta,scuro,corta,primavera,2022-02-14,soleggiato,9.95,inverno,febbraio,11
raso,chiaro,lunga,estate,2022-06-28,soleggiato,33.35,estate,giugno,24
seta,scuro,lunga,estate,2022-08-28,pioggia,28.450000000000003,estate,agosto,21
seta,colorato,corta,primavera,2022-09-06,soleggiato,28.5,autunno,settembre,23
seta,chiaro,corta,primavera_estate,2022-11-26,soleggiato,6.55,autunno,novembre,10
seta,chiaro,corta,primavera_estate,2022-06-19,soleggiato,25.0,estate,giugno,31
raso,chiaro,lunga,estate,2022-06-22,soleggiato,27.3,estate,giugno,25
raso,scuro,corta,primavera,2022-04-21,pioggia,9.0,primavera,aprile,13
seta,chiaro,corta,primavera,2022-06-23,pioggia,27.1,estate,giugno,25
raso,scuro,corta,primavera_estate,2022-07-27,pioggia,29.0,estate,luglio,25
lino,chiaro,corta,primavera,2022-08-13,pioggia,24.9,estate,agosto,22
lino,colorato,lunga,primavera_estate,2022-08-08,soleggiato,30.65,estate,agosto,20
lino,scuro,corta,primavera_estate,2022-06-06,soleggiato,25.35,estate,giugno,22
raso,chiaro,lunga,primavera,2022-05-04,pioggia,10.75,primavera,maggio,23
seta,chiaro,lunga,primavera,2022-09-02,pioggia,22.95,autunno,settembre,21
lino,scuro,corta,primavera,2022-10-20,pioggia,14.5,autunno,ottobre,13
raso,chiaro,corta,primavera,2022-08-25,pioggia,27.9,estate,agosto,24
seta,colorato,lunga,primavera_estate,2022-08-12,pioggia,24.35,estate,agosto,24
seta,colorato,lunga,primavera,2022-04-05,soleggiato,9.45,primavera,aprile,25
seta,colorato,lunga,primavera,2022-11-02,soleggiato,19.05,autunno,novembre,22
raso,scuro,corta,estate,2022-04-20,pioggia,7.55,primavera,aprile,11
seta,colorato,lunga,primavera_estate,2022-07-13,soleggiato,24.9,estate,luglio,24
raso,scuro,corta,primavera_estate,2022-04-05,pioggia,6.0,primavera,aprile,12
raso,scuro,corta,estate,2022-03-18,soleggiato,6.9,primavera,marzo,11
raso,colorato,lunga,estate,2022-05-05,pioggia,6.2,primavera,maggio,21
seta,scuro,lunga,primavera_estate,2022-10-16,nuvoloso,20.15,autunno,ottobre,20
raso,colorato,corta,estate,2022-07-14,soleggiato,28.45,estate,luglio,26
raso,colorato,lunga,primavera_estate,2022-11-03,pioggia,16.0,autunno,novembre,18
seta,colorato,lunga,primavera,2022-12-18,soleggiato,2.3,inverno,dicembre,20
seta,colorato,corta,primavera,2022-06-10,soleggiato,23.7,estate,giugno,23
seta,colorato,lunga,primavera_estate,2022-07-13,nuvoloso,16.85,estate,luglio,25
raso,colorato,lunga,primavera,2022-09-23,soleggiato,15.05,autunno,settembre,19
raso,chiaro,corta,primavera,2022-07-20,soleggiato,27.5,estate,luglio,29
raso,colorato,lunga,estate,2022-01-06,soleggiato,-4.7,inverno,gennaio,16
lino,colorato,lunga,primavera,2022-08-14,soleggiato,26.0,estate,agosto,20
seta,scuro,lunga,primavera_estate,2022-09-10,pioggia,21.05,autunno,settembre,20
raso,colorato,lunga,primavera_estate,2022-04-21,pioggia,13.5,primavera,aprile,22
raso,colorato,corta,primavera_estate,2022-03-04,neve,-4.7,primavera,marzo,11
raso,chiaro,lunga,estate,2022-05-22,soleggiato,24.2,primavera,maggio,25
lino,chiaro,lunga,estate,2022-06-09,pioggia,9.5,estate,giugno,23
raso,colorato,corta,primavera,2022-02-23,soleggiato,8.35,inverno,febbraio,9
seta,colorato,lunga,primavera_estate,2022-09-01,pioggia,24.15,autunno,settembre,20
lino,chiaro,lunga,estate,2022-07-13,soleggiato,26.0,estate,luglio,27
lino,colorato,lunga,estate,2022-11-29,nuvoloso,7.399999999999999,autunno,novembre,17
seta,chiaro,corta,estate,2022-03-27,soleggiato,10.65,primavera,marzo,16
seta,chiaro,corta,primavera,2022-09-02,soleggiato,22.35,autunno,settembre,26
seta,chiaro,corta,primavera,2022-02-06,nuvoloso,2.85,inverno,febbraio,10
lino,chiaro,corta,primavera_estate,2022-02-28,pioggia,2.25,inverno,febbraio,6
raso,colorato,corta,estate,2022-02-17,soleggiato,4.8500000000000005,inverno,febbraio,6
raso,chiaro,corta,estate,2022-02-11,soleggiato,7.15,inverno,febbraio,7
lino,chiaro,corta,primavera,2022-01-13,soleggiato,-2.8,inverno,gennaio,7
seta,colorato,lunga,primavera_estate,2022-08-22,soleggiato,15.2,estate,agosto,25
raso,colorato,lunga,estate,2022-06-27,soleggiato,33.2,estate,giugno,19
lino,chiaro,lunga,primavera,2022-07-02,soleggiato,28.4,estate,luglio,25
seta,colorato,lunga,primavera,2022-03-11,nuvoloso,3.35,primavera,marzo,24
seta,scuro,corta,estate,2022-07-28,pioggia,17.45,estate,luglio,20
seta,chiaro,lunga,primavera_estate,2022-10-25,pioggia,18.8,autunno,ottobre,21
raso,chiaro,corta,estate,2022-03-15,soleggiato,8.700000000000001,primavera,marzo,11
seta,colorato,lunga,primavera,2022-04-19,soleggiato,4.1,primavera,aprile,24
lino,chiaro,corta,estate,2022-05-24,pioggia,24.0,primavera,maggio,22
raso,chiaro,lunga,estate,2022-03-17,nuvoloso,9.2,primavera,marzo,21
lino,scuro,corta,primavera,2022-05-08,pioggia,16.3,primavera,maggio,19
lino,scuro,corta,estate,2022-10-17,soleggiato,16.1,autunno,ottobre,13
seta,scuro,lunga,primavera_estate,2022-01-02,nuvoloso,2.75,inverno,gennaio,19
lino,scuro,corta,primavera_estate,2022-09-22,soleggiato,14.85,autunno,settembre,12
seta,colorato,lunga,primavera,2022-11-23,pioggia,15.4,autunno,novembre,22
lino,scuro,lunga,primavera_estate,2022-09-01,pioggia,24.5,autunno,settembre,19
raso,colorato,corta,primavera_estate,2022-05-15,nuvoloso,18.85,primavera,maggio,16
seta,colorato,lunga,primavera_estate,2022-07-30,pioggia,26.6,estate,luglio,20
raso,scuro,corta,primavera,2022-03-23,soleggiato,8.05,primavera,marzo,13
lino,chiaro,lunga,estate,2022-12-21,pioggia,9.3,inverno,dicembre,17
lino,scuro,lunga,primavera,2022-10-10,pioggia,22.0,autunno,ottobre,20
raso,chiaro,corta,primavera,2022-03-31,pioggia,10.8,primavera,marzo,15
raso,colorato,lunga,primavera_estate,2022-10-16,soleggiato,18.55,autunno,ottobre,18
raso,scuro,corta,primavera_estate,2022-03-07,pioggia,7.699999999999999,primavera,marzo,12
seta,chiaro,lunga,primavera_estate,2022-06-12,soleggiato,28.1,estate,giugno,25
raso,colorato,lunga,primavera,2022-10-22,pioggia,20.7,autunno,ottobre,18
lino,chiaro,corta,estate,2022-08-08,soleggiato,28.75,estate,agosto,33
lino,colorato,lunga,primavera,2022-03-29,nuvoloso,15.0,primavera,marzo,25
raso,scuro,corta,primavera,2022-05-31,pioggia,19.25,primavera,maggio,17
lino,scuro,corta,primavera,2022-08-18,soleggiato,31.55,estate,agosto,24
raso,chiaro,corta,primavera_estate,2022-04-14,soleggiato,13.0,primavera,aprile,14
seta,scuro,lunga,primavera_estate,2022-11-06,soleggiato,13.05,autunno,novembre,21
seta,chiaro,lunga,estate,2022-05-08,pioggia,12.75,primavera,maggio,24
seta,chiaro,lunga,primavera_estate,2022-08-28,pioggia,17.05,estate,agosto,25
raso,scuro,corta,primavera,2022-09-07,pioggia,21.950000000000003,autunno,settembre,18
raso,chiaro,lunga,primavera,2022-11-14,pioggia,11.6,autunno,novembre,19
raso,colorato,corta,estate,2022-03-25,soleggiato,9.05,primavera,marzo,11
raso,scuro,lunga,estate,2022-04-19,soleggiato,10.35,primavera,aprile,21
raso,scuro,corta,primavera_estate,2022-03-16,soleggiato,9.6,primavera,marzo,12
lino,chiaro,lunga,primavera_estate,2022-08-26,pioggia,28.55,estate,agosto,21
seta,chiaro,lunga,estate,2022-11-28,nuvoloso,8.1,autunno,novembre,19
lino,scuro,lunga,primavera,2022-09-19,soleggiato,19.25,autunno,settembre,21
seta,chiaro,lunga,primavera_estate,2022-12-05,pioggia,13.2,inverno,dicembre,21
raso,chiaro,lunga,estate,2022-06-26,soleggiato,31.0,estate,giugno,24
lino,colorato,lunga,primavera_estate,2022-01-16,soleggiato,4.65,inverno,gennaio,16
lino,colorato,lunga,primavera_estate,2022-01-23,soleggiato,-6.2,inverno,gennaio,16
lino,colorato,corta,primavera_estate,2022-02-06,pioggia,3.1,inverno,febbraio,6
raso,colorato,lunga,estate,2022-12-01,soleggiato,7.2,inverno,dicembre,17
raso,scuro,lunga,primavera_estate,2022-10-05,soleggiato,19.0,autunno,ottobre,18
raso,chiaro,lunga,primavera,2022-09-11,pioggia,11.55,autunno,settembre,19
raso,colorato,corta,primavera,2022-03-11,nuvoloso,1.2,primavera,marzo,12
raso,chiaro,lunga,estate,2022-04-29,soleggiato,14.8,primavera,aprile,21
seta,scuro,corta,estate,2022-03-11,soleggiato,8.65,primavera,marzo,13
lino,chiaro,corta,primavera,2022-02-25,neve,-2.85,inverno,febbraio,7
raso,scuro,corta,primavera,2022-02-07,soleggiato,3.5,inverno,febbraio,8
lino,scuro,lunga,primavera,2022-06-14,pioggia,20.15,estate,giugno,22
raso,scuro,lunga,estate,2022-09-01,nuvoloso,23.65,autunno,settembre,16
raso,scuro,corta,primavera_estate,2022-04-02,pioggia,3.7,primavera,aprile,11
raso,chiaro,lunga,primavera_estate,2022-06-09,pioggia,20.8,estate,giugno,21
lino,scuro,lunga,primavera,2022-05-21,soleggiato,22.05,primavera,maggio,19
raso,chiaro,lunga,estate,2022-03-02,soleggiato,1.65,primavera,marzo,20
lino,scuro,lunga,primavera_estate,2022-04-11,soleggiato,-1.5499999999999998,primavera,aprile,20
seta,scuro,lunga,primavera,2022-04-05,pioggia,9.9,primavera,aprile,25
lino,colorato,corta,estate,2022-06-19,pioggia,19.1,estate,giugno,19
raso,scuro,corta,estate,2022-09-23,soleggiato,14.85,autunno,settembre,9
raso,scuro,lunga,primavera,2022-01-16,soleggiato,9.3,inverno,gennaio,19
seta,scuro,corta,primavera,2022-10-22,pioggia,19.05,autunno,ottobre,16
lino,chiaro,corta,primavera_estate,2022-12-14,pioggia,13.65,inverno,dicembre,12
raso,colorato,lunga,primavera_estate,2022-09-04,pioggia,27.9,autunno,settembre,15
seta,colorato,lunga,primavera,2022-02-10,nuvoloso,3.45,inverno,febbraio,20
seta,scuro,lunga,estate,2022-01-10,pioggia,4.35,inverno,gennaio,18
lino,scuro,corta,primavera,2022-11-10,nuvoloso,8.85,autunno,novembre,9
seta,scuro,corta,primavera_estate,2022-09-03,soleggiato,25.700000000000003,autunno,settembre,17
lino,colorato,corta,estate,2022-09-27,pioggia,25.55,autunno,settembre,22
raso,colorato,corta,estate,2022-06-15,pioggia,23.450000000000003,estate,giugno,22
seta,colorato,corta,estate,2022-10-09,pioggia,15.3,autunno,ottobre,14
seta,scuro,lunga,primavera_estate,2022-08-28,pioggia,27.4,estate,agosto,20
lino,scuro,lunga,primavera_estate,2022-05-12,nuvoloso,17.7,primavera,maggio,24
raso,colorato,corta,primavera,2022-10-27,soleggiato,9.6,autunno,ottobre,9
lino,colorato,corta,estate,2022-09-06,pioggia,28.8,autunno,settembre,22
lino,chiaro,corta,primavera,2022-07-28,soleggiato,30.25,estate,luglio,34
raso,colorato,corta,primavera,2022-09-16,pioggia,20.700000000000003,autunno,settembre,18
raso,colorato,lunga,primavera,2022-10-02,nuvoloso,9.35,autunno,ottobre,19
lino,scuro,corta,estate,2022-03-11,soleggiato,-2.2,primavera,marzo,9
lino,scuro,corta,estate,2022-10-08,soleggiato,18.25,autunno,ottobre,13
raso,colorato,lunga,primavera,2022-11-12,nuvoloso,5.800000000000001,autunno,novembre,19
raso,colorato,lunga,primavera_estate,2022-10-22,pioggia,21.1,autunno,ottobre,17
lino,scuro,corta,estate,2022-11-05,pioggia,14.9,autunno,novembre,11
raso,chiaro,lunga,primavera,2022-06-25,soleggiato,23.25,estate,giugno,25
raso,chiaro,lunga,primavera_estate,2022-03-09,soleggiato,3.1,primavera,marzo,21
seta,chiaro,lunga,primavera_estate,2022-03-12,soleggiato,0.75,primavera,marzo,23
lino,scuro,corta,estate,2022-06-08,pioggia,12.15,estate,giugno,17
seta,scuro,lunga,primavera_estate,2022-12-09,nuvoloso,16.5,inverno,dicembre,21
lino,scuro,lunga,primavera_estate,2022-10-25,pioggia,20.1,autunno,ottobre,19
lino,chiaro,corta,primavera,2022-08-09,pioggia,30.55,estate,agosto,29
seta,colorato,corta,primavera,2022-01-15,soleggiato,8.25,inverno,gennaio,11
lino,scuro,lunga,estate,2022-10-04,nuvoloso,17.5,autunno,ottobre,19
lino,colorato,corta,primavera,2022-12-15,pioggia,10.45,inverno,dicembre,13
raso,scuro,lunga,estate,2022-03-10,soleggiato,5.55,primavera,marzo,21
raso,chiaro,corta,primavera,2022-07-27,pioggia,33.75,estate,luglio,27
lino,chiaro,lunga,estate,2022-02-11,nuvoloso,5.7,inverno,febbraio,17
seta,colorato,lunga,estate,2022-02-19,pioggia,7.3,inverno,febbraio,19
lino,scuro,lunga,primavera,2022-04-01,neve,-0.1999999999999999,primavera,aprile,21
raso,chiaro,lunga,primavera,2022-06-18,soleggiato,27.8,estate,giugno,23
lino,colorato,lunga,primavera_estate,2022-07-07,pioggia,29.9,estate,luglio,21
raso,colorato,corta,primavera,2022-06-19,soleggiato,19.4,estate,giugno,15
raso,chiaro,lunga,primavera_estate,2022-02-06,neve,1.3,inverno,febbraio,17
lino,chiaro,corta,primavera_estate,2022-07-18,soleggiato,28.6,estate,luglio,32
raso,scuro,lunga,primavera_estate,2022-01-13,soleggiato,0.8999999999999999,inverno,gennaio,17
raso,colorato,corta,estate,2022-09-30,pioggia,14.3,autunno,settembre,9
seta,scuro,corta,primavera_estate,2022-05-29,pioggia,15.25,primavera,maggio,19
seta,colorato,lunga,primavera,2022-09-24,soleggiato,16.4,autunno,settembre,22
seta,colorato,corta,estate,2022-06-06,pioggia,13.55,estate,giugno,18
lino,scuro,lunga,primavera_estate,2022-12-14,soleggiato,-8.149999999999999,inverno,dicembre,16
lino,chiaro,lunga,estate,2022-08-18,pioggia,32.3,estate,agosto,21
lino,colorato,lunga,primavera_estate,2022-09-25,pioggia,18.05,autunno,settembre,20
seta,scuro,corta,primavera_estate,2022-10-30,soleggiato,14.9,autunno,ottobre,13
seta,scuro,corta,primavera_estate,2022-10-02,soleggiato,18.1,autunno,ottobre,15
lino,colorato,lunga,estate,2022-04-27,pioggia,15.5,primavera,aprile,23
raso,chiaro,corta,primavera,2022-07-20,soleggiato,29.65,estate,luglio,29
raso,scuro,lunga,primavera_estate,2022-01-31,pioggia,4.6,inverno,gennaio,17
lino,colorato,corta,estate,2022-07-12,pioggia,15.4,estate,luglio,19
raso,colorato,lunga,primavera,2022-04-05,pioggia,5.55,primavera,aprile,23
seta,scuro,corta,estate,2022-09-26,pioggia,15.25,autunno,settembre,14
seta,scuro,corta,primavera,2022-05-15,soleggiato,20.4,primavera,maggio,20
raso,colorato,corta,primavera,2022-09-15,nuvoloso,25.25,autunno,settembre,22
raso,scuro,corta,primavera,2022-09-24,pioggia,6.55,autunno,settembre,9
seta,colorato,corta,primavera_estate,2022-09-19,soleggiato,16.9,autunno,settembre,15
raso,chiaro,lunga,primavera_estate,2022-09-02,pioggia,23.700000000000003,autunno,settembre,17
seta,chiaro,lunga,primavera,2022-09-03,soleggiato,32.55,autunno,settembre,21
lino,colorato,corta,estate,2022-03-05,neve,-2.25,primavera,marzo,9
seta,scuro,corta,primavera_estate,2022-05-27,soleggiato,26.05,primavera,maggio,21
raso,scuro,corta,estate,2022-12-18,nuvoloso,2.9,inverno,dicembre,6
seta,chiaro,corta,primavera_estate,2022-08-27,pioggia,27.5,estate,agosto,26
raso,colorato,corta,primavera_estate,2022-05-11,pioggia,19.7,primavera,maggio,16
seta,colorato,corta,estate,2022-03-06,soleggiato,-0.7,primavera,marzo,12
seta,scuro,lunga,primavera_estate,2022-03-20,pioggia,4.55,primavera,marzo,23
raso,scuro,lunga,primavera_estate,2022-05-12,soleggiato,23.35,primavera,maggio,16
lino,chiaro,lunga,primavera_estate,2022-10-10,pioggia,17.9,autunno,ottobre,20
seta,chiaro,lunga,primavera,2022-02-24,soleggiato,4.7,inverno,febbraio,20
raso,colorato,lunga,primavera_estate,2022-04-11,soleggiato,7.85,primavera,aprile,22
seta,chiaro,corta,primavera_estate,2022-04-19,soleggiato,10.5,primavera,aprile,17
lino,chiaro,lunga,primavera,2022-05-03,soleggiato,17.85,primavera,maggio,25
lino,scuro,lunga,estate,2022-10-18,soleggiato,16.0,autunno,ottobre,19
seta,scuro,corta,primavera,2022-02-28,neve,-4.45,inverno,febbraio,10
raso,chiaro,lunga,estate,2022-04-29,soleggiato,13.2,primavera,aprile,21
lino,chiaro,corta,estate,2022-12-20,soleggiato,-4.5,inverno,dicembre,5
raso,chiaro,corta,estate,2022-12-22,pioggia,13.25,inverno,dicembre,9
lino,scuro,corta,primavera_estate,2022-05-01,pioggia,15.05,primavera,maggio,18
raso,scuro,lunga,primavera,2022-04-25,pioggia,11.25,primavera,aprile,23
seta,colorato,lunga,estate,2022-09-15,nuvoloso,25.4,autunno,settembre,15
lino,scuro,lunga,primavera,2022-02-10,soleggiato,4.3,inverno,febbraio,17
seta,colorato,lunga,primavera,2022-12-14,nuvoloso,-0.45,inverno,dicembre,20
lino,scuro,corta,primavera_estate,2022-07-30,pioggia,28.35,estate,luglio,27
lino,colorato,lunga,primavera,2022-05-07,pioggia,15.8,primavera,maggio,25
seta,scuro,lunga,primavera,2022-07-02,soleggiato,30.2,estate,luglio,13
lino,scuro,lunga,primavera,2022-04-08,pioggia,15.45,primavera,aprile,25
seta,scuro,corta,estate,2022-10-11,soleggiato,20.55,autunno,ottobre,14
seta,colorato,corta,primavera_estate,2022-09-04,pioggia,15.15,autunno,settembre,15
seta,scuro,lunga,estate,2022-11-22,pioggia,10.3,autunno,novembre,20
lino,colorato,lunga,primavera_estate,2022-08-07,pioggia,25.4,estate,agosto,21
lino,colorato,lunga,estate,2022-12-16,pioggia,17.05,inverno,dicembre,19
seta,colorato,corta,estate,2022-01-20,pioggia,6.35,inverno,gennaio,9
lino,chiaro,lunga,primavera,2022-06-19,soleggiato,23.85,estate,giugno,27
raso,scuro,lunga,primavera_estate,2022-12-19,nuvoloso,2.45,inverno,dicembre,17
seta,scuro,lunga,estate,2022-02-08,soleggiato,3.0,inverno,febbraio,18
lino,scuro,lunga,primavera_estate,2022-03-03,soleggiato,4.55,primavera,marzo,20
lino,chiaro,lunga,primavera,2022-09-20,soleggiato,15.1,autunno,settembre,21
seta,colorato,corta,primavera_estate,2022-07-17,soleggiato,30.05,estate,luglio,29
seta,colorato,corta,estate,2022-10-19,soleggiato,13.8,autunno,ottobre,12
raso,scuro,lunga,primavera_estate,2022-03-29,soleggiato,10.65,primavera,marzo,22
seta,scuro,lunga,primavera,2022-02-10,soleggiato,5.2,inverno,febbraio,21
seta,chiaro,lunga,primavera_estate,2022-08-10,pioggia,28.85,estate,agosto,20
raso,scuro,lunga,primavera,2022-06-11,soleggiato,27.55,estate,giugno,13
seta,colorato,corta,estate,2022-02-13,soleggiato,0.8500000000000001,inverno,febbraio,8
raso,scuro,lunga,primavera,2022-05-11,pioggia,19.4,primavera,maggio,23
lino,chiaro,lunga,primavera_estate,2022-04-18,soleggiato,11.05,primavera,aprile,24
lino,colorato,lunga,primavera_estate,2022-06-17,pioggia,29.9,estate,giugno,21
lino,colorato,corta,estate,2022-06-17,pioggia,29.6,estate,giugno,28
seta,chiaro,lunga,primavera_estate,2022-04-19,pioggia,10.25,primavera,aprile,25
lino,colorato,corta,primavera_estate,2022-04-15,soleggiato,17.2,primavera,aprile,18
lino,colorato,corta,primavera_estate,2022-02-19,pioggia,10.85,inverno,febbraio,12
raso,scuro,corta,estate,2022-01-11,soleggiato,-5.65,inverno,gennaio,6
lino,colorato,lunga,primavera_estate,2022-10-15,nuvoloso,16.35,autunno,ottobre,20
raso,colorato,corta,primavera_estate,2022-07-07,pioggia,27.45,estate,luglio,25
raso,scuro,lunga,primavera_estate,2022-01-02,nuvoloso,3.25,inverno,gennaio,17
seta,scuro,corta,primavera_estate,2022-01-15,soleggiato,3.8,inverno,gennaio,9
seta,colorato,lunga,primavera,2022-02-14,nuvoloso,-0.9499999999999996,inverno,febbraio,20
raso,chiaro,corta,primavera,2022-02-24,soleggiato,7.75,inverno,febbraio,9
raso,chiaro,lunga,primavera_estate,2022-04-08,nuvoloso,14.05,primavera,aprile,22
seta,chiaro,corta,primavera,2022-11-26,pioggia,8.6,autunno,novembre,11
lino,scuro,lunga,primavera_estate,2022-10-28,soleggiato,9.95,autunno,ottobre,18
