Tipo,Antiscivolo,Impermeabile,Colore,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
stivaletto alla caviglia,n,y,scuro,autunno,soleggiato,12,inverno,17
stivaletto alla caviglia,n,n,chiaro,autunno,nuvoloso,11,autunno,20
scarpe con tacchi,n,n,colorato,autunno_inverno,soleggiato,6,inverno,21
scarpa da ginnastica,y,n,chiaro,all,pioggia,16,autunno,22
scarpa da ginnastica,n,y,chiaro,all,pioggia,-2,inverno,22
scarpa da ginnastica,n,n,scuro,all,nuvoloso,4,primavera,19
anfibi,n,y,scuro,autunno,nuvoloso,1,primavera,14
anfibi,n,y,colorato,autunno,pioggia,27,estate,23
anfibi,n,y,chiaro,inverno,nuvoloso,13,inverno,20
stivaletto alla caviglia,n,y,scuro,autunno,pioggia,0,primavera,25
stivaletto alla caviglia,n,y,scuro,autunno_inverno,soleggiato,3,primavera,12
stivaletto alla caviglia,y,y,colorato,inverno,soleggiato,11,primavera,13
scarpa da ginnastica,n,n,colorato,estate,soleggiato,6,inverno,13
scarpa da ginnastica,n,n,scuro,estate,soleggiato,2,inverno,13
scarpa da ginnastica,n,n,scuro,all,neve,-6,primavera,21
scarpe con tacchi,n,n,colorato,autunno_inverno,pioggia,30,estate,16
scarpa da ginnastica,n,n,colorato,inverno,pioggia,11,primavera,21
stivaletto alla caviglia,n,n,chiaro,inverno,nuvoloso,8,inverno,20
scarpa classica,n,y,chiaro,autunno_inverno,pioggia,17,estate,22
stivaletto alla caviglia,n,y,scuro,autunno,nuvoloso,-3,primavera,14
scarpa da ginnastica,y,n,colorato,primavera_estate,pioggia,15,autunno,20
scarpa da ginnastica,n,n,colorato,estate,neve,3,autunno,15
scarpa da ginnastica,y,n,scuro,all,nuvoloso,11,primavera,19
scarpa da ginnastica,y,n,colorato,estate,soleggiato,4,primavera,17
stivaletto alla caviglia,n,y,chiaro,autunno_inverno,soleggiato,22,primavera,15
scarpa da ginnastica,y,n,scuro,estate,pioggia,21,estate,26
scarpa da ginnastica,n,n,chiaro,inverno,pioggia,19,estate,20
scarpa classica,y,n,scuro,inverno,pioggia,10,inverno,28
anfibi,y,n,colorato,autunno,pioggia,18,primavera,27
scarpa da ginnastica,y,n,chiaro,estate,pioggia,8,autunno,16
scarpe con tacchi,n,n,chiaro,inverno,soleggiato,5,inverno,23
stivali,n,n,colorato,inverno,soleggiato,19,estate,12
scarpa da ginnastica,n,y,colorato,all,pioggia,23,estate,22
scarpa da ginnastica,y,n,colorato,inverno,soleggiato,2,inverno,24
scarpa da ginnastica,y,n,colorato,inverno,soleggiato,28,estate,13
scarpa da ginnastica,y,y,scuro,primavera_estate,soleggiato,21,autunno,13
scarpa da ginnastica,y,y,chiaro,all,nuvoloso,2,inverno,19
scarpa da ginnastica,y,n,colorato,all,pioggia,28,autunno,22
scarpa da ginnastica,n,y,chiaro,autunno_inverno,soleggiato,27,estate,20
scarpa da ginnastica,y,y,scuro,all,pioggia,32,estate,22
scarpa da ginnastica,y,y,chiaro,estate,pioggia,17,primavera,23
scarpa da ginnastica,y,y,scuro,inverno,pioggia,15,autunno,24
scarpa da ginnastica,n,n,scuro,estate,pioggia,5,autunno,16
scarpa classica,n,y,chiaro,inverno,pioggia,23,estate,18
stivaletto alla caviglia,n,y,scuro,autunno,nuvoloso,18,autunno,20
scarpa da ginnastica,y,y,colorato,inverno,soleggiato,21,primavera,14
anfibi,y,n,chiaro,autunno,pioggia,10,primavera,27
stivaletto alla caviglia,n,y,colorato,inverno,soleggiato,10,primavera,13
scarpa da ginnastica,y,y,chiaro,all,soleggiato,2,inverno,19
scarpe con tacchi,y,n,chiaro,estate,pioggia,16,autunno,17
scarpa da ginnastica,n,y,chiaro,primavera_estate,pioggia,4,inverno,17
scarpe con tacchi,n,n,chiaro,primavera_estate,nuvoloso,21,autunno,15
scarpa da ginnastica,y,y,colorato,autunno_inverno,soleggiato,2,primavera,17
scarpa da ginnastica,n,n,colorato,all,nuvoloso,15,autunno,19
stivaletto alla caviglia,n,n,chiaro,autunno_inverno,nuvoloso,8,inverno,18
scarpe con tacchi,n,n,scuro,autunno_inverno,pioggia,12,primavera,19
scarpa da ginnastica,y,n,colorato,all,pioggia,4,autunno,22
scarpa da ginnastica,y,n,scuro,primavera_estate,soleggiato,16,autunno,17
scarpa classica,n,n,chiaro,autunno_inverno,soleggiato,16,estate,17
scarpe con tacchi,n,n,scuro,primavera_estate,pioggia,29,estate,23
scarpe con tacchi,n,n,scuro,primavera_estate,pioggia,1,autunno,15
stivaletto alla caviglia,n,n,scuro,inverno,pioggia,4,autunno,29
stivaletto alla caviglia,n,n,scuro,autunno,soleggiato,5,inverno,16
scarpa classica,n,y,chiaro,primavera_estate,soleggiato,31,estate,26
scarpa da ginnastica,n,n,colorato,autunno_inverno,pioggia,7,primavera,21
scarpe con tacchi,n,n,colorato,autunno_inverno,soleggiato,26,autunno,18
scarpa da ginnastica,n,n,colorato,primavera_estate,soleggiato,34,estate,22
scarpa da ginnastica,n,n,scuro,estate,nuvoloso,4,autunno,13
scarpe con tacchi,n,n,chiaro,estate,soleggiato,2,primavera,16
scarpa classica,y,n,chiaro,all,pioggia,23,estate,23
scarpa da ginnastica,n,n,chiaro,estate,pioggia,20,estate,26
scarpe con tacchi,n,n,chiaro,primavera_estate,soleggiato,17,autunno,16
stivaletto alla caviglia,n,n,colorato,autunno_inverno,soleggiato,22,primavera,10
scarpe con tacchi,n,n,colorato,estate,nuvoloso,5,inverno,10
scarpe con tacchi,n,n,scuro,autunno_inverno,pioggia,11,inverno,23
scarpe con tacchi,n,n,colorato,primavera_estate,soleggiato,33,estate,21
scarpe con tacchi,n,n,scuro,autunno_inverno,soleggiato,3,inverno,20
stivali,n,y,chiaro,inverno,pioggia,9,inverno,31
scarpa da ginnastica,y,y,chiaro,primavera_estate,pioggia,12,primavera,23
scarpa da ginnastica,y,y,colorato,autunno_inverno,pioggia,3,primavera,20
scarpa da ginnastica,y,y,chiaro,primavera_estate,soleggiato,27,estate,27
scarpa da ginnastica,y,n,chiaro,estate,soleggiato,29,estate,29
stivaletto alla caviglia,n,n,colorato,autunno,pioggia,-4,inverno,27
scarpa da ginnastica,y,y,scuro,autunno_inverno,nuvoloso,11,inverno,22
scarpa da ginnastica,y,n,colorato,autunno_inverno,pioggia,22,autunno,22
scarpa da ginnastica,y,n,colorato,all,soleggiato,22,primavera,19
stivaletto alla caviglia,n,n,colorato,inverno,pioggia,12,inverno,31
stivaletto alla caviglia,y,y,scuro,autunno_inverno,nuvoloso,16,primavera,14
stivaletto alla caviglia,y,y,scuro,autunno_inverno,pioggia,13,autunno,29
scarpa da ginnastica,n,y,chiaro,inverno,soleggiato,32,estate,18
scarpe aperte,n,n,chiaro,primavera_estate,pioggia,15,autunno,14
scarpe con tacchi,n,n,scuro,estate,pioggia,15,primavera,21
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,15,primavera,24
scarpa da ginnastica,y,y,scuro,estate,pioggia,24,estate,26
scarpa da ginnastica,y,y,colorato,all,pioggia,7,primavera,22
stivaletto alla caviglia,y,y,chiaro,autunno_inverno,pioggia,6,inverno,29
anfibi,n,n,scuro,inverno,neve,-2,inverno,30
scarpe con tacchi,y,n,chiaro,autunno_inverno,pioggia,14,inverno,23
stivaletto alla caviglia,y,y,chiaro,autunno_inverno,soleggiato,9,inverno,17
stivaletto alla caviglia,y,y,scuro,inverno,pioggia,16,estate,24
scarpa da ginnastica,n,n,scuro,primavera_estate,pioggia,5,primavera,21
scarpe con tacchi,y,n,scuro,estate,pioggia,20,primavera,22
scarpe con tacchi,y,n,colorato,primavera_estate,pioggia,18,primavera,22
stivaletto alla caviglia,y,y,chiaro,autunno,soleggiato,25,primavera,16
scarpa da ginnastica,y,y,colorato,all,nuvoloso,5,inverno,19
scarpa da ginnastica,y,y,scuro,estate,soleggiato,15,primavera,20
scarpa classica,n,n,scuro,autunno_inverno,soleggiato,9,inverno,21
scarpa da ginnastica,y,y,scuro,primavera_estate,soleggiato,32,estate,17
stivaletto alla caviglia,n,y,chiaro,inverno,pioggia,15,autunno,28
anfibi,n,n,chiaro,inverno,neve,10,autunno,28
scarpe aperte,y,n,scuro,primavera_estate,pioggia,18,estate,18
scarpa classica,n,y,scuro,autunno_inverno,pioggia,27,estate,19
scarpa classica,n,y,scuro,inverno,nuvoloso,19,autunno,21
scarpa da ginnastica,y,n,colorato,all,nuvoloso,13,autunno,19
scarpa da ginnastica,n,y,colorato,inverno,pioggia,12,autunno,25
scarpe con tacchi,y,n,colorato,estate,soleggiato,32,estate,23
scarpe con tacchi,y,n,chiaro,autunno_inverno,nuvoloso,13,autunno,19
scarpa classica,n,n,scuro,inverno,soleggiato,32,estate,7
stivaletto alla caviglia,y,y,chiaro,autunno,nuvoloso,8,inverno,17
scarpa da ginnastica,n,y,chiaro,estate,nuvoloso,1,inverno,13
stivaletto alla caviglia,y,n,chiaro,inverno,neve,12,primavera,23
scarpa da ginnastica,n,n,scuro,all,pioggia,14,primavera,22
scarpa da ginnastica,n,n,chiaro,all,nuvoloso,7,primavera,19
scarpa da ginnastica,n,y,scuro,all,soleggiato,30,estate,14
scarpa classica,n,n,chiaro,autunno_inverno,pioggia,30,estate,19
scarpa classica,n,y,chiaro,primavera_estate,soleggiato,0,inverno,13
anfibi,n,n,colorato,autunno_inverno,nuvoloso,13,primavera,14
stivaletto alla caviglia,y,n,scuro,autunno,soleggiato,0,primavera,13
stivaletto alla caviglia,y,n,colorato,autunno,nuvoloso,15,primavera,16
scarpa da ginnastica,n,n,chiaro,estate,pioggia,17,estate,25
scarpa classica,n,n,chiaro,all,soleggiato,23,estate,23
stivaletto alla caviglia,y,y,scuro,autunno,pioggia,6,inverno,28
scarpa classica,n,y,colorato,autunno_inverno,pioggia,27,estate,19
scarpa classica,n,y,colorato,primavera_estate,soleggiato,10,primavera,19
scarpa classica,y,y,colorato,autunno_inverno,soleggiato,25,estate,14
scarpa da ginnastica,n,y,scuro,autunno_inverno,pioggia,4,primavera,20
scarpa da ginnastica,n,y,scuro,inverno,pioggia,31,estate,16
scarpa classica,y,y,scuro,all,soleggiato,0,inverno,18
scarpa classica,n,n,colorato,primavera_estate,pioggia,4,inverno,18
stivaletto alla caviglia,n,y,chiaro,inverno,nuvoloso,3,inverno,20
scarpe con tacchi,n,n,colorato,autunno_inverno,nuvoloso,1,primavera,14
scarpe con tacchi,n,n,scuro,autunno_inverno,pioggia,21,primavera,16
scarpe con tacchi,n,n,scuro,inverno,soleggiato,19,autunno,20
scarpe con tacchi,n,n,chiaro,autunno_inverno,soleggiato,26,estate,19
stivaletto alla caviglia,n,n,chiaro,autunno,pioggia,20,inverno,26
scarpe aperte,n,n,colorato,primavera_estate,soleggiato,21,estate,23
scarpe con tacchi,y,n,chiaro,autunno_inverno,soleggiato,24,estate,19
scarpa da ginnastica,n,n,colorato,estate,soleggiato,26,estate,24
scarpa da ginnastica,n,n,colorato,all,soleggiato,27,estate,19
scarpa classica,n,y,colorato,all,pioggia,12,primavera,23
scarpa da ginnastica,n,n,scuro,estate,pioggia,5,inverno,16
scarpa classica,n,y,scuro,primavera_estate,pioggia,14,inverno,20
stivaletto alla caviglia,n,y,scuro,autunno_inverno,soleggiato,17,autunno,17
scarpa da ginnastica,n,n,colorato,primavera_estate,soleggiato,1,inverno,14
scarpa da ginnastica,n,n,chiaro,inverno,pioggia,15,primavera,20
scarpa da ginnastica,n,n,colorato,estate,soleggiato,4,primavera,17
scarpa classica,n,y,chiaro,all,nuvoloso,10,primavera,19
scarpa da ginnastica,y,y,chiaro,inverno,pioggia,5,primavera,21
scarpa da ginnastica,n,n,scuro,primavera_estate,pioggia,14,autunno,19
scarpe con tacchi,n,n,scuro,primavera_estate,pioggia,0,inverno,15
scarpe con tacchi,n,n,chiaro,inverno,pioggia,26,estate,14
scarpa da ginnastica,y,n,scuro,estate,soleggiato,30,estate,19
scarpe con tacchi,n,n,chiaro,estate,neve,-5,primavera,15
scarpa da ginnastica,y,y,chiaro,inverno,pioggia,25,estate,16
stivaletto alla caviglia,n,y,chiaro,inverno,soleggiato,7,primavera,13
stivaletto alla caviglia,n,y,colorato,autunno,neve,-8,primavera,23
scarpe con tacchi,y,n,colorato,estate,nuvoloso,12,autunno,11
scarpa classica,n,n,chiaro,inverno,soleggiato,-3,inverno,23
stivaletto alla caviglia,n,y,chiaro,autunno_inverno,soleggiato,32,estate,15
stivaletto alla caviglia,n,n,colorato,inverno,soleggiato,0,inverno,19
stivaletto alla caviglia,n,y,colorato,autunno_inverno,soleggiato,31,estate,10
scarpa classica,y,y,scuro,primavera_estate,soleggiato,9,primavera,17
scarpa classica,y,y,colorato,autunno_inverno,soleggiato,19,estate,17
stivaletto alla caviglia,n,y,colorato,inverno,pioggia,24,autunno,25
scarpe con tacchi,n,n,scuro,autunno_inverno,neve,2,inverno,19
stivaletto alla caviglia,n,y,scuro,inverno,nuvoloso,4,inverno,20
scarpe con tacchi,n,n,colorato,inverno,soleggiato,22,primavera,13
stivaletto alla caviglia,y,y,chiaro,autunno_inverno,pioggia,33,estate,22
scarpa da ginnastica,n,n,chiaro,autunno_inverno,pioggia,19,primavera,21
stivaletto alla caviglia,n,y,colorato,autunno_inverno,pioggia,30,estate,22
scarpa classica,n,n,scuro,all,nuvoloso,11,inverno,19
scarpa classica,y,n,colorato,primavera_estate,neve,-2,primavera,21
scarpa da ginnastica,y,n,chiaro,inverno,soleggiato,32,estate,18
scarpe con tacchi,n,n,chiaro,primavera_estate,nuvoloso,-5,inverno,11
scarpa da ginnastica,y,y,colorato,all,soleggiato,20,estate,19
scarpa da ginnastica,y,y,colorato,estate,nuvoloso,19,primavera,20
stivaletto alla caviglia,n,y,scuro,autunno,soleggiato,2,inverno,15
scarpa da ginnastica,y,n,scuro,autunno_inverno,pioggia,32,estate,18
scarpa da ginnastica,y,n,colorato,inverno,pioggia,8,autunno,25
scarpa da ginnastica,n,y,scuro,primavera_estate,pioggia,33,estate,25
scarpa classica,n,n,chiaro,all,soleggiato,27,estate,23
stivaletto alla caviglia,n,n,scuro,autunno,soleggiato,29,estate,6
scarpa classica,y,y,chiaro,inverno,soleggiato,3,inverno,23
stivaletto alla caviglia,y,n,scuro,autunno_inverno,soleggiato,1,inverno,16
stivaletto alla caviglia,y,y,chiaro,inverno,pioggia,3,autunno,29
scarpe aperte,n,n,scuro,primavera_estate,soleggiato,18,autunno,18
scarpa classica,n,n,scuro,primavera_estate,soleggiato,5,inverno,13
stivaletto alla caviglia,n,y,chiaro,autunno_inverno,pioggia,7,autunno,29
scarpa da ginnastica,y,y,scuro,all,pioggia,14,autunno,22
scarpa da ginnastica,y,y,scuro,estate,pioggia,18,autunno,19
stivaletto alla caviglia,n,n,scuro,autunno,pioggia,28,estate,23
scarpa da ginnastica,y,y,chiaro,inverno,soleggiato,27,estate,18
scarpa da ginnastica,y,n,colorato,all,pioggia,16,estate,22
scarpa da ginnastica,y,n,scuro,estate,soleggiato,17,autunno,16
scarpa da ginnastica,y,n,chiaro,estate,soleggiato,25,estate,29
scarpa da ginnastica,y,n,colorato,all,pioggia,8,primavera,22
scarpa da ginnastica,y,n,colorato,autunno_inverno,soleggiato,33,estate,15
scarpa classica,n,n,chiaro,all,pioggia,1,inverno,23
stivali,y,y,chiaro,autunno_inverno,soleggiato,28,estate,15
stivali,y,n,colorato,autunno_inverno,soleggiato,26,estate,10
stivali,n,n,scuro,inverno,soleggiato,24,estate,4
stivali,y,y,chiaro,autunno_inverno,pioggia,23,primavera,22
stivali,n,n,chiaro,autunno_inverno,pioggia,22,autunno,26
anfibi,n,y,colorato,autunno,soleggiato,32,estate,11
anfibi,n,y,scuro,autunno_inverno,pioggia,32,estate,22
anfibi,y,y,chiaro,inverno,pioggia,15,autunno,28
anfibi,y,y,chiaro,autunno,soleggiato,2,inverno,15
anfibi,n,n,colorato,inverno,soleggiato,18,autunno,16
stivali,y,y,scuro,autunno,pioggia,11,autunno,31
anfibi,n,n,colorato,autunno_inverno,pioggia,3,primavera,24
anfibi,n,y,chiaro,autunno_inverno,pioggia,13,primavera,25
stivali,y,n,chiaro,inverno,soleggiato,23,primavera,14
stivali,y,y,colorato,autunno,nuvoloso,9,inverno,17
anfibi,y,n,scuro,autunno,soleggiato,6,autunno,18
stivali,n,n,colorato,autunno_inverno,pioggia,5,inverno,29
stivali,y,y,colorato,autunno,soleggiato,-1,inverno,15
stivali,y,y,scuro,autunno,nuvoloso,7,autunno,19
stivali,n,n,chiaro,autunno_inverno,nuvoloso,7,primavera,14
stivali,n,n,colorato,autunno,pioggia,26,autunno,27
stivali,n,n,chiaro,inverno,nuvoloso,4,primavera,14
stivali,y,n,colorato,autunno,soleggiato,0,inverno,15
anfibi,y,y,chiaro,inverno,soleggiato,19,autunno,16
stivali,y,y,scuro,inverno,soleggiato,25,estate,3
stivali,n,y,colorato,autunno,pioggia,18,primavera,27
stivali,y,n,scuro,autunno,soleggiato,33,estate,6
anfibi,n,y,colorato,inverno,soleggiato,7,inverno,19
anfibi,y,n,chiaro,autunno_inverno,pioggia,28,estate,22
anfibi,n,n,scuro,inverno,pioggia,17,autunno,28
anfibi,n,y,scuro,autunno,pioggia,24,autunno,28
anfibi,y,y,colorato,autunno_inverno,pioggia,19,autunno,29
anfibi,n,n,colorato,inverno,soleggiato,9,primavera,13
stivali,n,y,colorato,autunno,soleggiato,19,autunno,19
anfibi,n,y,scuro,inverno,pioggia,31,estate,20
stivali,y,n,colorato,autunno,soleggiato,22,autunno,16
anfibi,y,n,chiaro,autunno_inverno,soleggiato,16,autunno,17
stivali,y,y,colorato,autunno,nuvoloso,22,primavera,13
anfibi,n,y,colorato,autunno,soleggiato,22,autunno,16
stivali,n,y,colorato,autunno,pioggia,11,autunno,31
anfibi,y,n,chiaro,inverno,pioggia,12,inverno,31
anfibi,y,y,colorato,autunno,nuvoloso,19,estate,16
anfibi,y,n,scuro,autunno_inverno,pioggia,8,primavera,25
anfibi,n,n,chiaro,inverno,soleggiato,21,autunno,18
stivali,n,n,colorato,autunno,pioggia,4,inverno,27
stivali,n,n,scuro,autunno_inverno,soleggiato,7,inverno,17
anfibi,y,y,colorato,inverno,pioggia,5,autunno,29
stivali,n,y,colorato,inverno,pioggia,19,autunno,28
anfibi,y,n,scuro,autunno_inverno,nuvoloso,9,primavera,14
stivali,y,y,colorato,inverno,pioggia,10,inverno,31
anfibi,y,y,colorato,inverno,pioggia,13,primavera,25
anfibi,y,y,chiaro,autunno,pioggia,11,primavera,27
anfibi,n,y,colorato,inverno,pioggia,14,inverno,31
stivali,n,y,scuro,autunno,soleggiato,17,autunno,19
anfibi,n,n,scuro,inverno,soleggiato,29,estate,3
anfibi,n,y,scuro,inverno,pioggia,20,estate,21
anfibi,n,y,colorato,autunno_inverno,soleggiato,6,inverno,17
stivali,n,y,chiaro,autunno,soleggiato,1,inverno,15
anfibi,y,y,chiaro,inverno,pioggia,19,estate,24
anfibi,n,n,chiaro,autunno,pioggia,8,inverno,28
anfibi,y,n,scuro,autunno,pioggia,4,inverno,27
stivali,n,n,scuro,inverno,soleggiato,23,estate,4
anfibi,y,y,scuro,autunno,neve,12,primavera,26
stivali,n,y,scuro,inverno,nuvoloso,11,inverno,20
anfibi,n,y,chiaro,autunno,soleggiato,22,estate,17
stivali,n,y,chiaro,autunno_inverno,soleggiato,-1,primavera,12
stivali,n,y,scuro,autunno_inverno,pioggia,27,estate,22
stivali,y,y,colorato,autunno,nuvoloso,14,inverno,18
anfibi,n,y,scuro,inverno,pioggia,24,estate,21
stivali,n,y,colorato,autunno_inverno,neve,11,autunno,29
stivali,y,n,scuro,autunno,pioggia,25,estate,23
stivali,n,n,colorato,autunno_inverno,pioggia,9,autunno,29
anfibi,y,y,colorato,autunno_inverno,neve,-2,inverno,27
stivali,y,y,colorato,autunno_inverno,pioggia,15,primavera,25
anfibi,n,n,chiaro,autunno,pioggia,9,autunno,30
stivali,y,y,chiaro,autunno_inverno,pioggia,13,estate,25
anfibi,y,n,colorato,autunno_inverno,pioggia,4,autunno,28
anfibi,y,y,chiaro,inverno,pioggia,3,autunno,29
anfibi,y,y,scuro,autunno_inverno,soleggiato,28,estate,5
anfibi,n,y,colorato,autunno,soleggiato,11,primavera,15
anfibi,n,y,chiaro,inverno,nuvoloso,15,primavera,13
anfibi,n,y,chiaro,inverno,pioggia,32,estate,20
stivali,y,n,colorato,inverno,nuvoloso,18,primavera,13
anfibi,n,y,chiaro,inverno,soleggiato,28,estate,13
anfibi,y,n,colorato,autunno_inverno,soleggiato,20,primavera,10
stivali,y,y,scuro,autunno,pioggia,9,inverno,28
stivali,n,y,scuro,inverno,nuvoloso,5,autunno,18
anfibi,n,y,scuro,autunno_inverno,nuvoloso,18,autunno,18
stivali,n,y,chiaro,inverno,soleggiato,14,primavera,13
stivali,n,y,chiaro,autunno,soleggiato,8,inverno,16
stivali,n,y,chiaro,inverno,soleggiato,6,inverno,19
stivali,n,n,colorato,autunno_inverno,pioggia,17,autunno,29
stivali,n,y,chiaro,inverno,nuvoloso,3,primavera,14
stivali,y,n,scuro,inverno,pioggia,24,primavera,21
stivali,n,n,colorato,autunno_inverno,nuvoloso,6,inverno,18
stivali,n,n,chiaro,autunno,pioggia,24,primavera,24
anfibi,y,y,colorato,autunno,pioggia,22,estate,24
stivali,n,n,chiaro,autunno,pioggia,20,autunno,28
stivali,n,n,colorato,autunno_inverno,soleggiato,2,inverno,16
anfibi,y,y,scuro,autunno,soleggiato,10,primavera,15
stivali,n,y,chiaro,autunno,soleggiato,24,primavera,17
stivali,n,n,chiaro,inverno,soleggiato,14,autunno,17
stivali,n,y,colorato,autunno_inverno,nuvoloso,8,autunno,18
stivali,y,y,colorato,autunno,soleggiato,23,autunno,16
anfibi,n,y,scuro,inverno,nuvoloso,7,inverno,20
stivali,y,y,scuro,autunno,pioggia,19,primavera,27
stivali,n,y,scuro,autunno_inverno,pioggia,15,autunno,29
stivali,y,y,scuro,inverno,nuvoloso,9,autunno,18
anfibi,n,y,scuro,inverno,neve,-6,autunno,28
anfibi,n,y,chiaro,autunno_inverno,pioggia,3,inverno,28
anfibi,y,n,scuro,autunno_inverno,soleggiato,12,primavera,13
stivali,n,y,scuro,autunno,nuvoloso,4,autunno,18
anfibi,n,y,chiaro,autunno,nuvoloso,1,inverno,16
anfibi,n,y,scuro,autunno,nuvoloso,2,autunno,18
anfibi,n,n,scuro,autunno_inverno,soleggiato,32,estate,5
stivali,n,y,chiaro,inverno,soleggiato,29,autunno,17
stivali,n,y,colorato,autunno,pioggia,15,autunno,31
anfibi,n,n,chiaro,autunno_inverno,soleggiato,9,primavera,13
anfibi,y,y,scuro,inverno,pioggia,17,autunno,28
anfibi,y,y,scuro,inverno,pioggia,8,inverno,31
stivali,y,y,scuro,autunno,nuvoloso,3,inverno,16
anfibi,n,y,chiaro,autunno_inverno,nuvoloso,11,autunno,18
anfibi,n,y,colorato,autunno,pioggia,7,inverno,28
anfibi,y,n,scuro,autunno,pioggia,19,estate,27
stivali,n,y,colorato,inverno,soleggiato,6,inverno,19
anfibi,y,y,colorato,inverno,pioggia,10,inverno,31
stivali,n,y,chiaro,inverno,pioggia,-4,inverno,31
anfibi,y,n,colorato,autunno_inverno,pioggia,26,estate,22
anfibi,n,n,chiaro,inverno,nuvoloso,15,autunno,17
anfibi,y,n,chiaro,inverno,soleggiato,26,estate,13
anfibi,n,n,scuro,autunno_inverno,pioggia,21,estate,22
