Materiale,Colore,Lunghezza,Stagione,Meteo,TemperaturaPercepita,StagionePrevisione,Punteggio
lana,scuro,medio,all,soleggiato,-2,primavera,18
lana,colorato,lungo,autunno,pioggia,6,primavera,26
cashmere,scuro,lungo,autunno_inverno,soleggiato,30,estate,2
raso,scuro,corto,primavera_estate,pioggia,24,estate,21
lino,colorato,lungo,primavera,pioggia,27,estate,20
raso,scuro,medio,inverno,soleggiato,19,autunno,17
tweed,scuro,medio,primavera,pioggia,3,inverno,15
seta,scuro,corto,primavera_estate,neve,3,inverno,9
cotone,scuro,lungo,autunno,pioggia,7,inverno,27
tweed,colorato,medio,primavera_estate,pioggia,27,estate,18
seta,scuro,lungo,all,soleggiato,31,estate,12
cashmere,colorato,corto,primavera_estate,soleggiato,9,inverno,14
poliestere,colorato,medio,primavera_estate,pioggia,7,inverno,14
cotone,scuro,lungo,all,neve,-7,primavera,26
seta,colorato,corto,autunno_inverno,soleggiato,22,primavera,20
cashmere,colorato,lungo,autunno_inverno,soleggiato,32,estate,7
lino,scuro,corto,primavera_estate,soleggiato,28,estate,22
lana,scuro,medio,inverno,soleggiato,10,inverno,21
raso,colorato,corto,autunno,soleggiato,11,primavera,11
poliestere,scuro,lungo,autunno_inverno,neve,-4,autunno,28
lana,scuro,corto,primavera,soleggiato,19,autunno,13
lino,colorato,corto,autunno,soleggiato,17,autunno,19
lana,scuro,corto,primavera_estate,soleggiato,24,primavera,11
lino,chiaro,medio,primavera_estate,soleggiato,32,estate,28
tweed,scuro,medio,inverno,soleggiato,30,estate,5
lino,colorato,lungo,autunno,pioggia,6,inverno,21
lana,scuro,corto,primavera_estate,soleggiato,24,estate,11
seta,colorato,corto,primavera,pioggia,22,autunno,21
raso,scuro,medio,autunno,pioggia,13,inverno,15
tweed,scuro,medio,primavera_estate,soleggiato,3,inverno,14
lino,colorato,medio,primavera_estate,soleggiato,7,inverno,8
tweed,colorato,corto,autunno_inverno,soleggiato,11,primavera,13
seta,colorato,lungo,primavera,soleggiato,4,inverno,20
raso,scuro,corto,autunno,pioggia,6,inverno,11
lino,chiaro,lungo,autunno,pioggia,8,inverno,21
lana,scuro,corto,autunno_inverno,pioggia,17,primavera,12
tweed,colorato,medio,primavera,pioggia,3,inverno,15
lino,chiaro,lungo,autunno,soleggiato,4,inverno,19
raso,scuro,medio,primavera_estate,pioggia,24,autunno,22
tweed,scuro,corto,primavera,soleggiato,6,primavera,18
cotone,colorato,medio,all,pioggia,8,inverno,16
lino,chiaro,medio,autunno,soleggiato,11,primavera,15
poliestere,scuro,corto,autunno,soleggiato,12,primavera,16
raso,colorato,medio,primavera_estate,pioggia,12,autunno,12
cotone,colorato,corto,primavera,soleggiato,33,estate,28
velluto,chiaro,corto,all,pioggia,14,primavera,15
velluto,chiaro,medio,autunno,soleggiato,17,autunno,20
velluto,scuro,corto,autunno_inverno,nuvoloso,24,autunno,19
seta,chiaro,lungo,all,neve,-1,primavera,21
lana,colorato,medio,primavera,pioggia,22,primavera,22
lino,scuro,medio,primavera_estate,nuvoloso,12,primavera,18
tweed,scuro,lungo,autunno,soleggiato,-3,inverno,27
raso,chiaro,medio,primavera_estate,pioggia,29,estate,23
lana,colorato,lungo,all,neve,-5,inverno,28
tweed,scuro,lungo,autunno,soleggiato,22,autunno,13
lana,colorato,medio,primavera_estate,soleggiato,1,primavera,20
seta,colorato,medio,all,pioggia,22,estate,27
seta,colorato,medio,autunno,soleggiato,23,estate,26
cotone,scuro,corto,autunno,neve,13,autunno,21
raso,chiaro,medio,primavera,pioggia,32,estate,20
poliestere,colorato,medio,primavera_estate,pioggia,7,inverno,14
raso,colorato,corto,inverno,pioggia,7,primavera,7
cashmere,scuro,medio,primavera,pioggia,27,estate,16
tweed,chiaro,corto,inverno,pioggia,16,primavera,13
lana,scuro,medio,primavera,pioggia,29,estate,15
tweed,chiaro,lungo,autunno,pioggia,18,autunno,25
cashmere,chiaro,medio,autunno,nuvoloso,11,primavera,17
poliestere,chiaro,lungo,autunno,nuvoloso,23,autunno,23
lino,chiaro,corto,all,pioggia,25,estate,25
seta,chiaro,corto,inverno,pioggia,19,estate,14
cashmere,scuro,medio,all,soleggiato,0,primavera,18
tweed,chiaro,medio,all,nuvoloso,0,inverno,16
velluto,scuro,lungo,all,soleggiato,7,inverno,26
seta,chiaro,lungo,primavera,soleggiato,2,inverno,20
cashmere,scuro,corto,autunno_inverno,soleggiato,24,primavera,8
tweed,scuro,corto,all,soleggiato,7,primavera,15
seta,scuro,corto,primavera_estate,soleggiato,16,autunno,15
cashmere,chiaro,corto,primavera_estate,pioggia,2,inverno,16
velluto,chiaro,medio,inverno,pioggia,14,primavera,14
raso,colorato,corto,autunno,pioggia,11,primavera,11
cotone,scuro,lungo,autunno,pioggia,22,primavera,22
lana,colorato,lungo,primavera,pioggia,1,primavera,31
tweed,scuro,medio,inverno,soleggiato,25,estate,8
tweed,chiaro,corto,autunno,soleggiato,2,primavera,15
lana,colorato,lungo,autunno_inverno,nuvoloso,13,primavera,22
poliestere,scuro,corto,inverno,soleggiato,6,primavera,13
lino,colorato,medio,autunno_inverno,soleggiato,19,primavera,16
cashmere,scuro,corto,all,soleggiato,17,autunno,15
seta,chiaro,medio,all,pioggia,27,autunno,22
raso,chiaro,lungo,autunno,soleggiato,27,estate,21
tweed,chiaro,lungo,primavera,nuvoloso,33,estate,11
cotone,scuro,medio,autunno_inverno,soleggiato,26,estate,17
seta,scuro,corto,all,soleggiato,31,estate,22
tweed,colorato,corto,primavera,soleggiato,8,primavera,18
cotone,colorato,corto,primavera_estate,pioggia,12,primavera,20
lana,colorato,lungo,primavera,soleggiato,9,primavera,30
tweed,chiaro,corto,primavera_estate,soleggiato,26,estate,25
poliestere,chiaro,lungo,autunno,soleggiato,8,primavera,25
seta,scuro,lungo,autunno,soleggiato,29,estate,12
tweed,colorato,medio,autunno_inverno,soleggiato,2,primavera,14
velluto,chiaro,medio,primavera_estate,pioggia,3,inverno,15
seta,chiaro,medio,all,pioggia,6,primavera,12
cotone,scuro,lungo,primavera_estate,pioggia,18,estate,28
cotone,chiaro,lungo,primavera_estate,pioggia,9,autunno,24
lino,colorato,medio,primavera,pioggia,8,primavera,13
cotone,chiaro,medio,all,soleggiato,-3,inverno,16
tweed,scuro,medio,primavera,pioggia,15,primavera,21
cashmere,chiaro,lungo,primavera_estate,soleggiato,6,inverno,24
seta,chiaro,lungo,primavera,soleggiato,-5,inverno,20
lino,colorato,lungo,primavera_estate,nuvoloso,7,inverno,18
lana,colorato,lungo,all,pioggia,5,autunno,27
raso,chiaro,medio,autunno,soleggiato,4,autunno,12
cotone,colorato,medio,primavera_estate,soleggiato,26,estate,26
cotone,colorato,lungo,autunno_inverno,soleggiato,6,autunno,28
tweed,scuro,lungo,autunno_inverno,soleggiato,21,autunno,12
velluto,colorato,lungo,autunno,nuvoloso,7,primavera,25
seta,colorato,medio,autunno,pioggia,-4,inverno,12
cotone,chiaro,corto,autunno_inverno,neve,1,inverno,18
lino,scuro,medio,autunno_inverno,soleggiato,7,inverno,12
poliestere,scuro,corto,primavera,pioggia,12,inverno,16
raso,scuro,corto,autunno,pioggia,21,primavera,18
lino,scuro,corto,primavera_estate,pioggia,18,autunno,14
tweed,scuro,lungo,autunno_inverno,soleggiato,5,primavera,23
lino,colorato,corto,inverno,nuvoloso,15,autunno,17
cashmere,scuro,lungo,autunno,pioggia,16,estate,20
lino,scuro,medio,primavera,soleggiato,22,primavera,24
raso,scuro,corto,inverno,pioggia,19,inverno,17
lana,colorato,corto,autunno,neve,3,primavera,17
poliestere,chiaro,lungo,autunno_inverno,nuvoloso,9,inverno,28
lana,scuro,lungo,autunno_inverno,soleggiato,26,estate,3
seta,chiaro,corto,autunno,pioggia,10,primavera,14
raso,colorato,lungo,inverno,pioggia,22,primavera,16
seta,chiaro,lungo,all,pioggia,27,estate,18
raso,scuro,lungo,all,pioggia,13,primavera,20
cotone,colorato,corto,all,soleggiato,20,primavera,23
cotone,colorato,corto,primavera_estate,pioggia,7,autunno,14
poliestere,scuro,medio,inverno,soleggiato,9,inverno,19
cashmere,chiaro,medio,primavera_estate,nuvoloso,18,autunno,15
raso,scuro,corto,autunno,pioggia,29,estate,22
raso,scuro,lungo,primavera_estate,soleggiato,12,primavera,22
velluto,scuro,lungo,autunno_inverno,nuvoloso,15,estate,19
seta,colorato,corto,primavera,soleggiato,30,estate,28
velluto,scuro,corto,primavera_estate,pioggia,16,primavera,17
cotone,chiaro,corto,inverno,soleggiato,6,primavera,13
tweed,scuro,corto,primavera,soleggiato,8,inverno,14
cotone,chiaro,lungo,inverno,soleggiato,12,autunno,27
tweed,chiaro,lungo,autunno,pioggia,26,estate,11
seta,chiaro,corto,inverno,pioggia,24,estate,19
velluto,chiaro,lungo,all,soleggiato,18,autunno,21
poliestere,scuro,corto,all,pioggia,10,primavera,17
seta,scuro,medio,primavera,pioggia,31,estate,21
tweed,scuro,lungo,primavera,soleggiato,26,estate,8
velluto,scuro,medio,primavera_estate,nuvoloso,30,estate,16
raso,scuro,medio,inverno,nuvoloso,11,inverno,17
raso,colorato,lungo,all,soleggiato,15,autunno,20
poliestere,scuro,lungo,all,soleggiato,31,estate,7
cotone,colorato,corto,autunno_inverno,soleggiato,29,estate,24
tweed,colorato,corto,inverno,soleggiato,4,autunno,17
raso,scuro,medio,primavera_estate,pioggia,6,primavera,12
raso,chiaro,corto,primavera,soleggiato,5,primavera,13
cashmere,colorato,lungo,inverno,pioggia,22,autunno,16
velluto,colorato,medio,autunno,pioggia,9,primavera,15
velluto,scuro,lungo,all,pioggia,18,autunno,21
tweed,chiaro,medio,inverno,pioggia,12,primavera,14
raso,chiaro,corto,all,pioggia,12,inverno,12
lana,scuro,corto,inverno,soleggiato,30,estate,10
lino,chiaro,medio,autunno,pioggia,13,primavera,15
velluto,scuro,corto,inverno,soleggiato,20,autunno,13
raso,scuro,medio,all,soleggiato,1,primavera,9
lana,colorato,lungo,inverno,soleggiato,18,autunno,21
cotone,scuro,lungo,primavera_estate,soleggiato,6,inverno,24
raso,chiaro,lungo,autunno,pioggia,13,primavera,19
tweed,chiaro,medio,autunno_inverno,soleggiato,12,primavera,15
lana,colorato,corto,autunno,pioggia,30,estate,17
poliestere,chiaro,lungo,autunno,soleggiato,-8,inverno,27
lana,colorato,lungo,autunno_inverno,pioggia,17,autunno,22
velluto,chiaro,medio,autunno,soleggiato,10,primavera,16
poliestere,colorato,corto,primavera,soleggiato,4,inverno,15
lino,chiaro,corto,all,pioggia,7,inverno,10
raso,scuro,lungo,autunno_inverno,soleggiato,11,inverno,22
poliestere,colorato,lungo,all,pioggia,26,estate,15
raso,scuro,corto,inverno,soleggiato,2,inverno,12
tweed,colorato,lungo,primavera_estate,soleggiato,6,inverno,23
velluto,chiaro,lungo,all,pioggia,17,autunno,21
seta,scuro,lungo,autunno,soleggiato,29,estate,12
cotone,scuro,lungo,autunno_inverno,neve,4,inverno,28
cashmere,scuro,lungo,all,pioggia,7,autunno,26
lino,scuro,corto,primavera_estate,soleggiato,28,estate,22
raso,colorato,corto,primavera,pioggia,19,estate,15
poliestere,chiaro,medio,primavera,soleggiato,15,autunno,19
lino,scuro,medio,autunno,pioggia,10,primavera,15
seta,colorato,medio,autunno_inverno,neve,4,primavera,9
velluto,chiaro,corto,primavera_estate,pioggia,17,primavera,17
seta,colorato,medio,primavera,neve,2,inverno,10
velluto,colorato,lungo,autunno_inverno,pioggia,30,estate,9
velluto,scuro,corto,inverno,soleggiato,34,estate,13
lana,chiaro,lungo,autunno_inverno,pioggia,13,autunno,26
seta,chiaro,lungo,inverno,pioggia,28,estate,15
cashmere,colorato,lungo,autunno,nuvoloso,3,inverno,29
poliestere,chiaro,corto,autunno_inverno,soleggiato,31,estate,25
cashmere,chiaro,corto,autunno,nuvoloso,-2,inverno,19
lana,chiaro,corto,autunno,nuvoloso,2,inverno,19
lino,scuro,lungo,all,pioggia,22,primavera,21
tweed,scuro,lungo,primavera_estate,pioggia,23,primavera,17
lino,scuro,medio,autunno,soleggiato,-7,autunno,11
lino,scuro,lungo,all,pioggia,26,estate,19
lana,chiaro,lungo,autunno_inverno,neve,-1,inverno,30
cashmere,chiaro,medio,inverno,neve,1,primavera,15
cotone,chiaro,corto,primavera,soleggiato,12,autunno,17
lino,scuro,lungo,inverno,pioggia,15,autunno,23
lana,chiaro,medio,autunno_inverno,pioggia,20,autunno,21
tweed,colorato,corto,inverno,pioggia,26,autunno,19
raso,chiaro,corto,all,pioggia,10,autunno,12
poliestere,scuro,medio,primavera_estate,pioggia,27,estate,21
seta,scuro,medio,all,pioggia,34,estate,20
lana,scuro,medio,all,pioggia,8,autunno,17
lana,colorato,corto,all,pioggia,7,inverno,17
raso,chiaro,medio,inverno,pioggia,6,inverno,13
poliestere,colorato,corto,all,pioggia,23,estate,20
lana,chiaro,medio,inverno,pioggia,22,autunno,20
tweed,scuro,lungo,primavera,soleggiato,3,inverno,25
lino,scuro,corto,autunno,pioggia,26,estate,24
tweed,colorato,corto,all,nuvoloso,11,autunno,15
tweed,chiaro,lungo,autunno_inverno,nuvoloso,9,primavera,23
tweed,chiaro,lungo,primavera,nuvoloso,5,primavera,28
raso,scuro,medio,autunno,pioggia,18,estate,15
lana,colorato,lungo,inverno,soleggiato,30,estate,5
cotone,scuro,medio,autunno_inverno,pioggia,4,autunno,18
velluto,chiaro,corto,primavera,soleggiato,20,autunno,21
poliestere,colorato,corto,primavera_estate,soleggiato,0,inverno,14
cashmere,scuro,medio,autunno_inverno,soleggiato,22,estate,13
seta,scuro,lungo,inverno,nuvoloso,27,autunno,19
tweed,scuro,corto,all,pioggia,8,primavera,15
velluto,chiaro,lungo,primavera,soleggiato,15,autunno,20
cashmere,scuro,lungo,autunno,pioggia,11,inverno,25
poliestere,colorato,medio,autunno,pioggia,28,estate,18
raso,chiaro,corto,primavera,soleggiato,14,autunno,11
raso,colorato,corto,inverno,pioggia,19,primavera,11
tweed,scuro,corto,primavera,soleggiato,3,inverno,15
seta,scuro,corto,inverno,pioggia,25,primavera,21
cotone,colorato,lungo,inverno,nuvoloso,20,autunno,24
raso,scuro,medio,primavera,pioggia,25,estate,22
tweed,scuro,medio,autunno_inverno,soleggiato,26,autunno,13
tweed,colorato,lungo,autunno,soleggiato,30,estate,9
lino,colorato,medio,primavera_estate,soleggiato,18,autunno,16
tweed,scuro,lungo,autunno_inverno,pioggia,16,autunno,24
raso,scuro,lungo,all,pioggia,18,estate,20
tweed,chiaro,corto,primavera_estate,soleggiato,30,estate,27
lana,scuro,medio,all,soleggiato,27,estate,9
lana,chiaro,medio,primavera,pioggia,19,autunno,15
seta,chiaro,corto,primavera_estate,soleggiato,30,estate,34
lino,scuro,medio,primavera,soleggiato,11,primavera,19
cotone,scuro,lungo,primavera,soleggiato,2,inverno,25
tweed,colorato,corto,all,soleggiato,19,autunno,16
raso,colorato,lungo,all,pioggia,29,estate,17
tweed,colorato,corto,autunno_inverno,nuvoloso,-1,inverno,18
tweed,scuro,lungo,primavera_estate,pioggia,6,primavera,27
cashmere,scuro,medio,autunno_inverno,soleggiato,12,autunno,20
lino,scuro,corto,primavera,soleggiato,26,primavera,23
cashmere,scuro,corto,autunno,pioggia,32,estate,18
cashmere,colorato,lungo,all,pioggia,8,primavera,26
lana,chiaro,lungo,primavera,soleggiato,3,inverno,27
poliestere,chiaro,corto,autunno,pioggia,10,primavera,16
velluto,scuro,lungo,primavera,pioggia,24,estate,18
cashmere,scuro,medio,autunno,soleggiato,8,primavera,15
tweed,scuro,medio,autunno_inverno,soleggiato,2,primavera,14
seta,scuro,medio,primavera,pioggia,10,inverno,16
cotone,chiaro,lungo,autunno,soleggiato,26,estate,24
lana,chiaro,corto,primavera,pioggia,1,inverno,17
tweed,colorato,corto,all,pioggia,21,autunno,15
poliestere,colorato,corto,primavera,pioggia,8,autunno,15
lino,colorato,corto,autunno,soleggiato,2,inverno,9
velluto,chiaro,corto,primavera,pioggia,26,primavera,22
tweed,scuro,lungo,primavera_estate,soleggiato,7,inverno,23
velluto,chiaro,lungo,primavera_estate,pioggia,6,autunno,24
tweed,chiaro,corto,autunno,neve,-4,primavera,15
lino,chiaro,corto,all,nuvoloso,20,autunno,21
cashmere,chiaro,corto,primavera_estate,soleggiato,17,primavera,17
lana,scuro,medio,primavera,soleggiato,8,inverno,16
lino,scuro,corto,primavera_estate,pioggia,18,autunno,14
velluto,colorato,lungo,primavera,soleggiato,30,estate,12
poliestere,colorato,corto,autunno,pioggia,9,inverno,17
cashmere,colorato,lungo,primavera_estate,pioggia,10,primavera,26
velluto,colorato,corto,autunno_inverno,soleggiato,24,estate,15
raso,colorato,medio,primavera_estate,soleggiato,28,estate,23
poliestere,chiaro,corto,primavera_estate,pioggia,16,primavera,20
cotone,chiaro,corto,all,soleggiato,15,primavera,20
poliestere,chiaro,medio,autunno,nuvoloso,28,primavera,18
raso,chiaro,medio,autunno_inverno,nuvoloso,13,inverno,16
lino,scuro,medio,all,neve,8,inverno,10
raso,colorato,corto,primavera_estate,pioggia,26,estate,25
seta,colorato,lungo,primavera_estate,soleggiato,17,autunno,21
seta,colorato,lungo,autunno_inverno,pioggia,17,primavera,21
cotone,colorato,lungo,autunno,soleggiato,7,primavera,25
tweed,scuro,corto,autunno_inverno,pioggia,10,inverno,17
tweed,scuro,corto,all,soleggiato,26,autunno,13
poliestere,scuro,lungo,inverno,pioggia,27,estate,12
lino,chiaro,corto,primavera_estate,soleggiato,22,estate,28
cashmere,chiaro,medio,inverno,soleggiato,8,inverno,19
velluto,chiaro,lungo,autunno_inverno,pioggia,16,autunno,23
seta,colorato,lungo,inverno,soleggiato,24,primavera,19
tweed,scuro,lungo,autunno,soleggiato,14,autunno,26
cashmere,scuro,medio,primavera,soleggiato,15,primavera,20
cotone,chiaro,lungo,primavera_estate,soleggiato,5,inverno,24
lana,scuro,lungo,autunno,pioggia,30,estate,7
lana,colorato,medio,primavera,soleggiato,31,estate,12
lana,colorato,medio,inverno,soleggiato,24,autunno,20
seta,scuro,corto,autunno_inverno,soleggiato,8,inverno,14
lino,colorato,corto,autunno,pioggia,27,estate,24
lana,colorato,medio,primavera_estate,neve,2,primavera,20
lana,colorato,medio,primavera_estate,soleggiato,1,inverno,16
cotone,scuro,corto,autunno,pioggia,10,primavera,17
seta,scuro,medio,all,pioggia,10,primavera,17
velluto,colorato,lungo,all,soleggiato,24,estate,17
lana,colorato,lungo,inverno,pioggia,21,autunno,15
cotone,scuro,medio,autunno,pioggia,1,inverno,17
poliestere,scuro,medio,inverno,pioggia,3,inverno,19
tweed,colorato,medio,autunno_inverno,soleggiato,31,estate,11
lana,scuro,medio,autunno_inverno,pioggia,27,estate,12
raso,scuro,corto,primavera,pioggia,3,autunno,8
raso,chiaro,corto,primavera_estate,soleggiato,25,primavera,30
raso,colorato,lungo,all,pioggia,28,estate,17
cashmere,colorato,medio,autunno,nuvoloso,1,inverno,19
seta,colorato,corto,autunno,soleggiato,7,inverno,13
cotone,chiaro,medio,primavera,pioggia,13,inverno,19
tweed,colorato,medio,primavera_estate,pioggia,25,estate,18
lino,scuro,corto,all,nuvoloso,20,primavera,21
velluto,chiaro,lungo,all,soleggiato,28,estate,18
raso,chiaro,medio,primavera_estate,pioggia,20,autunno,22
poliestere,chiaro,corto,autunno,pioggia,10,inverno,18
seta,colorato,corto,autunno,pioggia,7,inverno,13
cotone,scuro,medio,autunno_inverno,soleggiato,30,estate,13
cashmere,chiaro,lungo,autunno_inverno,pioggia,4,primavera,26
raso,colorato,medio,all,soleggiato,29,estate,21
raso,chiaro,lungo,primavera,pioggia,21,autunno,18
tweed,colorato,lungo,primavera,pioggia,8,inverno,24
velluto,scuro,medio,autunno_inverno,pioggia,34,autunno,16
seta,scuro,medio,autunno_inverno,nuvoloso,20,autunno,29
cashmere,chiaro,lungo,primavera,soleggiato,19,autunno,20
seta,chiaro,medio,autunno_inverno,pioggia,12,autunno,19
raso,chiaro,corto,autunno,pioggia,18,primavera,13
tweed,colorato,corto,autunno_inverno,pioggia,12,primavera,13
poliestere,chiaro,corto,primavera,pioggia,28,estate,22
lino,chiaro,corto,primavera_estate,pioggia,32,estate,30
velluto,colorato,corto,primavera,soleggiato,27,autunno,18
cotone,chiaro,lungo,inverno,pioggia,24,primavera,20
velluto,scuro,medio,autunno,soleggiato,31,autunno,12
lino,chiaro,corto,all,pioggia,29,estate,25
cashmere,colorato,corto,all,pioggia,28,estate,17
cashmere,colorato,medio,primavera_estate,pioggia,23,estate,22
cashmere,colorato,lungo,primavera_estate,nuvoloso,13,primavera,26
cashmere,scuro,lungo,primavera_estate,soleggiato,15,autunno,19
cotone,colorato,medio,primavera,soleggiato,17,autunno,21
seta,chiaro,medio,all,pioggia,18,autunno,19
cotone,chiaro,lungo,autunno,soleggiato,27,estate,24
velluto,chiaro,medio,primavera_estate,soleggiato,4,inverno,15
cashmere,chiaro,medio,all,pioggia,12,primavera,18
lana,colorato,corto,primavera_estate,soleggiato,18,autunno,12
cashmere,chiaro,lungo,autunno,soleggiato,0,inverno,29
tweed,scuro,lungo,primavera,soleggiato,1,primavera,29
velluto,colorato,medio,autunno_inverno,soleggiato,5,inverno,18
cashmere,colorato,medio,primavera_estate,nuvoloso,12,primavera,20
seta,colorato,lungo,autunno_inverno,pioggia,10,primavera,21
poliestere,scuro,medio,primavera,nuvoloso,16,autunno,19
velluto,chiaro,corto,autunno_inverno,soleggiato,4,primavera,15
cashmere,chiaro,corto,inverno,soleggiato,6,inverno,19
lana,colorato,medio,all,pioggia,5,primavera,17
cotone,colorato,medio,autunno,pioggia,25,estate,23
velluto,chiaro,corto,primavera_estate,pioggia,25,estate,21
