Materiale,Colore,Lunghezza,Stagione,time,Meteo,TemperaturaPercepita,StagionePrevisione,Mese
poliestere,scuro,lungo,autunno,2022-02-06,nuvoloso,11.05,inverno,febbraio
poliestere,chiaro,corto,autunno,2022-03-28,pioggia,5.95,primavera,marzo
cotone,scuro,medio,primavera_estate,2022-03-08,nuvoloso,1.05,primavera,marzo
raso,chiaro,medio,inverno,2022-08-14,pioggia,24.7,estate,agosto
seta,colorato,medio,inverno,2022-02-14,pioggia,7.15,inverno,febbraio
lino,scuro,medio,autunno,2022-01-25,soleggiato,2.0,inverno,gennaio
tweed,chiaro,medio,autunno_inverno,2022-12-24,nuvoloso,6.199999999999999,inverno,dicembre
seta,chiaro,corto,autunno,2022-03-31,pioggia,10.15,primavera,marzo
cotone,chiaro,corto,autunno,2022-08-21,pioggia,22.55,estate,agosto
tweed,colorato,medio,primavera,2022-01-04,neve,6.25,inverno,gennaio
lino,scuro,lungo,primavera_estate,2022-02-24,soleggiato,3.1499999999999995,inverno,febbraio
cotone,scuro,lungo,autunno_inverno,2022-01-04,pioggia,4.45,inverno,gennaio
velluto,colorato,corto,autunno_inverno,2022-10-05,pioggia,15.1,autunno,ottobre
cotone,scuro,corto,primavera_estate,2022-09-13,soleggiato,25.25,autunno,settembre
raso,scuro,lungo,inverno,2022-11-13,pioggia,12.55,autunno,novembre
cotone,scuro,lungo,autunno_inverno,2022-01-13,soleggiato,-9.6,inverno,gennaio
cotone,colorato,corto,inverno,2022-03-11,soleggiato,2.95,primavera,marzo
seta,scuro,corto,inverno,2022-01-23,soleggiato,4.550000000000001,inverno,gennaio
lino,colorato,medio,autunno_inverno,2022-06-30,soleggiato,29.7,estate,giugno
cotone,scuro,lungo,primavera_estate,2022-12-24,soleggiato,0.6499999999999999,inverno,dicembre
tweed,colorato,lungo,autunno_inverno,2022-02-20,nuvoloso,11.55,inverno,febbraio
velluto,scuro,lungo,autunno_inverno,2022-09-11,soleggiato,18.15,autunno,settembre
poliestere,scuro,corto,primavera,2022-10-06,soleggiato,18.0,autunno,ottobre
lino,scuro,medio,autunno,2022-03-14,nuvoloso,7.25,primavera,marzo
seta,chiaro,medio,inverno,2022-05-11,soleggiato,21.3,primavera,maggio
velluto,chiaro,lungo,autunno_inverno,2022-01-21,pioggia,-0.25,inverno,gennaio
velluto,scuro,medio,primavera,2022-07-27,pioggia,28.9,estate,luglio
cotone,scuro,corto,primavera,2022-12-11,neve,-8.95,inverno,dicembre
cotone,chiaro,corto,autunno,2022-10-27,soleggiato,21.25,autunno,ottobre
seta,scuro,lungo,autunno,2022-02-26,neve,0.8499999999999999,inverno,febbraio
lino,scuro,lungo,inverno,2022-08-17,pioggia,17.4,estate,agosto
poliestere,colorato,lungo,autunno_inverno,2022-03-23,soleggiato,9.0,primavera,marzo
raso,colorato,lungo,autunno_inverno,2022-09-27,pioggia,19.85,autunno,settembre
cotone,colorato,lungo,autunno,2022-05-10,soleggiato,19.65,primavera,maggio
lino,scuro,medio,autunno,2022-02-23,soleggiato,6.75,inverno,febbraio
cotone,scuro,medio,primavera,2022-05-10,pioggia,10.1,primavera,maggio
lino,chiaro,lungo,autunno,2022-06-21,soleggiato,22.35,estate,giugno
lino,colorato,corto,primavera_estate,2022-05-19,soleggiato,17.4,primavera,maggio
raso,scuro,medio,primavera,2022-05-13,pioggia,20.1,primavera,maggio
tweed,colorato,lungo,primavera_estate,2022-12-01,soleggiato,12.9,inverno,dicembre
cotone,chiaro,medio,primavera,2022-02-10,soleggiato,-2.5,inverno,febbraio
lino,colorato,lungo,primavera,2022-01-04,pioggia,2.95,inverno,gennaio
lino,scuro,lungo,autunno,2022-01-11,neve,-1.1,inverno,gennaio
raso,colorato,lungo,autunno_inverno,2022-09-23,soleggiato,15.45,autunno,settembre
seta,colorato,medio,primavera,2022-06-03,soleggiato,27.35,estate,giugno
tweed,scuro,corto,primavera,2022-09-11,soleggiato,21.6,autunno,settembre
seta,chiaro,corto,inverno,2022-07-16,pioggia,29.8,estate,luglio
tweed,chiaro,medio,primavera_estate,2022-07-09,pioggia,15.9,estate,luglio
lino,colorato,corto,primavera,2022-06-15,pioggia,22.7,estate,giugno
lino,chiaro,lungo,autunno,2022-03-05,soleggiato,3.25,primavera,marzo
cotone,scuro,corto,primavera,2022-03-11,nuvoloso,3.8,primavera,marzo
raso,colorato,corto,primavera,2022-04-17,pioggia,7.85,primavera,aprile
raso,chiaro,corto,autunno_inverno,2022-08-21,pioggia,28.3,estate,agosto
raso,scuro,lungo,primavera,2022-01-27,soleggiato,0.4000000000000003,inverno,gennaio
raso,chiaro,lungo,primavera,2022-07-10,soleggiato,26.25,estate,luglio
raso,chiaro,lungo,autunno,2022-12-09,neve,2.5,inverno,dicembre
poliestere,colorato,corto,primavera_estate,2022-11-27,soleggiato,-6.75,autunno,novembre
lino,scuro,corto,autunno_inverno,2022-04-06,nuvoloso,9.2,primavera,aprile
lino,chiaro,lungo,inverno,2022-05-07,pioggia,6.6000000000000005,primavera,maggio
seta,chiaro,medio,primavera,2022-03-10,soleggiato,6.25,primavera,marzo
velluto,scuro,lungo,autunno,2022-11-28,pioggia,0.6500000000000001,autunno,novembre
seta,scuro,medio,primavera,2022-02-24,soleggiato,5.6,inverno,febbraio
poliestere,chiaro,lungo,inverno,2022-06-26,soleggiato,29.0,estate,giugno
cotone,scuro,corto,primavera_estate,2022-06-27,soleggiato,31.35,estate,giugno
lino,scuro,lungo,inverno,2022-04-23,pioggia,14.15,primavera,aprile
raso,scuro,corto,autunno,2022-08-03,soleggiato,30.45,estate,agosto
cotone,chiaro,corto,inverno,2022-09-16,soleggiato,19.25,autunno,settembre
tweed,colorato,lungo,primavera_estate,2022-09-04,soleggiato,34.3,autunno,settembre
cotone,colorato,lungo,primavera,2022-04-21,pioggia,13.4,primavera,aprile
poliestere,colorato,medio,primavera_estate,2022-03-15,soleggiato,8.45,primavera,marzo
cotone,colorato,medio,inverno,2022-12-06,nuvoloso,3.5500000000000003,inverno,dicembre
raso,colorato,medio,autunno_inverno,2022-04-30,soleggiato,16.5,primavera,aprile
cotone,colorato,corto,autunno,2022-07-05,pioggia,26.4,estate,luglio
lino,colorato,medio,autunno_inverno,2022-10-07,soleggiato,21.950000000000003,autunno,ottobre
raso,colorato,corto,inverno,2022-02-24,soleggiato,8.15,inverno,febbraio
poliestere,scuro,lungo,primavera,2022-08-22,soleggiato,22.200000000000003,estate,agosto
lino,chiaro,medio,autunno_inverno,2022-05-04,pioggia,16.5,primavera,maggio
cotone,colorato,lungo,inverno,2022-03-26,soleggiato,10.0,primavera,marzo
cotone,scuro,medio,autunno,2022-04-19,soleggiato,8.55,primavera,aprile
tweed,colorato,lungo,primavera_estate,2022-02-03,nuvoloso,-3.25,inverno,febbraio
cotone,chiaro,lungo,autunno_inverno,2022-09-13,pioggia,20.35,autunno,settembre
seta,scuro,lungo,autunno,2022-01-29,pioggia,-3.8,inverno,gennaio
cotone,chiaro,lungo,primavera_estate,2022-08-01,soleggiato,28.35,estate,agosto
poliestere,colorato,medio,autunno_inverno,2022-12-01,pioggia,3.65,inverno,dicembre
cotone,colorato,corto,inverno,2022-08-23,nuvoloso,28.25,estate,agosto
velluto,scuro,corto,autunno,2022-06-09,pioggia,20.7,estate,giugno
poliestere,chiaro,lungo,primavera_estate,2022-11-22,pioggia,8.65,autunno,novembre
seta,colorato,medio,primavera,2022-06-23,pioggia,16.9,estate,giugno
cotone,scuro,medio,inverno,2022-05-22,pioggia,21.35,primavera,maggio
cotone,colorato,corto,autunno,2022-12-11,neve,0.3000000000000002,inverno,dicembre
poliestere,chiaro,lungo,primavera_estate,2022-10-08,soleggiato,15.25,autunno,ottobre
lino,chiaro,medio,primavera,2022-04-02,neve,-3.15,primavera,aprile
poliestere,scuro,corto,primavera,2022-12-09,neve,-4.55,inverno,dicembre
tweed,chiaro,medio,primavera_estate,2022-08-27,pioggia,26.9,estate,agosto
raso,scuro,corto,autunno,2022-11-03,pioggia,18.450000000000003,autunno,novembre
lino,chiaro,medio,autunno_inverno,2022-01-07,soleggiato,-3.15,inverno,gennaio
cotone,scuro,medio,primavera_estate,2022-05-18,pioggia,22.9,primavera,maggio
cotone,scuro,corto,inverno,2022-05-19,soleggiato,21.55,primavera,maggio
velluto,colorato,medio,autunno_inverno,2022-04-26,soleggiato,15.1,primavera,aprile
tweed,colorato,medio,inverno,2022-11-13,pioggia,7.65,autunno,novembre
raso,scuro,corto,primavera,2022-11-21,pioggia,15.6,autunno,novembre
velluto,colorato,medio,autunno_inverno,2022-12-09,neve,1.1,inverno,dicembre
cotone,colorato,medio,primavera,2022-10-08,soleggiato,19.35,autunno,ottobre
cotone,chiaro,lungo,primavera_estate,2022-02-02,soleggiato,6.1,inverno,febbraio
cotone,scuro,lungo,autunno,2022-01-11,pioggia,2.55,inverno,gennaio
tweed,chiaro,medio,autunno_inverno,2022-03-04,pioggia,4.6000000000000005,primavera,marzo
seta,chiaro,lungo,autunno,2022-09-04,pioggia,24.75,autunno,settembre
lino,colorato,medio,autunno,2022-12-21,nuvoloso,10.65,inverno,dicembre
cotone,scuro,medio,primavera_estate,2022-09-01,pioggia,24.1,autunno,settembre
cotone,colorato,corto,autunno,2022-11-01,pioggia,11.95,autunno,novembre
raso,chiaro,medio,inverno,2022-05-29,soleggiato,23.5,primavera,maggio
lino,scuro,corto,primavera,2022-02-22,pioggia,9.0,inverno,febbraio
cotone,chiaro,lungo,primavera_estate,2022-05-30,nuvoloso,12.2,primavera,maggio
raso,colorato,corto,autunno_inverno,2022-11-25,nuvoloso,-3.9,autunno,novembre
lino,chiaro,lungo,autunno,2022-11-19,pioggia,9.75,autunno,novembre
raso,scuro,lungo,autunno,2022-06-13,pioggia,28.15,estate,giugno
raso,chiaro,corto,primavera_estate,2022-08-06,soleggiato,25.6,estate,agosto
velluto,scuro,lungo,inverno,2022-06-22,pioggia,27.85,estate,giugno
raso,scuro,corto,autunno,2022-11-28,nuvoloso,3.3,autunno,novembre
poliestere,scuro,corto,primavera_estate,2022-02-08,soleggiato,3.1500000000000004,inverno,febbraio
seta,chiaro,lungo,primavera_estate,2022-12-16,neve,-1.1,inverno,dicembre
velluto,chiaro,corto,primavera_estate,2022-04-13,soleggiato,13.3,primavera,aprile
poliestere,scuro,medio,autunno,2022-01-20,pioggia,5.800000000000001,inverno,gennaio
raso,colorato,medio,primavera_estate,2022-02-25,pioggia,6.0,inverno,febbraio
cotone,chiaro,corto,primavera,2022-06-30,pioggia,27.55,estate,giugno
seta,scuro,lungo,primavera,2022-07-18,soleggiato,29.65,estate,luglio
cotone,chiaro,corto,autunno_inverno,2022-11-01,soleggiato,18.55,autunno,novembre
seta,scuro,lungo,primavera_estate,2022-08-02,pioggia,27.9,estate,agosto
velluto,chiaro,lungo,autunno_inverno,2022-12-12,pioggia,8.4,inverno,dicembre
tweed,colorato,corto,autunno_inverno,2022-03-23,soleggiato,8.899999999999999,primavera,marzo
cotone,scuro,lungo,autunno_inverno,2022-04-01,pioggia,9.25,primavera,aprile
tweed,colorato,corto,autunno_inverno,2022-01-16,soleggiato,1.9,inverno,gennaio
cotone,chiaro,corto,primavera,2022-08-11,soleggiato,24.55,estate,agosto
cotone,scuro,lungo,primavera_estate,2022-04-08,soleggiato,15.1,primavera,aprile
velluto,colorato,lungo,autunno,2022-07-27,pioggia,33.0,estate,luglio
cotone,scuro,corto,primavera_estate,2022-10-31,soleggiato,16.65,autunno,ottobre
raso,scuro,corto,autunno_inverno,2022-11-19,nuvoloso,2.0500000000000003,autunno,novembre
raso,chiaro,lungo,autunno,2022-06-26,soleggiato,29.8,estate,giugno
cotone,colorato,lungo,inverno,2022-07-05,pioggia,29.7,estate,luglio
raso,chiaro,lungo,autunno,2022-03-04,pioggia,4.4,primavera,marzo
raso,colorato,corto,primavera_estate,2022-03-05,pioggia,2.7,primavera,marzo
seta,scuro,medio,primavera,2022-10-30,soleggiato,18.4,autunno,ottobre
poliestere,scuro,medio,autunno,2022-02-11,soleggiato,-3.4,inverno,febbraio
poliestere,chiaro,corto,inverno,2022-11-11,soleggiato,13.1,autunno,novembre
seta,scuro,medio,autunno,2022-03-10,soleggiato,4.0,primavera,marzo
velluto,colorato,corto,inverno,2022-03-27,soleggiato,9.8,primavera,marzo
cotone,chiaro,medio,autunno,2022-05-27,pioggia,28.950000000000003,primavera,maggio
cotone,scuro,corto,primavera,2022-11-30,nuvoloso,0.5499999999999998,autunno,novembre
cotone,scuro,lungo,inverno,2022-07-28,soleggiato,30.950000000000003,estate,luglio
raso,chiaro,lungo,primavera,2022-08-21,pioggia,23.3,estate,agosto
tweed,colorato,corto,primavera,2022-01-31,nuvoloso,3.35,inverno,gennaio
lino,scuro,corto,autunno,2022-07-23,soleggiato,30.9,estate,luglio
cotone,chiaro,medio,autunno_inverno,2022-03-26,pioggia,12.6,primavera,marzo
cotone,colorato,medio,inverno,2022-11-04,pioggia,14.55,autunno,novembre
poliestere,scuro,medio,autunno_inverno,2022-03-17,nuvoloso,8.8,primavera,marzo
cotone,scuro,lungo,primavera_estate,2022-11-16,neve,6.1000000000000005,autunno,novembre
cotone,chiaro,corto,inverno,2022-03-02,soleggiato,3.3000000000000003,primavera,marzo
cotone,scuro,medio,primavera,2022-10-06,soleggiato,17.85,autunno,ottobre
cotone,chiaro,corto,inverno,2022-03-07,pioggia,4.25,primavera,marzo
seta,chiaro,medio,primavera_estate,2022-10-11,pioggia,19.1,autunno,ottobre
velluto,scuro,medio,autunno_inverno,2022-03-04,pioggia,9.9,primavera,marzo
velluto,colorato,corto,inverno,2022-11-23,soleggiato,6.8500000000000005,autunno,novembre
cotone,chiaro,lungo,primavera,2022-06-18,soleggiato,23.25,estate,giugno
poliestere,chiaro,medio,autunno,2022-03-23,soleggiato,7.45,primavera,marzo
raso,colorato,corto,primavera,2022-01-08,soleggiato,-9.8,inverno,gennaio
raso,colorato,lungo,primavera_estate,2022-01-19,nuvoloso,9.8,inverno,gennaio
lino,colorato,corto,inverno,2022-10-26,soleggiato,20.35,autunno,ottobre
velluto,colorato,medio,primavera,2022-12-10,nuvoloso,-1.5999999999999996,inverno,dicembre
cotone,scuro,lungo,primavera,2022-08-10,pioggia,23.0,estate,agosto
lino,scuro,lungo,primavera,2022-08-18,pioggia,21.5,estate,agosto
cotone,colorato,corto,autunno,2022-11-25,pioggia,10.1,autunno,novembre
cotone,scuro,corto,autunno_inverno,2022-05-12,soleggiato,21.65,primavera,maggio
cotone,scuro,corto,inverno,2022-08-15,pioggia,26.9,estate,agosto
lino,colorato,corto,inverno,2022-04-30,soleggiato,14.6,primavera,aprile
poliestere,chiaro,corto,primavera_estate,2022-03-26,soleggiato,2.85,primavera,marzo
poliestere,colorato,lungo,primavera,2022-04-12,soleggiato,13.55,primavera,aprile
seta,colorato,medio,autunno,2022-05-24,soleggiato,22.85,primavera,maggio
cotone,colorato,lungo,autunno,2022-05-25,pioggia,23.65,primavera,maggio
poliestere,scuro,medio,inverno,2022-12-15,pioggia,15.1,inverno,dicembre
velluto,colorato,lungo,primavera_estate,2022-08-10,pioggia,32.55,estate,agosto
tweed,colorato,medio,primavera_estate,2022-08-02,soleggiato,24.5,estate,agosto
tweed,scuro,medio,primavera_estate,2022-10-03,soleggiato,20.85,autunno,ottobre
raso,chiaro,corto,primavera_estate,2022-07-01,pioggia,17.95,estate,luglio
seta,scuro,corto,primavera,2022-04-05,soleggiato,7.35,primavera,aprile
poliestere,chiaro,lungo,primavera,2022-09-10,pioggia,24.200000000000003,autunno,settembre
cotone,scuro,corto,primavera_estate,2022-11-02,pioggia,17.15,autunno,novembre
cotone,colorato,medio,inverno,2022-05-03,pioggia,13.75,primavera,maggio
cotone,chiaro,medio,primavera,2022-02-17,nuvoloso,7.0,inverno,febbraio
poliestere,scuro,lungo,inverno,2022-12-19,nuvoloso,0.4,inverno,dicembre
tweed,scuro,lungo,inverno,2022-09-03,pioggia,21.05,autunno,settembre
seta,chiaro,medio,autunno,2022-12-14,pioggia,9.7,inverno,dicembre
poliestere,scuro,medio,primavera_estate,2022-08-24,soleggiato,31.0,estate,agosto
cotone,colorato,lungo,inverno,2022-11-10,pioggia,15.6,autunno,novembre
cotone,chiaro,corto,autunno_inverno,2022-11-26,nuvoloso,6.0,autunno,novembre
velluto,colorato,medio,primavera,2022-09-12,soleggiato,21.7,autunno,settembre
cotone,colorato,medio,inverno,2022-05-11,pioggia,11.55,primavera,maggio
seta,colorato,lungo,primavera_estate,2022-04-06,soleggiato,9.05,primavera,aprile
cotone,scuro,corto,autunno_inverno,2022-03-06,pioggia,3.3,primavera,marzo
poliestere,colorato,corto,primavera,2022-10-19,soleggiato,18.75,autunno,ottobre
tweed,scuro,corto,autunno_inverno,2022-07-15,soleggiato,32.05,estate,luglio
velluto,chiaro,medio,autunno_inverno,2022-08-17,pioggia,30.2,estate,agosto
seta,chiaro,lungo,autunno_inverno,2022-06-27,soleggiato,29.85,estate,giugno
cotone,scuro,medio,inverno,2022-09-24,neve,13.05,autunno,settembre
poliestere,chiaro,lungo,inverno,2022-09-28,nuvoloso,13.95,autunno,settembre
seta,colorato,medio,primavera_estate,2022-02-19,nuvoloso,7.05,inverno,febbraio
poliestere,chiaro,medio,inverno,2022-06-07,soleggiato,26.200000000000003,estate,giugno
raso,scuro,corto,inverno,2022-06-27,nuvoloso,27.95,estate,giugno
raso,chiaro,lungo,primavera,2022-08-21,pioggia,29.55,estate,agosto
cotone,colorato,lungo,primavera_estate,2022-07-05,pioggia,28.75,estate,luglio
cotone,chiaro,lungo,inverno,2022-12-03,pioggia,11.85,inverno,dicembre
cotone,colorato,medio,autunno,2022-05-14,pioggia,23.55,primavera,maggio
poliestere,colorato,medio,autunno_inverno,2022-06-14,pioggia,23.35,estate,giugno
velluto,chiaro,corto,primavera,2022-01-06,pioggia,9.4,inverno,gennaio
poliestere,chiaro,medio,autunno,2022-06-10,soleggiato,20.65,estate,giugno
raso,chiaro,lungo,inverno,2022-03-22,soleggiato,7.399999999999999,primavera,marzo
poliestere,scuro,lungo,inverno,2022-10-23,soleggiato,17.45,autunno,ottobre
cotone,scuro,corto,autunno_inverno,2022-10-17,soleggiato,19.55,autunno,ottobre
poliestere,scuro,corto,primavera_estate,2022-09-16,pioggia,12.5,autunno,settembre
tweed,chiaro,lungo,autunno,2022-01-01,soleggiato,8.85,inverno,gennaio
cotone,chiaro,corto,inverno,2022-03-11,nuvoloso,3.35,primavera,marzo
cotone,chiaro,medio,autunno_inverno,2022-07-09,soleggiato,24.6,estate,luglio
lino,chiaro,lungo,inverno,2022-10-10,soleggiato,14.8,autunno,ottobre
tweed,scuro,lungo,autunno_inverno,2022-11-12,pioggia,12.6,autunno,novembre
velluto,scuro,medio,primavera_estate,2022-07-14,soleggiato,29.2,estate,luglio
cotone,chiaro,corto,autunno,2022-11-01,pioggia,12.8,autunno,novembre
poliestere,colorato,lungo,inverno,2022-09-24,pioggia,14.6,autunno,settembre
raso,scuro,lungo,primavera,2022-03-27,pioggia,11.15,primavera,marzo
lino,chiaro,medio,primavera,2022-05-11,pioggia,17.4,primavera,maggio
seta,scuro,medio,inverno,2022-11-04,pioggia,15.65,autunno,novembre
poliestere,chiaro,lungo,autunno,2022-07-26,pioggia,19.55,estate,luglio
tweed,colorato,medio,autunno_inverno,2022-02-13,pioggia,9.35,inverno,febbraio
lino,chiaro,corto,autunno_inverno,2022-01-20,pioggia,-0.6499999999999999,inverno,gennaio
cotone,scuro,medio,autunno,2022-03-22,nuvoloso,0.1,primavera,marzo
cotone,chiaro,medio,autunno_inverno,2022-10-03,soleggiato,19.05,autunno,ottobre
tweed,chiaro,lungo,primavera_estate,2022-03-07,neve,0.4499999999999999,primavera,marzo
lino,chiaro,lungo,primavera,2022-02-09,soleggiato,4.25,inverno,febbraio
cotone,colorato,corto,inverno,2022-04-28,soleggiato,20.05,primavera,aprile
velluto,chiaro,lungo,autunno_inverno,2022-01-30,soleggiato,5.65,inverno,gennaio
raso,colorato,lungo,primavera,2022-10-08,pioggia,17.35,autunno,ottobre
seta,scuro,corto,primavera,2022-06-21,pioggia,30.4,estate,giugno
tweed,scuro,corto,autunno,2022-09-28,pioggia,15.15,autunno,settembre
seta,colorato,medio,inverno,2022-06-13,soleggiato,26.2,estate,giugno
velluto,colorato,medio,autunno_inverno,2022-06-22,pioggia,16.5,estate,giugno
velluto,colorato,medio,primavera,2022-12-11,pioggia,8.95,inverno,dicembre
seta,scuro,lungo,autunno_inverno,2022-07-08,soleggiato,24.75,estate,luglio
velluto,colorato,corto,autunno_inverno,2022-03-02,nuvoloso,2.2500000000000004,primavera,marzo
cotone,chiaro,corto,inverno,2022-12-13,neve,-0.7000000000000001,inverno,dicembre
raso,scuro,corto,autunno,2022-04-07,nuvoloso,13.0,primavera,aprile
raso,scuro,lungo,autunno_inverno,2022-05-24,soleggiato,22.05,primavera,maggio
cotone,chiaro,medio,autunno,2022-03-12,nuvoloso,2.65,primavera,marzo
lino,chiaro,lungo,primavera_estate,2022-10-10,soleggiato,17.15,autunno,ottobre
poliestere,scuro,lungo,autunno_inverno,2022-04-16,soleggiato,15.9,primavera,aprile
raso,scuro,lungo,primavera,2022-03-23,soleggiato,6.75,primavera,marzo
velluto,colorato,lungo,primavera_estate,2022-07-04,soleggiato,27.6,estate,luglio
tweed,chiaro,medio,autunno_inverno,2022-10-14,soleggiato,17.5,autunno,ottobre
poliestere,scuro,medio,autunno,2022-05-13,pioggia,19.0,primavera,maggio
raso,chiaro,medio,inverno,2022-05-01,pioggia,11.0,primavera,maggio
cotone,scuro,medio,inverno,2022-07-29,soleggiato,26.55,estate,luglio
velluto,chiaro,lungo,primavera_estate,2022-09-11,pioggia,25.5,autunno,settembre
tweed,chiaro,corto,autunno,2022-07-19,soleggiato,31.35,estate,luglio
tweed,scuro,medio,autunno,2022-06-10,pioggia,19.200000000000003,estate,giugno
lino,colorato,lungo,inverno,2022-06-25,soleggiato,29.450000000000003,estate,giugno
tweed,chiaro,corto,autunno,2022-06-26,pioggia,25.450000000000003,estate,giugno
cotone,colorato,lungo,estate,2022-12-20,soleggiato,7.550000000000001,inverno,dicembre
cotone,scuro,lungo,autunno,2022-01-26,soleggiato,0.75,inverno,gennaio
cotone,scuro,lungo,primavera_estate,2022-07-02,soleggiato,29.450000000000003,estate,luglio
velluto,chiaro,corto,primavera_estate,2022-12-02,pioggia,4.9,inverno,dicembre
lino,chiaro,lungo,primavera_estate,2022-11-16,pioggia,9.05,autunno,novembre
poliestere,scuro,medio,primavera_estate,2022-07-15,soleggiato,29.75,estate,luglio
