Materiale,Colore,Lunghezza,Stagione,time,Meteo,TemperaturaPercepita,StagionePrevisione,Mese,Punteggio
velluto,chiaro,corta,primavera_estate,2022-02-18,nuvoloso,6,inverno,febbraio,14
lino,chiaro,lunga,primavera_estate,2022-03-04,pioggia,6,primavera,marzo,22
cotone,colorato,lunga,inverno,2022-02-22,soleggiato,6,inverno,febbraio,29
cotone,colorato,lunga,autunno,2022-05-11,pioggia,20,primavera,maggio,22
lana,chiaro,lunga,autunno_inverno,2022-11-17,pioggia,14,autunno,novembre,26
lana,colorato,corta,primavera_estate,2022-04-18,soleggiato,10,primavera,aprile,18
cotone,scuro,lunga,all,2022-07-21,pioggia,20,estate,luglio,23
tweed,scuro,lunga,primavera_estate,2022-04-09,pioggia,10,primavera,aprile,25
lana,colorato,lunga,autunno_inverno,2022-08-06,pioggia,31,estate,agosto,6
velluto,scuro,lunga,autunno,2022-04-01,pioggia,8,primavera,aprile,25
raso,colorato,lunga,autunno,2022-02-24,soleggiato,8,inverno,febbraio,21
cotone,colorato,lunga,autunno,2022-12-21,nuvoloso,11,inverno,dicembre,27
tweed,colorato,lunga,all,2022-08-09,pioggia,30,estate,agosto,10
seta,scuro,media,primavera,2022-11-26,pioggia,9,autunno,novembre,11
seta,chiaro,lunga,inverno,2022-04-13,soleggiato,13,primavera,aprile,20
poliestere,scuro,lunga,all,2022-12-12,neve,-12,inverno,dicembre,26
raso,chiaro,media,primavera,2022-07-29,pioggia,22,estate,luglio,25
lana,scuro,lunga,autunno,2022-03-14,soleggiato,-2,primavera,marzo,27
poliestere,colorato,lunga,autunno_inverno,2022-04-05,soleggiato,10,primavera,aprile,23
cotone,chiaro,lunga,autunno_inverno,2022-01-04,neve,-2,inverno,gennaio,28
seta,colorato,lunga,all,2022-07-28,soleggiato,26,estate,luglio,18
tweed,scuro,lunga,autunno_inverno,2022-01-07,soleggiato,6,inverno,gennaio,27
poliestere,chiaro,lunga,primavera,2022-02-20,soleggiato,5,inverno,febbraio,25
seta,chiaro,lunga,autunno,2022-04-09,pioggia,10,primavera,aprile,22
seta,scuro,lunga,primavera,2022-07-22,pioggia,28,estate,luglio,19
lino,colorato,media,primavera,2022-10-13,pioggia,18,autunno,ottobre,17
poliestere,scuro,lunga,autunno_inverno,2022-09-22,soleggiato,10,autunno,settembre,27
velluto,chiaro,lunga,autunno,2022-09-28,pioggia,24,autunno,settembre,20
cashmere,scuro,lunga,inverno,2022-07-06,pioggia,28,estate,luglio,8
velluto,colorato,corta,primavera_estate,2022-01-21,pioggia,5,inverno,gennaio,14
raso,scuro,lunga,inverno,2022-09-19,soleggiato,19,autunno,settembre,21
cotone,scuro,lunga,autunno,2022-06-02,soleggiato,27,estate,giugno,14
cotone,chiaro,lunga,all,2022-04-10,soleggiato,11,primavera,aprile,26
cotone,scuro,lunga,primavera,2022-10-11,soleggiato,17,autunno,ottobre,25
cashmere,chiaro,media,primavera,2022-06-27,nuvoloso,28,estate,giugno,16
seta,chiaro,lunga,all,2022-10-03,pioggia,22,autunno,ottobre,22
raso,chiaro,lunga,inverno,2022-07-17,soleggiato,30,estate,luglio,18
cotone,chiaro,lunga,autunno,2022-07-18,pioggia,28,estate,luglio,19
lino,chiaro,lunga,inverno,2022-10-20,soleggiato,20,autunno,ottobre,27
tweed,chiaro,lunga,all,2022-06-11,soleggiato,23,estate,giugno,20
seta,scuro,lunga,autunno_inverno,2022-05-11,soleggiato,21,primavera,maggio,15
velluto,chiaro,lunga,autunno,2022-07-16,soleggiato,29,estate,luglio,17
seta,colorato,lunga,autunno_inverno,2022-11-25,pioggia,8,autunno,novembre,24
lana,chiaro,lunga,autunno_inverno,2022-03-18,nuvoloso,6,primavera,marzo,25
lana,chiaro,lunga,all,2022-07-07,pioggia,26,estate,luglio,10
raso,chiaro,lunga,all,2022-09-03,pioggia,27,autunno,settembre,17
velluto,chiaro,lunga,autunno_inverno,2022-02-06,pioggia,9,inverno,febbraio,28
raso,chiaro,lunga,autunno,2022-05-03,soleggiato,18,primavera,maggio,19
lana,colorato,lunga,autunno_inverno,2022-12-20,pioggia,4,inverno,dicembre,30
tweed,chiaro,lunga,primavera_estate,2022-01-07,soleggiato,1,inverno,gennaio,24
cotone,colorato,lunga,autunno_inverno,2022-12-11,pioggia,9,inverno,dicembre,28
seta,colorato,lunga,primavera,2022-01-10,soleggiato,1,inverno,gennaio,20
tweed,chiaro,lunga,all,2022-05-30,nuvoloso,19,primavera,maggio,22
cotone,colorato,media,primavera,2022-12-18,soleggiato,5,inverno,dicembre,15
cashmere,scuro,lunga,autunno,2022-05-15,nuvoloso,19,primavera,maggio,20
cotone,colorato,lunga,all,2022-08-18,pioggia,24,estate,agosto,23
velluto,scuro,lunga,inverno,2022-02-25,soleggiato,6,inverno,febbraio,29
cashmere,scuro,lunga,primavera,2022-05-17,soleggiato,25,primavera,maggio,9
cotone,chiaro,corta,primavera_estate,2022-01-02,soleggiato,-2,inverno,gennaio,14
cashmere,colorato,lunga,primavera,2022-09-10,pioggia,22,autunno,settembre,14
velluto,scuro,lunga,primavera_estate,2022-04-24,pioggia,11,primavera,aprile,25
lana,colorato,lunga,primavera,2022-04-25,pioggia,12,primavera,aprile,27
tweed,colorato,lunga,primavera,2022-03-09,soleggiato,3,primavera,marzo,29
lino,colorato,lunga,autunno,2022-01-25,nuvoloso,2,inverno,gennaio,19
raso,scuro,corta,primavera_estate,2022-12-14,pioggia,19,inverno,dicembre,12
velluto,chiaro,lunga,autunno_inverno,2022-05-08,pioggia,16,primavera,maggio,19
lino,chiaro,lunga,primavera,2022-05-17,nuvoloso,22,primavera,maggio,24
lino,chiaro,lunga,autunno,2022-11-15,pioggia,8,autunno,novembre,23
lino,chiaro,lunga,all,2022-01-22,soleggiato,0,inverno,gennaio,18
cotone,scuro,lunga,all,2022-10-04,soleggiato,18,autunno,ottobre,26
seta,colorato,lunga,autunno_inverno,2022-08-10,soleggiato,28,estate,agosto,16
cotone,chiaro,lunga,autunno,2022-03-26,soleggiato,7,primavera,marzo,25
lino,chiaro,lunga,autunno_inverno,2022-07-27,pioggia,31,estate,luglio,16
cashmere,scuro,media,primavera,2022-04-01,pioggia,8,primavera,aprile,19
seta,scuro,lunga,autunno_inverno,2022-07-24,soleggiato,35,estate,luglio,10
tweed,colorato,lunga,autunno_inverno,2022-03-27,soleggiato,3,primavera,marzo,24
poliestere,chiaro,lunga,all,2022-04-07,pioggia,14,primavera,aprile,25
tweed,colorato,lunga,autunno,2022-09-17,pioggia,18,autunno,settembre,25
tweed,colorato,lunga,autunno,2022-03-13,soleggiato,-1,primavera,marzo,25
seta,chiaro,lunga,autunno_inverno,2022-08-18,soleggiato,32,estate,agosto,20
tweed,scuro,lunga,autunno,2022-03-01,neve,1,primavera,marzo,25
velluto,chiaro,lunga,autunno_inverno,2022-12-07,nuvoloso,15,inverno,dicembre,23
poliestere,scuro,lunga,primavera_estate,2022-09-15,pioggia,21,autunno,settembre,18
velluto,scuro,lunga,inverno,2022-02-15,pioggia,10,inverno,febbraio,26
lino,chiaro,lunga,primavera,2022-09-14,soleggiato,25,autunno,settembre,23
raso,colorato,corta,primavera_estate,2022-04-20,pioggia,14,primavera,aprile,14
velluto,colorato,lunga,primavera_estate,2022-04-22,pioggia,11,primavera,aprile,25
raso,colorato,lunga,primavera_estate,2022-05-16,soleggiato,23,primavera,maggio,21
cashmere,chiaro,media,primavera_estate,2022-09-21,soleggiato,15,autunno,settembre,15
raso,colorato,lunga,autunno,2022-12-15,pioggia,10,inverno,dicembre,21
lino,scuro,lunga,primavera,2022-02-03,nuvoloso,-3,inverno,febbraio,17
poliestere,scuro,media,primavera,2022-10-07,soleggiato,18,autunno,ottobre,19
cotone,scuro,lunga,all,2022-09-16,pioggia,20,autunno,settembre,23
velluto,scuro,lunga,autunno,2022-02-09,soleggiato,7,inverno,febbraio,27
cashmere,scuro,lunga,autunno,2022-11-25,pioggia,6,autunno,novembre,29
poliestere,colorato,lunga,autunno_inverno,2022-01-18,soleggiato,1,inverno,gennaio,28
cashmere,scuro,corta,primavera_estate,2022-08-21,pioggia,29,estate,agosto,19
lana,chiaro,lunga,all,2022-02-27,neve,2,inverno,febbraio,28
lana,colorato,lunga,all,2022-01-03,pioggia,9,inverno,gennaio,27
cotone,chiaro,lunga,autunno_inverno,2022-05-19,soleggiato,19,primavera,maggio,24
lana,colorato,lunga,inverno,2022-08-05,soleggiato,32,estate,agosto,5
cashmere,scuro,lunga,all,2022-04-07,pioggia,8,primavera,aprile,26
lino,scuro,lunga,all,2022-09-27,pioggia,19,autunno,settembre,22
cashmere,scuro,lunga,inverno,2022-09-28,pioggia,5,autunno,settembre,27
lana,colorato,lunga,inverno,2022-07-23,soleggiato,35,estate,luglio,5
poliestere,chiaro,lunga,autunno,2022-07-11,soleggiato,24,estate,luglio,24
cotone,scuro,lunga,all,2022-09-18,soleggiato,15,autunno,settembre,26
lino,colorato,lunga,all,2022-02-17,soleggiato,5,inverno,febbraio,20
poliestere,colorato,lunga,all,2022-12-09,neve,2,inverno,dicembre,26
lana,scuro,lunga,all,2022-11-15,neve,8,autunno,novembre,27
seta,chiaro,lunga,all,2022-03-23,soleggiato,2,primavera,marzo,21
poliestere,scuro,lunga,autunno_inverno,2022-07-27,pioggia,27,estate,luglio,13
raso,chiaro,corta,primavera_estate,2022-12-23,nuvoloso,6,inverno,dicembre,8
lana,chiaro,media,primavera,2022-04-12,soleggiato,2,primavera,aprile,21
cashmere,chiaro,lunga,all,2022-06-24,pioggia,28,estate,giugno,11
raso,colorato,lunga,autunno_inverno,2022-01-27,soleggiato,0,inverno,gennaio,21
lino,chiaro,lunga,autunno,2022-02-15,pioggia,3,inverno,febbraio,19
tweed,colorato,lunga,all,2022-09-22,soleggiato,13,autunno,settembre,23
poliestere,colorato,lunga,primavera_estate,2022-08-20,soleggiato,27,estate,agosto,17
raso,colorato,lunga,autunno_inverno,2022-03-09,soleggiato,-6,primavera,marzo,17
poliestere,colorato,lunga,primavera_estate,2022-02-13,pioggia,9,inverno,febbraio,24
lana,scuro,lunga,autunno_inverno,2022-10-22,pioggia,19,autunno,ottobre,22
seta,scuro,media,primavera,2022-10-09,pioggia,19,autunno,ottobre,18
tweed,scuro,lunga,primavera_estate,2022-08-05,pioggia,27,estate,agosto,14
lana,colorato,lunga,all,2022-03-07,neve,4,primavera,marzo,28
seta,chiaro,lunga,all,2022-05-05,pioggia,16,primavera,maggio,23
cotone,colorato,corta,primavera_estate,2022-05-16,pioggia,20,primavera,maggio,25
lino,scuro,lunga,inverno,2022-02-11,soleggiato,6,inverno,febbraio,23
lana,scuro,media,primavera,2022-05-15,nuvoloso,19,primavera,maggio,19
cashmere,colorato,lunga,inverno,2022-08-18,soleggiato,33,estate,agosto,6
velluto,colorato,lunga,autunno_inverno,2022-01-04,pioggia,12,inverno,gennaio,25
lino,chiaro,lunga,autunno_inverno,2022-01-02,soleggiato,3,inverno,gennaio,20
cashmere,chiaro,lunga,autunno_inverno,2022-12-12,soleggiato,-1,inverno,dicembre,30
seta,chiaro,lunga,all,2022-02-28,pioggia,5,inverno,febbraio,22
cashmere,scuro,media,primavera,2022-05-09,soleggiato,19,primavera,maggio,20
cotone,colorato,lunga,inverno,2022-01-02,nuvoloso,12,inverno,gennaio,29
seta,chiaro,media,primavera,2022-02-16,pioggia,5,inverno,febbraio,11
poliestere,colorato,lunga,all,2022-04-05,soleggiato,7,primavera,aprile,26
velluto,chiaro,lunga,inverno,2022-09-02,soleggiato,23,autunno,settembre,23
lino,scuro,lunga,autunno_inverno,2022-11-02,pioggia,15,autunno,novembre,24
raso,colorato,lunga,all,2022-06-17,pioggia,26,estate,giugno,17
lana,scuro,corta,primavera_estate,2022-04-10,neve,2,primavera,aprile,20
poliestere,colorato,lunga,inverno,2022-06-20,soleggiato,29,estate,giugno,12
lana,colorato,lunga,primavera_estate,2022-10-21,pioggia,17,autunno,ottobre,18
lino,scuro,media,primavera,2022-04-05,pioggia,10,primavera,aprile,19
seta,chiaro,lunga,autunno,2022-12-09,pioggia,13,inverno,dicembre,24
poliestere,chiaro,lunga,autunno_inverno,2022-08-15,pioggia,21,estate,agosto,18
raso,colorato,lunga,autunno,2022-03-18,pioggia,8,primavera,marzo,19
lana,scuro,lunga,autunno,2022-11-17,pioggia,21,autunno,novembre,17
cashmere,scuro,lunga,all,2022-12-04,pioggia,16,inverno,dicembre,21
velluto,scuro,lunga,primavera,2022-09-06,soleggiato,28,autunno,settembre,7
cashmere,colorato,lunga,autunno,2022-11-17,pioggia,9,autunno,novembre,29
lana,scuro,lunga,autunno_inverno,2022-03-15,soleggiato,8,primavera,marzo,25
seta,chiaro,lunga,autunno,2022-12-21,pioggia,0,inverno,dicembre,22
lino,scuro,lunga,autunno,2022-03-27,nuvoloso,15,primavera,marzo,21
raso,colorato,lunga,autunno,2022-09-19,soleggiato,6,autunno,settembre,23
tweed,chiaro,media,primavera,2022-03-10,soleggiato,5,primavera,marzo,18
raso,chiaro,corta,primavera_estate,2022-06-10,soleggiato,13,estate,giugno,14
lino,colorato,lunga,autunno,2022-06-02,soleggiato,23,estate,giugno,20
cotone,chiaro,lunga,autunno_inverno,2022-12-05,pioggia,5,inverno,dicembre,28
tweed,scuro,corta,primavera_estate,2022-02-22,soleggiato,-2,inverno,febbraio,14
cotone,scuro,lunga,all,2022-11-12,nuvoloso,9,autunno,novembre,26
lana,chiaro,lunga,autunno_inverno,2022-06-09,pioggia,16,estate,giugno,18
cashmere,chiaro,media,primavera_estate,2022-09-11,pioggia,26,autunno,settembre,13
velluto,scuro,lunga,autunno_inverno,2022-09-09,pioggia,25,autunno,settembre,15
poliestere,scuro,lunga,autunno_inverno,2022-01-17,soleggiato,5,inverno,gennaio,28
velluto,colorato,lunga,autunno_inverno,2022-02-14,pioggia,10,inverno,febbraio,25
tweed,chiaro,lunga,autunno,2022-11-01,nuvoloso,15,autunno,novembre,25
poliestere,scuro,media,primavera,2022-02-21,pioggia,8,inverno,febbraio,15
raso,colorato,lunga,autunno,2022-02-02,soleggiato,5,inverno,febbraio,21
seta,colorato,lunga,inverno,2022-11-07,soleggiato,12,autunno,novembre,24
tweed,scuro,corta,primavera_estate,2022-02-15,pioggia,8,inverno,febbraio,13
poliestere,scuro,lunga,inverno,2022-09-05,soleggiato,27,autunno,settembre,11
tweed,colorato,lunga,autunno_inverno,2022-02-13,pioggia,8,inverno,febbraio,27
cashmere,colorato,media,primavera,2022-10-01,pioggia,20,autunno,ottobre,19
velluto,chiaro,lunga,autunno_inverno,2022-06-27,soleggiato,27,estate,giugno,16
tweed,chiaro,lunga,all,2022-07-29,soleggiato,36,estate,luglio,15
raso,scuro,lunga,autunno,2022-12-07,soleggiato,4,inverno,dicembre,20
poliestere,colorato,lunga,all,2022-08-26,pioggia,28,estate,agosto,15
lana,scuro,lunga,autunno,2022-04-16,soleggiato,18,primavera,aprile,19
tweed,colorato,lunga,primavera_estate,2022-09-08,soleggiato,35,autunno,settembre,8
lana,colorato,media,primavera,2022-05-14,pioggia,20,primavera,maggio,22
velluto,scuro,corta,primavera_estate,2022-11-25,pioggia,12,autunno,novembre,13
seta,colorato,lunga,autunno,2022-01-04,nuvoloso,6,inverno,gennaio,23
lino,chiaro,lunga,autunno_inverno,2022-10-19,soleggiato,18,autunno,ottobre,24
tweed,chiaro,lunga,inverno,2022-05-19,soleggiato,23,primavera,maggio,17
raso,scuro,lunga,autunno,2022-03-24,soleggiato,10,primavera,marzo,19
poliestere,scuro,lunga,inverno,2022-09-22,soleggiato,16,autunno,settembre,25
cashmere,colorato,lunga,autunno_inverno,2022-03-20,soleggiato,6,primavera,marzo,24
raso,scuro,lunga,all,2022-01-20,pioggia,2,inverno,gennaio,19
lino,colorato,lunga,autunno_inverno,2022-08-01,soleggiato,29,estate,agosto,17
cashmere,chiaro,media,primavera,2022-05-21,soleggiato,21,primavera,maggio,28
seta,colorato,lunga,all,2022-03-22,soleggiato,6,primavera,marzo,22
lino,scuro,lunga,autunno,2022-01-16,soleggiato,11,inverno,gennaio,23
tweed,colorato,media,primavera_estate,2022-08-01,soleggiato,28,estate,agosto,18
cotone,chiaro,lunga,autunno_inverno,2022-07-17,pioggia,31,estate,luglio,15
seta,scuro,lunga,primavera,2022-07-02,soleggiato,35,estate,luglio,13
raso,scuro,media,primavera_estate,2022-01-15,soleggiato,2,inverno,gennaio,7
velluto,chiaro,lunga,autunno,2022-07-05,pioggia,29,estate,luglio,12
lino,scuro,lunga,inverno,2022-05-20,soleggiato,12,primavera,maggio,19
raso,colorato,lunga,primavera,2022-07-08,pioggia,26,estate,luglio,18
tweed,chiaro,lunga,autunno,2022-12-10,pioggia,14,inverno,dicembre,24
tweed,scuro,lunga,inverno,2022-08-20,pioggia,23,estate,agosto,12
lana,chiaro,lunga,inverno,2022-11-03,soleggiato,17,autunno,novembre,21
velluto,scuro,lunga,primavera,2022-06-19,soleggiato,25,estate,giugno,9
seta,scuro,corta,primavera_estate,2022-06-09,pioggia,22,estate,giugno,24
tweed,chiaro,lunga,autunno,2022-10-09,pioggia,15,autunno,ottobre,25
seta,scuro,lunga,inverno,2022-11-14,neve,7,autunno,novembre,23
velluto,colorato,lunga,inverno,2022-03-19,pioggia,13,primavera,marzo,20
seta,scuro,lunga,inverno,2022-02-07,pioggia,6,inverno,febbraio,25
tweed,colorato,media,primavera,2022-12-14,pioggia,3,inverno,dicembre,15
poliestere,colorato,lunga,primavera,2022-09-05,pioggia,23,autunno,settembre,19
lana,colorato,lunga,autunno_inverno,2022-12-16,neve,-1,inverno,dicembre,30
lino,scuro,lunga,inverno,2022-03-09,soleggiato,6,primavera,marzo,17
poliestere,colorato,lunga,autunno_inverno,2022-03-10,soleggiato,3,primavera,marzo,24
cotone,colorato,lunga,primavera_estate,2022-02-15,pioggia,7,inverno,febbraio,24
cashmere,colorato,media,primavera,2022-05-08,pioggia,18,primavera,maggio,20
velluto,scuro,lunga,autunno,2022-03-11,soleggiato,-2,primavera,marzo,26
lana,scuro,lunga,all,2022-03-02,pioggia,6,primavera,marzo,27
lana,colorato,lunga,autunno,2022-07-15,soleggiato,30,estate,luglio,7
cashmere,scuro,lunga,autunno_inverno,2022-08-19,pioggia,24,estate,agosto,13
raso,scuro,lunga,primavera_estate,2022-08-31,pioggia,27,estate,agosto,19
lino,colorato,lunga,primavera,2022-11-02,soleggiato,19,autunno,novembre,21
raso,scuro,lunga,inverno,2022-12-13,pioggia,3,inverno,dicembre,22
tweed,scuro,media,primavera,2022-02-16,neve,3,inverno,febbraio,15
seta,scuro,lunga,primavera_estate,2022-12-03,pioggia,7,inverno,dicembre,20
cotone,scuro,lunga,autunno,2022-08-15,pioggia,27,estate,agosto,19
tweed,colorato,lunga,primavera_estate,2022-07-21,soleggiato,31,estate,luglio,12
seta,scuro,lunga,all,2022-02-24,soleggiato,9,inverno,febbraio,22
cashmere,colorato,corta,primavera_estate,2022-01-20,pioggia,7,inverno,gennaio,14
poliestere,colorato,corta,primavera_estate,2022-03-08,neve,-7,primavera,marzo,18
cotone,scuro,lunga,all,2022-05-12,soleggiato,22,primavera,maggio,18
seta,colorato,lunga,autunno_inverno,2022-07-24,soleggiato,32,estate,luglio,15
cashmere,colorato,lunga,autunno_inverno,2022-08-09,soleggiato,28,estate,agosto,9
lino,scuro,corta,primavera_estate,2022-02-25,soleggiato,10,inverno,febbraio,12
lana,scuro,lunga,inverno,2022-04-18,soleggiato,11,primavera,aprile,21
raso,colorato,lunga,autunno,2022-11-23,neve,-4,autunno,novembre,22
poliestere,scuro,lunga,autunno_inverno,2022-10-17,soleggiato,19,autunno,ottobre,26
lana,scuro,media,primavera,2022-09-22,soleggiato,17,autunno,settembre,15
lino,colorato,lunga,autunno,2022-05-16,soleggiato,24,primavera,maggio,20
lana,scuro,corta,primavera_estate,2022-07-20,soleggiato,32,estate,luglio,15
lino,chiaro,media,primavera_estate,2022-08-26,soleggiato,30,estate,agosto,28
tweed,scuro,lunga,inverno,2022-01-02,pioggia,6,inverno,gennaio,28
lino,colorato,lunga,autunno,2022-07-14,soleggiato,24,estate,luglio,20
lana,scuro,media,primavera_estate,2022-11-18,pioggia,22,autunno,novembre,17
seta,colorato,media,primavera,2022-12-17,pioggia,13,inverno,dicembre,16
raso,scuro,lunga,autunno,2022-01-22,soleggiato,3,inverno,gennaio,20
tweed,scuro,lunga,primavera_estate,2022-02-10,soleggiato,7,inverno,febbraio,23
lino,colorato,lunga,primavera_estate,2022-04-12,soleggiato,11,primavera,aprile,24
tweed,colorato,lunga,autunno_inverno,2022-02-08,soleggiato,4,inverno,febbraio,28
seta,colorato,lunga,primavera,2022-02-16,pioggia,6,inverno,febbraio,21
raso,scuro,lunga,autunno,2022-12-04,pioggia,8,inverno,dicembre,21
lino,chiaro,lunga,autunno,2022-05-09,pioggia,17,primavera,maggio,21
lana,scuro,lunga,autunno_inverno,2022-12-21,pioggia,3,inverno,dicembre,30
tweed,colorato,media,primavera,2022-02-27,soleggiato,4,inverno,febbraio,15
lino,chiaro,lunga,autunno,2022-09-29,pioggia,24,autunno,settembre,24
raso,scuro,corta,primavera_estate,2022-03-21,soleggiato,6,primavera,marzo,12
tweed,scuro,media,primavera,2022-12-01,pioggia,8,inverno,dicembre,14
cotone,colorato,lunga,all,2022-04-12,soleggiato,11,primavera,aprile,26
lino,chiaro,lunga,autunno,2022-03-28,soleggiato,12,primavera,marzo,21
poliestere,scuro,lunga,autunno,2022-11-08,pioggia,12,autunno,novembre,28
raso,colorato,lunga,primavera_estate,2022-07-25,soleggiato,33,estate,luglio,18
cotone,colorato,media,primavera,2022-05-02,pioggia,14,primavera,maggio,23
velluto,chiaro,lunga,all,2022-09-19,soleggiato,17,autunno,settembre,21
velluto,chiaro,lunga,autunno,2022-09-25,nuvoloso,24,autunno,settembre,20
velluto,scuro,lunga,autunno_inverno,2022-04-02,neve,-1,primavera,aprile,25
seta,chiaro,lunga,all,2022-05-28,pioggia,22,primavera,maggio,22
lana,colorato,media,primavera,2022-04-07,nuvoloso,12,primavera,aprile,21
lino,scuro,media,primavera_estate,2022-02-11,soleggiato,-3,inverno,febbraio,6
tweed,scuro,lunga,autunno,2022-06-29,pioggia,29,estate,giugno,11
raso,chiaro,lunga,primavera_estate,2022-12-09,neve,-5,inverno,dicembre,17
lana,colorato,lunga,all,2022-10-28,soleggiato,22,autunno,ottobre,14
tweed,scuro,lunga,autunno,2022-03-12,soleggiato,1,primavera,marzo,25
lana,colorato,media,primavera_estate,2022-08-17,pioggia,22,estate,agosto,21
seta,colorato,lunga,all,2022-06-18,soleggiato,23,estate,giugno,22
seta,colorato,lunga,autunno,2022-09-24,neve,13,autunno,settembre,26
cotone,scuro,lunga,autunno,2022-07-21,pioggia,32,estate,luglio,16
raso,chiaro,media,primavera,2022-12-10,pioggia,7,inverno,dicembre,9
poliestere,colorato,corta,primavera_estate,2022-04-10,pioggia,7,primavera,aprile,18
raso,colorato,lunga,inverno,2022-06-18,pioggia,27,estate,giugno,14
cashmere,scuro,lunga,primavera,2022-04-25,pioggia,16,primavera,aprile,24
tweed,chiaro,lunga,inverno,2022-06-05,pioggia,29,estate,giugno,9
lana,scuro,lunga,primavera,2022-10-20,pioggia,18,autunno,ottobre,19
