Materiale,Colore,Manica,Stagione
raso,scuro,corta,estate
lino,scuro,corta,estate
lino,chiaro,corta,primavera
seta,chiaro,corta,estate
raso,chiaro,corta,primavera_estate
raso,scuro,lunga,primavera
lino,chiaro,corta,primavera
seta,chiaro,lunga,primavera
lino,scuro,lunga,primavera_estate
lino,scuro,corta,estate
seta,colorato,lunga,estate
lino,colorato,lunga,estate
raso,scuro,lunga,primavera_estate
seta,colorato,lunga,estate
seta,chiaro,corta,estate
lino,scuro,lunga,estate
raso,chiaro,lunga,estate
seta,chiaro,corta,primavera_estate
raso,colorato,corta,estate
raso,scuro,lunga,primavera_estate
raso,colorato,lunga,primavera
lino,scuro,lunga,primavera
lino,chiaro,corta,primavera
raso,scuro,corta,estate
seta,chiaro,lunga,primavera
raso,colorato,corta,primavera
raso,scuro,corta,primavera_estate
lino,colorato,corta,primavera_estate
raso,colorato,corta,primavera
lino,colorato,lunga,primavera_estate
seta,scuro,corta,primavera_estate
raso,chiaro,lunga,primavera
seta,chiaro,lunga,primavera_estate
lino,chiaro,corta,estate
lino,scuro,lunga,estate
raso,scuro,lunga,primavera_estate
seta,colorato,corta,primavera
seta,chiaro,corta,primavera
seta,chiaro,lunga,estate
seta,scuro,corta,estate
raso,chiaro,lunga,primavera_estate
lino,colorato,corta,estate
seta,scuro,lunga,primavera
raso,chiaro,corta,primavera_estate
seta,colorato,lunga,primavera
seta,colorato,corta,primavera_estate
seta,chiaro,lunga,primavera_estate
lino,scuro,corta,primavera
lino,colorato,corta,primavera_estate
lino,scuro,lunga,primavera
seta,scuro,lunga,estate
lino,scuro,lunga,estate
lino,colorato,lunga,estate
raso,colorato,lunga,primavera_estate
seta,colorato,corta,primavera
lino,scuro,corta,primavera
raso,scuro,corta,primavera_estate
lino,scuro,corta,primavera
raso,scuro,lunga,estate
lino,scuro,lunga,estate
seta,colorato,corta,estate
lino,colorato,corta,primavera
seta,chiaro,corta,estate
raso,scuro,lunga,estate
seta,colorato,corta,estate
lino,scuro,corta,primavera
raso,colorato,lunga,primavera_estate
raso,colorato,lunga,estate
lino,colorato,corta,primavera
raso,colorato,lunga,estate
seta,scuro,corta,primavera_estate
seta,colorato,lunga,primavera
seta,chiaro,corta,estate
raso,colorato,lunga,primavera
seta,scuro,lunga,estate
raso,scuro,lunga,primavera
raso,colorato,lunga,primavera_estate
seta,chiaro,lunga,primavera
raso,chiaro,lunga,primavera
raso,colorato,corta,primavera
lino,chiaro,lunga,estate
lino,colorato,lunga,estate
lino,chiaro,lunga,primavera_estate
seta,scuro,corta,estate
raso,chiaro,corta,estate
raso,chiaro,lunga,primavera
raso,colorato,corta,primavera_estate
lino,scuro,lunga,estate
raso,scuro,lunga,estate
seta,colorato,corta,primavera_estate
lino,colorato,corta,estate
seta,chiaro,corta,primavera_estate
raso,colorato,corta,primavera
lino,scuro,corta,primavera_estate
lino,colorato,lunga,estate
seta,scuro,corta,primavera_estate
raso,scuro,corta,primavera_estate
raso,scuro,lunga,primavera_estate
raso,colorato,corta,primavera
lino,colorato,corta,estate
seta,chiaro,lunga,estate
seta,chiaro,lunga,primavera
seta,chiaro,corta,primavera
lino,colorato,corta,estate
lino,chiaro,lunga,estate
seta,colorato,lunga,estate
raso,colorato,corta,primavera_estate
raso,chiaro,corta,primavera
lino,chiaro,lunga,primavera_estate
seta,scuro,lunga,primavera_estate
lino,scuro,lunga,primavera_estate
seta,colorato,corta,primavera
seta,colorato,lunga,estate
seta,chiaro,corta,estate
raso,chiaro,lunga,estate
raso,chiaro,corta,primavera
seta,chiaro,lunga,primavera
seta,colorato,lunga,estate
lino,colorato,lunga,estate
raso,colorato,corta,primavera_estate
seta,scuro,corta,primavera_estate
raso,scuro,corta,primavera_estate
seta,scuro,lunga,estate
seta,scuro,lunga,estate
raso,scuro,lunga,primavera
raso,colorato,corta,primavera_estate
raso,chiaro,corta,estate
raso,colorato,lunga,primavera
lino,scuro,lunga,primavera_estate
lino,chiaro,corta,primavera
lino,scuro,corta,primavera
raso,colorato,corta,estate
lino,colorato,corta,primavera_estate
lino,chiaro,lunga,primavera_estate
lino,colorato,corta,estate
seta,chiaro,lunga,estate
seta,chiaro,lunga,estate
raso,colorato,corta,primavera
seta,chiaro,lunga,primavera_estate
seta,scuro,lunga,estate
lino,scuro,lunga,primavera
seta,colorato,lunga,estate
raso,chiaro,corta,primavera_estate
lino,chiaro,lunga,estate
lino,chiaro,corta,primavera
seta,chiaro,lunga,primavera_estate
seta,scuro,lunga,primavera
lino,scuro,lunga,estate
seta,scuro,lunga,estate
lino,scuro,lunga,primavera_estate
lino,scuro,corta,estate
seta,colorato,lunga,primavera
raso,chiaro,lunga,primavera_estate
seta,scuro,corta,primavera_estate
raso,colorato,corta,primavera_estate
lino,colorato,lunga,estate
seta,scuro,lunga,primavera
raso,scuro,corta,primavera
seta,scuro,corta,estate
seta,colorato,corta,estate
seta,colorato,corta,primavera_estate
raso,colorato,lunga,estate
lino,chiaro,corta,primavera
seta,chiaro,corta,estate
raso,chiaro,lunga,primavera_estate
seta,scuro,lunga,estate
raso,chiaro,lunga,estate
raso,colorato,lunga,primavera
seta,chiaro,lunga,estate
lino,colorato,corta,estate
raso,colorato,corta,estate
raso,chiaro,lunga,primavera
lino,colorato,lunga,primavera_estate
raso,chiaro,lunga,primavera_estate
lino,chiaro,lunga,estate
raso,scuro,lunga,estate
seta,scuro,corta,primavera
raso,chiaro,lunga,estate
lino,chiaro,corta,primavera
lino,scuro,corta,primavera_estate
lino,colorato,lunga,primavera
raso,chiaro,lunga,estate
raso,colorato,lunga,estate
raso,chiaro,corta,primavera
raso,scuro,lunga,primavera
raso,scuro,corta,primavera
lino,colorato,lunga,primavera
raso,scuro,lunga,estate
lino,chiaro,corta,primavera
raso,scuro,lunga,primavera_estate
raso,chiaro,corta,primavera
raso,chiaro,corta,primavera_estate
raso,chiaro,corta,primavera
lino,scuro,lunga,primavera
raso,scuro,corta,primavera_estate
lino,chiaro,corta,primavera_estate
seta,scuro,lunga,primavera_estate
seta,chiaro,corta,estate
lino,chiaro,lunga,primavera
raso,colorato,corta,primavera_estate
seta,chiaro,lunga,primavera
seta,colorato,corta,primavera
raso,chiaro,lunga,estate
lino,chiaro,lunga,primavera_estate
seta,chiaro,lunga,estate
seta,colorato,lunga,estate
lino,chiaro,lunga,primavera
raso,colorato,corta,primavera
seta,scuro,lunga,primavera
raso,chiaro,corta,estate
lino,scuro,corta,primavera_estate
raso,colorato,corta,estate
lino,chiaro,lunga,estate
lino,scuro,lunga,primavera
lino,chiaro,lunga,primavera_estate
lino,chiaro,lunga,primavera_estate
seta,colorato,lunga,primavera
lino,chiaro,lunga,estate
seta,chiaro,lunga,primavera
lino,colorato,corta,primavera_estate
lino,scuro,lunga,estate
lino,colorato,corta,primavera_estate
lino,scuro,corta,primavera
lino,scuro,corta,estate
raso,chiaro,lunga,primavera
lino,chiaro,corta,estate
lino,chiaro,lunga,estate
lino,scuro,lunga,primavera
raso,colorato,corta,primavera_estate
seta,scuro,lunga,primavera
seta,colorato,lunga,primavera
raso,chiaro,corta,primavera_estate
raso,colorato,lunga,primavera
raso,colorato,lunga,primavera
seta,scuro,lunga,estate
seta,scuro,lunga,primavera
seta,colorato,lunga,primavera_estate
raso,scuro,lunga,primavera
raso,scuro,corta,primavera_estate
seta,chiaro,lunga,primavera
seta,scuro,lunga,primavera_estate
seta,chiaro,corta,estate
seta,colorato,lunga,primavera_estate
raso,colorato,corta,primavera
lino,chiaro,corta,estate
lino,chiaro,corta,primavera
lino,scuro,lunga,primavera_estate
lino,scuro,lunga,primavera
raso,scuro,lunga,estate
seta,colorato,corta,primavera_estate
lino,scuro,corta,primavera_estate
seta,chiaro,lunga,primavera
seta,colorato,corta,primavera
lino,chiaro,lunga,estate
raso,colorato,corta,primavera
seta,scuro,lunga,primavera_estate
seta,chiaro,lunga,primavera
seta,scuro,corta,primavera
raso,chiaro,lunga,estate
seta,scuro,lunga,estate
seta,colorato,corta,primavera
seta,chiaro,corta,primavera_estate
seta,chiaro,corta,primavera_estate
raso,chiaro,lunga,estate
raso,scuro,corta,primavera
seta,chiaro,corta,primavera
raso,scuro,corta,primavera_estate
lino,chiaro,corta,primavera
lino,colorato,lunga,primavera_estate
lino,scuro,corta,primavera_estate
raso,chiaro,lunga,primavera
seta,chiaro,lunga,primavera
lino,scuro,corta,primavera
raso,chiaro,corta,primavera
seta,colorato,lunga,primavera_estate
seta,colorato,lunga,primavera
seta,colorato,lunga,primavera
raso,scuro,corta,estate
seta,colorato,lunga,primavera_estate
raso,scuro,corta,primavera_estate
raso,scuro,corta,estate
raso,colorato,lunga,estate
seta,scuro,lunga,primavera_estate
raso,colorato,corta,estate
raso,colorato,lunga,primavera_estate
seta,colorato,lunga,primavera
seta,colorato,corta,primavera
seta,colorato,lunga,primavera_estate
raso,colorato,lunga,primavera
raso,chiaro,corta,primavera
raso,colorato,lunga,estate
lino,colorato,lunga,primavera
seta,scuro,lunga,primavera_estate
raso,colorato,lunga,primavera_estate
raso,colorato,corta,primavera_estate
raso,chiaro,lunga,estate
lino,chiaro,lunga,estate
raso,colorato,corta,primavera
seta,colorato,lunga,primavera_estate
lino,chiaro,lunga,estate
lino,colorato,lunga,estate
seta,chiaro,corta,estate
seta,chiaro,corta,primavera
seta,chiaro,corta,primavera
lino,chiaro,corta,primavera_estate
raso,colorato,corta,estate
raso,chiaro,corta,estate
lino,chiaro,corta,primavera
seta,colorato,lunga,primavera_estate
raso,colorato,lunga,estate
lino,chiaro,lunga,primavera
seta,colorato,lunga,primavera
seta,scuro,corta,estate
seta,chiaro,lunga,primavera_estate
raso,chiaro,corta,estate
seta,colorato,lunga,primavera
lino,chiaro,corta,estate
raso,chiaro,lunga,estate
lino,scuro,corta,primavera
lino,scuro,corta,estate
seta,scuro,lunga,primavera_estate
lino,scuro,corta,primavera_estate
seta,colorato,lunga,primavera
lino,scuro,lunga,primavera_estate
raso,colorato,corta,primavera_estate
seta,colorato,lunga,primavera_estate
raso,scuro,corta,primavera
lino,chiaro,lunga,estate
lino,scuro,lunga,primavera
raso,chiaro,corta,primavera
raso,colorato,lunga,primavera_estate
raso,scuro,corta,primavera_estate
seta,chiaro,lunga,primavera_estate
raso,colorato,lunga,primavera
lino,chiaro,corta,estate
lino,colorato,lunga,primavera
raso,scuro,corta,primavera
lino,scuro,corta,primavera
raso,chiaro,corta,primavera_estate
seta,scuro,lunga,primavera_estate
seta,chiaro,lunga,estate
seta,chiaro,lunga,primavera_estate
raso,scuro,corta,primavera
raso,chiaro,lunga,primavera
raso,colorato,corta,estate
raso,scuro,lunga,estate
raso,scuro,corta,primavera_estate
lino,chiaro,lunga,primavera_estate
seta,chiaro,lunga,estate
lino,scuro,lunga,primavera
seta,chiaro,lunga,primavera_estate
raso,chiaro,lunga,estate
lino,colorato,lunga,primavera_estate
lino,colorato,lunga,primavera_estate
lino,colorato,corta,primavera_estate
raso,colorato,lunga,estate
raso,scuro,lunga,primavera_estate
raso,chiaro,lunga,primavera
raso,colorato,corta,primavera
raso,chiaro,lunga,estate
seta,scuro,corta,estate
lino,chiaro,corta,primavera
raso,scuro,corta,primavera
lino,scuro,lunga,primavera
raso,scuro,lunga,estate
raso,scuro,corta,primavera_estate
raso,chiaro,lunga,primavera_estate
lino,scuro,lunga,primavera
raso,chiaro,lunga,estate
lino,scuro,lunga,primavera_estate
seta,scuro,lunga,primavera
lino,colorato,corta,estate
raso,scuro,corta,estate
raso,scuro,lunga,primavera
seta,scuro,corta,primavera
lino,chiaro,corta,primavera_estate
raso,colorato,lunga,primavera_estate
seta,colorato,lunga,primavera
seta,scuro,lunga,estate
lino,scuro,corta,primavera
seta,scuro,corta,primavera_estate
lino,colorato,corta,estate
raso,colorato,corta,estate
seta,colorato,corta,estate
seta,scuro,lunga,primavera_estate
lino,scuro,lunga,primavera_estate
raso,colorato,corta,primavera
lino,colorato,corta,estate
lino,chiaro,corta,primavera
raso,colorato,corta,primavera
raso,colorato,lunga,primavera
lino,scuro,corta,estate
lino,scuro,corta,estate
raso,colorato,lunga,primavera
raso,colorato,lunga,primavera_estate
lino,scuro,corta,estate
raso,chiaro,lunga,primavera
raso,chiaro,lunga,primavera_estate
seta,chiaro,lunga,primavera_estate
lino,scuro,corta,estate
seta,scuro,lunga,primavera_estate
lino,scuro,lunga,primavera_estate
lino,chiaro,corta,primavera
seta,colorato,corta,primavera
lino,scuro,lunga,estate
lino,colorato,corta,primavera
raso,scuro,lunga,estate
raso,chiaro,corta,primavera
lino,chiaro,lunga,estate
seta,colorato,lunga,estate
lino,scuro,lunga,primavera
raso,chiaro,lunga,primavera
lino,colorato,lunga,primavera_estate
raso,colorato,corta,primavera
raso,chiaro,lunga,primavera_estate
lino,chiaro,corta,primavera_estate
raso,scuro,lunga,primavera_estate
raso,colorato,corta,estate
seta,scuro,corta,primavera_estate
seta,colorato,lunga,primavera
seta,colorato,corta,estate
lino,scuro,lunga,primavera_estate
lino,chiaro,lunga,estate
lino,colorato,lunga,primavera_estate
seta,scuro,corta,primavera_estate
seta,scuro,corta,primavera_estate
lino,colorato,lunga,estate
raso,chiaro,corta,primavera
raso,scuro,lunga,primavera_estate
lino,colorato,corta,estate
raso,colorato,lunga,primavera
seta,scuro,corta,estate
seta,scuro,corta,primavera
raso,colorato,corta,primavera
raso,scuro,corta,primavera
seta,colorato,corta,primavera_estate
raso,chiaro,lunga,primavera_estate
seta,chiaro,lunga,primavera
lino,colorato,corta,estate
seta,scuro,corta,primavera_estate
raso,scuro,corta,estate
seta,chiaro,corta,primavera_estate
raso,colorato,corta,primavera_estate
seta,colorato,corta,estate
seta,scuro,lunga,primavera_estate
raso,scuro,lunga,primavera_estate
lino,chiaro,lunga,primavera_estate
seta,chiaro,lunga,primavera
raso,colorato,lunga,primavera_estate
seta,chiaro,corta,primavera_estate
lino,chiaro,lunga,primavera
lino,scuro,lunga,estate
seta,scuro,corta,primavera
raso,chiaro,lunga,estate
lino,chiaro,corta,estate
raso,chiaro,corta,estate
lino,scuro,corta,primavera_estate
raso,scuro,lunga,primavera
seta,colorato,lunga,estate
lino,scuro,lunga,primavera
seta,colorato,lunga,primavera
lino,scuro,corta,primavera_estate
lino,colorato,lunga,primavera
seta,scuro,lunga,primavera
lino,scuro,lunga,primavera
seta,scuro,corta,estate
seta,colorato,corta,primavera_estate
seta,scuro,lunga,estate
lino,colorato,lunga,primavera_estate
lino,colorato,lunga,estate
seta,colorato,corta,estate
lino,chiaro,lunga,primavera
raso,scuro,lunga,primavera_estate
seta,scuro,lunga,estate
lino,scuro,lunga,primavera_estate
lino,chiaro,lunga,primavera
seta,colorato,corta,primavera_estate
seta,colorato,corta,estate
raso,scuro,lunga,primavera_estate
seta,scuro,lunga,primavera
seta,chiaro,lunga,primavera_estate
raso,scuro,lunga,primavera
seta,colorato,corta,estate
raso,scuro,lunga,primavera
lino,chiaro,lunga,primavera_estate
lino,colorato,lunga,primavera_estate
lino,colorato,corta,estate
seta,chiaro,lunga,primavera_estate
lino,colorato,corta,primavera_estate
lino,colorato,corta,primavera_estate
raso,scuro,corta,estate
lino,colorato,lunga,primavera_estate
raso,colorato,corta,primavera_estate
raso,scuro,lunga,primavera_estate
seta,scuro,corta,primavera_estate
seta,colorato,lunga,primavera
raso,chiaro,corta,primavera
raso,chiaro,lunga,primavera_estate
seta,chiaro,corta,primavera
lino,scuro,lunga,primavera_estate
lino,chiaro,lunga,primavera_estate
raso,scuro,corta,primavera
raso,chiaro,lunga,primavera_estate
raso,chiaro,lunga,estate
seta,scuro,lunga,primavera
lino,colorato,corta,estate
seta,colorato,lunga,primavera_estate
raso,scuro,lunga,primavera
raso,scuro,lunga,estate
seta,colorato,corta,estate
raso,chiaro,lunga,primavera
lino,colorato,lunga,estate
seta,scuro,corta,primavera_estate
seta,scuro,lunga,primavera
lino,colorato,lunga,primavera_estate
seta,colorato,lunga,primavera_estate
lino,colorato,corta,estate
raso,colorato,lunga,primavera
seta,colorato,corta,estate
lino,colorato,corta,primavera
seta,scuro,corta,estate
lino,colorato,lunga,primavera
seta,scuro,lunga,estate
raso,colorato,corta,primavera_estate
lino,scuro,lunga,estate
lino,chiaro,lunga,primavera
seta,scuro,corta,estate
raso,chiaro,lunga,primavera_estate
lino,chiaro,corta,estate
lino,colorato,corta,estate
raso,chiaro,corta,primavera
lino,scuro,corta,primavera_estate
lino,chiaro,corta,estate
lino,scuro,corta,primavera
seta,chiaro,lunga,primavera
seta,chiaro,corta,primavera_estate
seta,scuro,lunga,primavera
raso,chiaro,lunga,primavera_estate
lino,chiaro,lunga,primavera_estate
seta,chiaro,corta,primavera_estate
raso,colorato,lunga,estate
seta,scuro,corta,primavera
raso,scuro,corta,estate
lino,chiaro,corta,estate
raso,colorato,corta,estate
lino,chiaro,corta,primavera_estate
raso,chiaro,corta,estate
lino,colorato,corta,primavera
seta,colorato,lunga,estate
seta,scuro,lunga,primavera_estate
seta,scuro,lunga,estate
raso,scuro,lunga,estate
seta,scuro,lunga,primavera_estate
seta,colorato,corta,primavera
seta,chiaro,lunga,primavera_estate
lino,chiaro,lunga,estate
seta,scuro,lunga,estate
seta,scuro,corta,primavera
seta,chiaro,lunga,primavera_estate
raso,colorato,corta,primavera_estate
seta,colorato,corta,primavera
raso,scuro,corta,primavera_estate
lino,scuro,corta,estate
lino,colorato,lunga,estate
lino,colorato,lunga,primavera
seta,chiaro,corta,estate
raso,scuro,lunga,primavera_estate
seta,scuro,lunga,primavera_estate
seta,chiaro,corta,primavera_estate
seta,scuro,lunga,primavera
seta,chiaro,corta,primavera
seta,scuro,corta,primavera
lino,scuro,lunga,primavera
seta,colorato,corta,primavera_estate
raso,colorato,lunga,estate
raso,scuro,lunga,estate
raso,chiaro,corta,estate
lino,colorato,corta,primavera
seta,chiaro,lunga,primavera
seta,scuro,lunga,primavera_estate
seta,chiaro,lunga,estate
seta,colorato,corta,primavera_estate
seta,chiaro,corta,primavera_estate
seta,colorato,corta,estate
raso,colorato,lunga,primavera_estate
raso,chiaro,corta,primavera
raso,scuro,corta,estate
lino,colorato,corta,primavera_estate
seta,colorato,corta,primavera_estate
seta,colorato,corta,estate
raso,colorato,corta,estate
lino,chiaro,corta,estate
lino,colorato,lunga,estate
seta,colorato,lunga,primavera
seta,chiaro,corta,primavera
seta,scuro,corta,estate
raso,chiaro,corta,estate
lino,chiaro,lunga,estate
lino,chiaro,corta,primavera_estate
raso,chiaro,corta,primavera_estate
lino,chiaro,corta,primavera
seta,scuro,lunga,primavera_estate
raso,scuro,corta,primavera
seta,chiaro,corta,primavera
seta,scuro,lunga,primavera
raso,chiaro,lunga,primavera
seta,chiaro,lunga,estate
raso,chiaro,lunga,estate
lino,scuro,corta,primavera_estate
seta,scuro,corta,estate
lino,scuro,lunga,estate
lino,colorato,corta,estate
raso,colorato,lunga,primavera_estate
raso,chiaro,corta,primavera
seta,scuro,lunga,estate
seta,scuro,lunga,estate
seta,chiaro,lunga,primavera_estate
lino,colorato,lunga,primavera
raso,colorato,corta,estate
seta,chiaro,corta,primavera_estate
seta,chiaro,lunga,primavera
lino,scuro,lunga,estate
raso,chiaro,lunga,primavera_estate
raso,chiaro,lunga,estate
seta,chiaro,lunga,estate
seta,chiaro,lunga,estate
seta,colorato,lunga,estate
raso,colorato,corta,primavera_estate
lino,chiaro,corta,primavera
seta,colorato,corta,primavera
raso,scuro,corta,estate
lino,colorato,lunga,estate
lino,colorato,corta,primavera
seta,chiaro,lunga,primavera
lino,colorato,lunga,estate
seta,colorato,lunga,primavera_estate
seta,scuro,corta,estate
lino,chiaro,lunga,primavera
raso,chiaro,corta,estate
seta,colorato,corta,estate
lino,colorato,lunga,primavera
seta,scuro,lunga,primavera
seta,scuro,lunga,primavera_estate
seta,chiaro,lunga,primavera
seta,chiaro,corta,primavera_estate
lino,colorato,lunga,estate
lino,colorato,lunga,primavera
raso,scuro,corta,primavera
lino,chiaro,corta,primavera_estate
seta,scuro,lunga,estate
seta,chiaro,lunga,primavera_estate
lino,colorato,corta,primavera
lino,chiaro,lunga,estate
seta,colorato,lunga,primavera_estate
seta,chiaro,lunga,primavera_estate
raso,colorato,lunga,primavera_estate
seta,chiaro,lunga,primavera_estate
lino,scuro,lunga,primavera_estate
raso,scuro,lunga,primavera_estate
seta,colorato,corta,primavera
seta,chiaro,lunga,estate
seta,scuro,lunga,estate
seta,colorato,lunga,estate
seta,colorato,lunga,primavera
seta,chiaro,corta,primavera_estate
seta,colorato,lunga,estate
raso,colorato,lunga,primavera
